Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.066,0.007,0.000,0.015,0.000,0.000, ,0.00,0.00,171.29,169.01,0.00,0.00 ,,28.33,101.76,20.51,107.36,35.16,111.28,39.07,111.72,4000.00,0.00,0.00,28.97,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.51,168.79,0.00,0.00 ,,28.33,101.79,21.49,107.40,37.12,111.32,42.00,111.72,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.72,169.65,0.00,0.00 ,,27.35,101.87,26.37,107.44,37.12,111.28,50.79,111.72,4000.00,0.00,0.00,28.97,
0.066,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.72,169.86,0.00,0.00 ,,26.37,101.83,28.33,107.40,33.21,111.28,52.75,111.72,4000.00,0.00,0.00,28.97,
0.066,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.93,169.65,0.00,0.00 ,,24.42,101.87,33.21,107.40,30.28,111.36,52.75,111.68,4000.00,0.00,0.00,28.97,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.08,169.43,0.00,0.00 ,,24.42,101.76,34.19,107.40,31.26,111.28,50.79,111.68,4000.00,0.00,0.00,28.97,
0.073,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.29,169.65,0.00,0.00 ,,23.44,101.79,33.21,107.33,31.26,111.32,50.79,111.61,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.72,169.22,0.00,0.00 ,,23.44,101.83,33.21,107.36,30.28,111.25,49.82,111.72,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.72,169.43,0.00,0.00 ,,23.44,101.79,33.21,107.33,27.35,111.32,53.72,111.72,4000.00,0.00,0.00,29.01,
0.051,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.08,169.86,0.00,0.00 ,,23.44,101.83,33.21,107.40,29.30,111.28,54.70,111.72,4000.00,0.00,0.00,29.05,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.72,169.86,0.00,0.00 ,,24.42,101.83,33.21,107.40,29.30,111.32,56.65,111.72,4000.00,0.00,0.00,29.01,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,171.08,169.43,0.00,0.00 ,,24.42,101.83,31.26,107.40,27.35,111.32,57.63,111.65,4000.00,0.00,4.88,28.97,
0.073,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,171.72,169.65,0.00,0.00 ,,26.37,101.76,31.26,107.36,30.28,111.28,52.75,111.68,4000.00,0.00,0.00,28.97,
0.073,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.08,169.65,0.00,0.00 ,,28.33,101.76,21.49,107.36,37.12,111.25,48.84,111.68,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,171.08,169.43,0.00,0.00 ,,31.26,101.79,17.58,107.36,37.12,111.28,46.89,111.68,4000.00,0.00,0.00,28.97,
0.044,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.72,169.65,0.00,0.00 ,,30.28,101.79,21.49,107.36,34.19,111.25,48.84,111.68,4000.00,0.00,0.00,29.01,
0.066,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.29,169.86,0.00,0.00 ,,28.33,101.83,27.35,107.40,35.16,111.32,46.89,111.72,4000.00,0.00,0.00,29.01,
0.051,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.29,169.86,0.00,0.00 ,,28.33,101.83,27.35,107.40,33.21,111.36,45.91,111.68,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.29,169.65,0.00,0.00 ,,27.35,101.79,31.26,107.36,33.21,111.32,50.79,111.68,4000.00,0.00,0.00,28.97,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.93,169.65,0.00,0.00 ,,30.28,101.79,31.26,107.33,34.19,111.32,50.79,111.68,4000.00,0.00,0.00,28.97,
0.073,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,172.15,169.22,0.00,0.00 ,,27.35,101.76,34.19,107.40,34.19,111.25,53.72,111.65,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.72,169.43,0.00,0.00 ,,28.33,101.76,33.21,107.36,33.21,111.25,49.82,111.65,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.72,169.65,0.00,0.00 ,,28.33,101.79,31.26,107.36,33.21,111.25,46.89,111.68,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,27.35,101.76,31.26,107.40,33.21,111.32,46.89,111.68,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.93,169.65,0.00,0.00 ,,28.33,101.79,31.26,107.40,33.21,111.25,46.89,111.68,4000.00,0.00,0.00,28.97,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,28.33,101.79,31.26,107.33,33.21,111.25,46.89,111.68,4000.00,0.00,0.00,29.01,
0.081,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.72,169.22,0.00,0.00 ,,27.35,101.76,34.19,107.36,34.19,111.25,46.89,111.68,4000.00,0.00,0.00,28.97,
0.073,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,172.15,169.43,0.00,0.00 ,,26.37,101.76,33.21,107.36,31.26,111.28,49.82,111.65,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,169.01,0.00,0.00 ,,27.35,101.79,28.33,107.33,33.21,111.25,48.84,111.65,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,27.35,101.72,24.42,107.36,34.19,111.32,45.91,111.68,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,169.43,0.00,0.00 ,,30.28,101.79,24.42,107.36,35.16,111.25,42.98,111.68,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,169.43,0.00,0.00 ,,30.28,101.76,28.33,107.36,33.21,111.32,46.89,111.68,4000.00,0.00,0.00,28.97,
0.051,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.72,169.01,0.00,0.00 ,,30.28,101.79,30.28,107.36,35.16,111.25,48.84,111.68,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,168.79,0.00,0.00 ,,30.28,101.79,27.35,107.36,35.16,111.25,41.03,111.68,4000.00,0.00,0.00,28.97,
0.073,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.72,169.43,0.00,0.00 ,,28.33,101.76,26.37,107.33,37.12,111.25,44.93,111.65,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.15,168.79,0.00,0.00 ,,27.35,101.72,28.33,107.33,33.21,111.17,42.98,111.65,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,27.35,101.76,30.28,107.33,33.21,111.21,48.84,111.65,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,27.35,101.76,33.21,107.36,33.21,111.28,50.79,111.68,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.36,169.22,0.00,0.00 ,,26.37,101.79,35.16,107.33,33.21,111.25,52.75,111.68,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.43,0.00,0.00 ,,24.42,101.79,35.16,107.36,30.28,111.28,52.75,111.72,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.51,169.22,0.00,0.00 ,,27.35,101.79,34.19,107.36,34.19,111.25,48.84,111.68,4000.00,0.00,0.00,28.94,
0.073,0.007,0.000,0.000,0.000,0.000, ,0.00,0.00,171.08,169.22,0.00,0.00 ,,28.33,101.76,30.28,107.29,33.21,111.28,48.84,111.65,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.36,169.22,0.00,0.00 ,,28.33,101.76,30.28,107.29,35.16,111.25,46.89,111.61,4000.00,0.00,0.00,28.86,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.93,168.79,0.00,0.00 ,,27.35,101.76,28.33,107.33,34.19,111.25,44.93,111.61,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,28.33,101.76,28.33,107.33,33.21,111.25,45.91,111.72,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,169.01,0.00,0.00 ,,26.37,101.76,27.35,107.33,31.26,111.25,49.82,111.65,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,26.37,101.76,31.26,107.33,31.26,111.25,48.84,111.65,4000.00,0.00,4.88,28.90,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,169.22,0.00,0.00 ,,30.28,101.76,30.28,107.33,34.19,111.25,50.79,111.68,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,28.33,101.79,31.26,107.33,34.19,111.28,52.75,111.68,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,24.42,101.76,33.21,107.33,33.21,111.25,49.82,111.65,4000.00,0.00,0.00,28.90,
0.073,0.007,0.000,0.007,0.000,0.000, ,0.00,0.00,172.15,168.79,0.00,0.00 ,,27.35,101.79,33.21,107.29,33.21,111.17,44.93,111.58,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,168.79,0.00,0.00 ,,26.37,101.72,31.26,107.29,33.21,111.21,46.89,111.65,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.36,169.01,0.00,0.00 ,,27.35,101.76,33.21,107.25,33.21,111.17,44.93,111.65,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,169.22,0.00,0.00 ,,28.33,101.72,34.19,107.25,31.26,111.14,46.89,111.61,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,169.22,0.00,0.00 ,,26.37,101.72,33.21,107.18,33.21,111.10,48.84,111.47,4000.00,0.00,4.88,28.86,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.36,168.79,0.00,0.00 ,,27.35,101.68,33.21,107.14,34.19,111.06,49.82,111.47,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.15,169.01,0.00,0.00 ,,27.35,101.65,31.26,107.03,33.21,110.95,45.91,111.43,4000.00,0.00,0.00,28.90,
0.066,0.007,0.000,0.029,0.000,0.000, ,0.00,0.00,172.36,168.79,0.00,0.00 ,,26.37,101.65,30.28,107.03,31.26,110.99,44.93,111.43,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.15,168.79,0.00,0.00 ,,27.35,101.54,28.33,107.03,30.28,110.95,39.07,111.39,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,169.22,0.00,0.00 ,,29.30,101.61,27.35,107.00,31.26,110.95,41.03,111.32,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,169.01,0.00,0.00 ,,26.37,101.61,31.26,107.00,34.19,110.95,39.07,111.28,4000.00,0.00,0.00,28.86,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,169.01,0.00,0.00 ,,27.35,101.61,31.26,107.03,31.26,110.95,41.03,111.25,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,26.37,101.61,30.28,106.96,31.26,110.88,38.10,111.25,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,168.79,0.00,0.00 ,,26.37,101.58,31.26,106.96,30.28,110.92,43.96,111.21,4000.00,0.00,0.00,28.83,
0.088,0.007,0.000,0.007,0.007,0.000, ,0.00,0.00,171.93,168.79,0.00,0.00 ,,27.35,101.58,30.28,107.00,30.28,110.88,43.96,111.21,4000.00,0.00,0.00,28.86,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,168.58,0.00,0.00 ,,27.35,101.58,30.28,106.96,31.26,110.92,42.00,111.25,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,27.35,101.58,30.28,106.96,30.28,110.95,43.96,111.21,4000.00,0.00,0.00,28.86,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,168.79,0.00,0.00 ,,26.37,101.58,30.28,107.00,30.28,110.92,43.96,111.17,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.36,169.22,0.00,0.00 ,,26.37,101.58,30.28,107.00,31.26,110.92,42.98,111.25,4000.00,0.00,0.00,28.86,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,27.35,101.61,33.21,107.00,31.26,110.92,39.07,111.25,4000.00,0.00,0.00,28.94,
0.073,0.007,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,169.22,0.00,0.00 ,,27.35,101.58,30.28,107.03,31.26,110.88,42.00,111.28,4000.00,0.00,0.00,28.86,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.72,169.01,0.00,0.00 ,,27.35,101.61,28.33,107.07,30.28,110.99,45.91,111.43,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.36,168.79,0.00,0.00 ,,24.42,101.65,27.35,107.14,29.30,111.03,46.89,111.47,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.72,168.79,0.00,0.00 ,,26.37,101.65,26.37,107.18,29.30,111.10,46.89,111.50,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,26.37,101.72,30.28,107.29,31.26,111.17,45.91,111.61,4000.00,0.00,4.88,28.90,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,169.43,0.00,0.00 ,,24.42,101.72,30.28,107.29,31.26,111.17,46.89,111.58,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,27.35,101.72,33.21,107.29,30.28,111.17,46.89,111.65,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.01,0.00,0.00 ,,24.42,101.68,31.26,107.25,30.28,111.17,46.89,111.65,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,169.22,0.00,0.00 ,,24.42,101.65,33.21,107.22,31.26,111.21,44.93,111.61,4000.00,0.00,0.00,28.86,
0.066,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.15,169.01,0.00,0.00 ,,24.42,101.68,31.26,107.25,30.28,111.17,46.89,111.54,4000.00,0.00,0.00,28.83,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.36,169.65,0.00,0.00 ,,26.37,101.72,33.21,107.25,31.26,111.17,49.82,111.65,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.36,169.43,0.00,0.00 ,,26.37,101.72,35.16,107.29,30.28,111.17,48.84,111.65,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,169.43,0.00,0.00 ,,26.37,101.76,34.19,107.25,33.21,111.21,50.79,111.61,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,169.43,0.00,0.00 ,,26.37,101.72,35.16,107.29,34.19,111.17,48.84,111.61,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.15,169.22,0.00,0.00 ,,27.35,101.68,34.19,107.29,30.28,111.17,49.82,111.61,4000.00,0.00,4.88,28.90,
0.073,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,172.15,169.01,0.00,0.00 ,,24.42,101.68,30.28,107.25,30.28,111.14,46.89,111.61,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,170.07,0.00,0.00 ,,24.42,101.65,31.26,107.25,29.30,111.10,46.89,111.61,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,170.50,0.00,0.00 ,,24.42,101.65,30.28,107.22,30.28,111.10,44.93,111.61,4000.00,0.00,0.00,28.94,
0.044,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.57,170.28,0.00,0.00 ,,24.42,101.72,31.26,107.29,30.28,111.14,49.82,111.61,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.93,170.28,0.00,0.00 ,,26.37,101.72,30.28,107.29,31.26,111.17,50.79,111.61,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.15,169.86,0.00,0.00 ,,29.30,101.68,30.28,107.29,34.19,111.14,46.89,111.58,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.51,169.43,0.00,0.00 ,,27.35,101.72,27.35,107.25,33.21,111.14,48.84,111.61,4000.00,0.00,0.00,28.94,
0.081,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.93,170.07,0.00,0.00 ,,27.35,101.65,26.37,107.25,33.21,111.10,42.98,111.58,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.72,170.28,0.00,0.00 ,,29.30,101.61,26.37,107.18,31.26,111.10,45.91,111.58,4000.00,0.00,0.00,28.86,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.08,170.50,0.00,0.00 ,,24.42,101.72,30.28,107.25,30.28,111.14,48.84,111.61,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,170.28,0.00,0.00 ,,24.42,101.72,33.21,107.25,30.28,111.14,45.91,111.61,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.29,170.71,0.00,0.00 ,,26.37,101.72,34.19,107.25,29.30,111.17,49.82,111.61,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.51,170.71,0.00,0.00 ,,28.33,101.72,33.21,107.25,33.21,111.14,52.75,111.65,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.08,170.50,0.00,0.00 ,,27.35,101.68,31.26,107.29,31.26,111.10,49.82,111.58,4000.00,0.00,0.00,28.90,
0.073,0.007,0.000,0.029,0.000,0.000, ,0.00,0.00,170.87,170.92,0.00,0.00 ,,27.35,101.65,31.26,107.25,30.28,111.06,48.84,111.58,4000.00,0.00,0.00,28.94,
0.073,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,170.87,170.50,0.00,0.00 ,,26.37,101.72,33.21,107.22,30.28,111.06,50.79,111.54,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,170.66,170.50,0.00,0.00 ,,27.35,101.65,31.26,107.25,31.26,111.10,46.89,111.58,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.08,170.50,0.00,0.00 ,,26.37,101.68,28.33,107.25,30.28,111.10,45.91,111.54,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.08,170.50,0.00,0.00 ,,26.37,101.68,27.35,107.25,30.28,111.10,46.89,111.58,4000.00,0.00,0.00,28.94,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.29,169.65,0.00,0.00 ,,29.30,101.68,30.28,107.25,30.28,111.14,45.91,111.58,4000.00,0.00,4.88,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.29,170.07,0.00,0.00 ,,27.35,101.68,30.28,107.25,31.26,111.14,48.84,111.61,4000.00,0.00,0.00,28.90,
0.081,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.72,170.07,0.00,0.00 ,,27.35,101.68,28.33,107.22,30.28,111.10,49.82,111.61,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.29,170.28,0.00,0.00 ,,27.35,101.65,27.35,107.18,30.28,111.10,49.82,111.54,4000.00,0.00,0.00,28.86,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,171.08,170.50,0.00,0.00 ,,27.35,101.65,27.35,107.22,29.30,111.03,44.93,111.54,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.08,171.14,0.00,0.00 ,,24.42,101.61,28.33,107.22,30.28,111.10,48.84,111.58,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.08,170.07,0.00,0.00 ,,26.37,101.68,33.21,107.25,30.28,111.10,50.79,111.61,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.72,170.28,0.00,0.00 ,,27.35,101.68,34.19,107.22,30.28,111.10,52.75,111.61,4000.00,0.00,4.88,28.90,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.29,170.28,0.00,0.00 ,,26.37,101.68,37.12,107.25,31.26,111.10,49.82,111.61,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.08,170.50,0.00,0.00 ,,27.35,101.65,37.12,107.18,31.26,111.10,49.82,111.58,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,171.51,170.50,0.00,0.00 ,,29.30,101.65,33.21,107.18,31.26,111.10,52.75,111.54,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.51,170.50,0.00,0.00 ,,27.35,101.61,30.28,107.14,30.28,111.10,53.72,111.50,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.93,169.65,0.00,0.00 ,,26.37,101.61,28.33,107.14,29.30,111.06,52.75,111.54,4000.00,0.00,4.88,28.90,
0.051,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.29,169.65,0.00,0.00 ,,26.37,101.65,30.28,107.18,30.28,111.06,49.82,111.54,4000.00,0.00,0.00,28.90,
0.059,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,169.65,0.00,0.00 ,,26.37,101.65,30.28,107.22,31.26,111.03,46.89,111.54,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,169.43,0.00,0.00 ,,27.35,101.65,26.37,107.14,30.28,111.03,48.84,111.50,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.08,169.65,0.00,0.00 ,,27.35,101.68,26.37,107.14,29.30,111.03,46.89,111.50,4000.00,0.00,0.00,28.94,
0.066,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.08,169.86,0.00,0.00 ,,26.37,101.65,24.42,107.14,29.30,111.03,45.91,111.50,4000.00,0.00,0.00,28.94,
0.073,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.29,169.01,0.00,0.00 ,,27.35,101.61,24.42,107.14,29.30,111.03,48.84,111.47,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.08,169.01,0.00,0.00 ,,26.37,101.61,27.35,107.18,30.28,111.06,49.82,111.54,4000.00,0.00,0.00,28.94,
0.044,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.08,168.79,0.00,0.00 ,,26.37,101.61,27.35,107.18,30.28,111.06,46.89,111.54,4000.00,0.00,0.00,28.90,
0.051,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.08,169.01,0.00,0.00 ,,26.37,101.68,27.35,107.18,31.26,111.03,48.84,111.54,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.08,169.01,0.00,0.00 ,,29.30,101.65,27.35,107.14,33.21,111.06,48.84,111.54,4000.00,0.00,0.00,28.97,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,170.66,168.79,0.00,0.00 ,,27.35,101.65,30.28,107.18,31.26,111.06,49.82,111.50,4000.00,0.00,0.00,28.90,
0.073,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,170.66,169.01,0.00,0.00 ,,29.30,101.65,28.33,107.14,31.26,111.03,52.75,111.47,4000.00,0.00,0.00,28.94,
0.073,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,170.87,168.79,0.00,0.00 ,,26.37,101.65,30.28,107.18,30.28,111.03,48.84,111.47,4000.00,0.00,0.00,28.90,
0.066,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,170.87,169.01,0.00,0.00 ,,23.44,101.61,34.19,107.11,26.37,111.03,45.91,111.47,4000.00,0.00,0.00,28.94,
0.051,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,170.87,168.79,0.00,0.00 ,,26.37,101.65,30.28,107.14,30.28,111.03,48.84,111.50,4000.00,0.00,0.00,28.94,
