Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.007,0.000,0.000,0.066,0.029,0.051, ,128.27,129.58,127.25,0.00,0.00,0.00 ,,92.31,111.68,59.10,110.07,49.33,111.90,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.051,0.029,0.066, ,127.87,129.19,127.77,0.00,0.00,0.00 ,,92.31,111.61,58.12,110.07,53.24,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.007,0.000,0.000, ,128.00,129.58,127.38,0.00,0.00,0.00 ,,94.26,111.76,58.12,110.00,52.26,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.051,0.007,0.000, ,128.40,129.58,127.51,0.00,0.00,0.00 ,,96.21,111.65,58.12,110.11,48.35,111.87,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.007,0.000,0.000, ,128.66,129.72,127.25,0.00,0.00,0.00 ,,97.19,111.61,58.61,110.11,49.82,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.073,0.037,0.044, ,128.27,129.06,127.12,0.00,0.00,0.00 ,,96.70,111.58,59.10,110.04,51.28,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.044,0.000,0.000,0.059,0.015,0.000, ,128.27,129.58,127.51,0.00,0.00,0.00 ,,95.73,111.61,58.61,110.07,50.31,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.000,0.000,0.000, ,128.40,128.93,127.51,0.00,0.00,0.00 ,,93.28,111.65,58.12,110.07,49.33,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.000,0.000,0.000, ,128.40,128.40,127.38,0.00,0.00,0.00 ,,94.26,111.65,60.56,110.04,48.35,111.87,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,128.66,129.45,127.51,0.00,0.00,0.00 ,,91.82,111.68,58.61,110.11,49.82,111.90,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.059,0.022,0.000, ,128.14,129.72,127.38,0.00,0.00,0.00 ,,91.33,111.61,58.61,110.07,50.31,111.90,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.051,0.000,0.000, ,129.58,129.85,127.64,0.00,0.00,0.00 ,,92.31,111.65,60.56,109.96,48.35,111.87,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.029,0.000,0.000, ,129.06,129.58,127.12,0.00,0.00,0.00 ,,89.87,111.68,62.52,110.11,49.82,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.022,0.015,0.000,0.000, ,128.40,128.53,127.51,0.00,0.00,0.00 ,,90.84,111.58,63.49,110.04,49.33,111.90,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.051,0.015,0.022, ,128.53,130.64,127.64,0.00,0.00,0.00 ,,90.35,111.65,63.00,110.07,47.86,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.066,0.029,0.029, ,128.79,129.85,127.12,0.00,0.00,0.00 ,,89.87,111.68,61.05,110.07,49.33,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.059,0.029,0.044, ,128.79,129.58,127.51,0.00,0.00,0.00 ,,91.33,111.65,62.52,110.07,49.82,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.000,0.000,0.000, ,128.79,129.32,127.12,0.00,0.00,0.00 ,,93.28,111.68,64.47,110.07,47.86,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.066,0.044,0.081, ,129.19,128.53,127.12,0.00,0.00,0.00 ,,94.75,111.58,61.05,110.07,49.82,111.87,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.059,0.015,0.029, ,128.79,130.37,127.64,0.00,0.00,0.00 ,,94.26,111.65,63.98,110.11,47.37,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.022,0.000,0.007, ,129.06,129.19,127.25,0.00,0.00,0.00 ,,94.26,111.65,64.47,110.11,50.31,111.87,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.059,0.007,0.000, ,128.79,129.45,127.25,0.00,0.00,0.00 ,,94.26,111.65,62.52,110.04,50.31,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.022,0.000,0.000, ,128.53,128.53,128.17,0.00,0.00,0.00 ,,96.70,111.58,63.49,110.04,49.82,111.87,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.007,0.000,0.000, ,128.79,129.58,127.38,0.00,0.00,0.00 ,,97.68,111.61,63.98,110.07,50.31,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.022,0.000,0.029, ,128.93,129.98,127.12,0.00,0.00,0.00 ,,101.59,111.58,63.00,110.11,50.31,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.051,0.029,0.044,0.007,0.000,0.000, ,128.79,129.45,127.51,0.00,0.00,0.00 ,,105.01,111.65,64.47,110.07,52.26,111.79,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.051,0.007,0.015, ,128.79,129.32,127.64,0.00,0.00,0.00 ,,105.01,111.58,64.47,110.04,51.77,111.79,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.015,0.000,0.000, ,128.66,129.85,127.77,0.00,0.00,0.00 ,,106.96,111.58,67.89,110.00,52.26,111.87,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.037,0.007,0.029, ,129.06,129.58,127.51,0.00,0.00,0.00 ,,106.96,111.61,69.84,110.07,50.31,111.79,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.029,0.007,0.000, ,128.66,129.32,126.98,0.00,0.00,0.00 ,,106.47,111.61,69.35,110.07,53.24,111.87,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.037,0.015,0.022, ,129.19,130.11,127.38,0.00,0.00,0.00 ,,103.05,111.54,68.86,109.96,50.31,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.044,0.000,0.000, ,128.93,129.72,127.64,0.00,0.00,0.00 ,,101.59,111.65,71.79,110.07,50.31,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.073,0.029,0.044, ,129.06,130.11,127.51,0.00,0.00,0.00 ,,100.61,111.61,71.31,110.07,51.28,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.000,0.000,0.000, ,129.58,130.24,126.72,0.00,0.00,0.00 ,,99.63,111.61,73.75,110.00,49.33,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.044,0.015,0.029, ,128.40,129.06,127.91,0.00,0.00,0.00 ,,97.19,111.61,77.17,110.04,50.31,111.79,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,128.40,129.98,127.91,0.00,0.00,0.00 ,,92.80,111.58,75.70,110.00,51.28,111.83,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.007,0.015,0.000, ,128.40,129.45,127.51,0.00,0.00,0.00 ,,93.28,111.61,76.68,110.00,47.86,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.015,0.000,0.000, ,129.19,129.72,126.98,0.00,0.00,0.00 ,,93.28,111.58,77.66,110.04,49.33,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.007,0.000,0.000, ,128.93,129.32,126.72,0.00,0.00,0.00 ,,93.77,111.54,78.63,109.96,49.33,111.83,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.000,0.000,0.000, ,128.40,129.32,128.04,0.00,0.00,0.00 ,,97.19,111.65,81.07,110.04,49.33,111.87,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.051,0.022,0.015, ,128.40,130.77,128.17,0.00,0.00,0.00 ,,97.68,111.54,80.59,110.07,48.35,111.87,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.000,0.000,0.000, ,128.93,129.85,127.38,0.00,0.00,0.00 ,,97.68,111.54,80.10,109.93,49.82,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.044,0.000,0.000, ,128.40,129.58,127.51,0.00,0.00,0.00 ,,97.19,111.58,80.59,109.96,49.82,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.000,0.000,0.000, ,128.14,129.45,127.25,0.00,0.00,0.00 ,,95.73,111.54,77.66,110.07,50.31,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.015, ,128.53,130.77,127.51,0.00,0.00,0.00 ,,95.24,111.61,79.12,110.04,49.82,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.007,0.000,0.000, ,128.79,130.90,126.85,0.00,0.00,0.00 ,,94.75,111.54,77.66,110.07,49.82,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.051,0.000,0.007,0.029,0.007,0.000, ,128.27,129.45,127.38,0.00,0.00,0.00 ,,94.75,111.61,75.21,110.04,52.26,111.90,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.015, ,128.27,129.45,127.51,0.00,0.00,0.00 ,,96.70,111.54,77.17,110.00,52.26,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.037,0.007,0.007, ,128.53,129.19,127.12,0.00,0.00,0.00 ,,94.26,111.65,78.14,110.00,51.28,111.87,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,128.27,129.98,127.38,0.00,0.00,0.00 ,,92.80,111.58,73.75,109.96,51.77,111.83,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.044,0.007,0.037, ,128.40,129.98,126.59,0.00,0.00,0.00 ,,94.75,111.58,77.17,109.96,51.28,111.90,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.059,0.000,0.000,0.015,0.000,0.000, ,127.74,129.06,127.12,0.00,0.00,0.00 ,,95.73,111.65,75.21,110.00,53.72,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.037,0.007,0.000, ,127.87,129.06,128.30,0.00,0.00,0.00 ,,98.66,111.58,74.73,110.00,52.26,111.79,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.044,0.000,0.000, ,128.27,129.45,127.38,0.00,0.00,0.00 ,,97.68,111.61,73.26,110.00,51.77,111.83,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.015, ,127.87,129.45,127.12,0.00,0.00,0.00 ,,100.61,111.65,74.73,110.04,52.26,111.79,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.007,0.000,0.000, ,128.27,128.93,126.98,0.00,0.00,0.00 ,,103.54,111.61,74.73,110.04,53.72,111.79,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.022,0.000,0.000, ,127.61,128.93,127.64,0.00,0.00,0.00 ,,109.89,111.54,73.26,110.04,49.82,111.83,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.037,0.000,0.029, ,127.87,129.32,127.51,0.00,0.00,0.00 ,,115.75,111.54,71.31,109.93,52.26,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.000, ,128.27,129.85,127.38,0.00,0.00,0.00 ,,118.68,111.54,70.82,109.93,51.28,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.044,0.007,0.015, ,127.61,129.45,126.72,0.00,0.00,0.00 ,,118.19,111.58,69.84,110.00,51.28,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.007,0.000,0.000, ,127.87,129.58,128.30,0.00,0.00,0.00 ,,122.10,111.54,69.35,110.00,50.31,111.83,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.059,0.000,0.000, ,127.74,128.93,127.51,0.00,0.00,0.00 ,,128.94,111.54,71.31,110.00,51.28,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.044,0.015,0.059, ,127.61,129.58,127.25,0.00,0.00,0.00 ,,131.38,111.58,70.33,110.07,53.24,111.90,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.066,0.037,0.037, ,128.53,129.72,127.25,0.00,0.00,0.00 ,,132.84,111.50,72.77,110.00,51.77,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.015,0.000,0.000, ,127.74,129.19,127.12,0.00,0.00,0.00 ,,138.22,111.50,75.21,110.00,51.77,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.051,0.022,0.007, ,127.48,129.06,127.64,0.00,0.00,0.00 ,,143.10,111.50,72.77,109.96,51.28,111.79,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,127.87,129.98,127.64,0.00,0.00,0.00 ,,151.40,111.47,72.77,109.93,53.24,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.022,0.000,0.000, ,128.27,128.79,127.12,0.00,0.00,0.00 ,,159.71,111.50,73.26,110.04,53.72,111.83,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.037,0.015,0.029, ,127.87,129.06,127.12,0.00,0.00,0.00 ,,168.50,111.47,72.77,110.04,53.72,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,127.61,128.40,127.51,0.00,0.00,0.00 ,,174.36,111.43,74.73,109.96,53.72,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.015,0.000,0.000, ,127.74,129.72,127.51,0.00,0.00,0.00 ,,178.75,111.47,72.77,109.96,53.24,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.044,0.007,0.022, ,128.93,130.24,127.25,0.00,0.00,0.00 ,,178.27,111.43,71.31,109.96,53.24,111.83,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.051,0.000,0.007,0.000,0.000,0.000, ,127.61,129.19,127.51,0.00,0.00,0.00 ,,174.85,111.47,69.84,109.96,53.72,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.044,0.015,0.000, ,128.00,129.19,127.51,0.00,0.00,0.00 ,,165.57,111.43,67.89,110.00,54.21,111.79,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.051,0.007,0.000, ,127.21,129.32,128.04,0.00,0.00,0.00 ,,156.29,111.47,65.45,109.96,55.68,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.037,0.015,0.015, ,128.53,129.98,127.51,0.00,0.00,0.00 ,,144.08,111.47,65.93,110.04,57.63,111.79,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.022,0.000,0.000, ,128.40,130.11,126.72,0.00,0.00,0.00 ,,134.80,111.50,63.98,110.07,57.14,111.79,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.000,0.000,0.022, ,128.40,128.93,127.51,0.00,0.00,0.00 ,,132.84,111.47,61.54,109.93,57.14,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.037,0.007,0.000, ,128.93,128.93,127.12,0.00,0.00,0.00 ,,133.33,111.43,60.56,109.96,57.14,111.65,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.073,0.037,0.059, ,127.74,129.06,127.64,0.00,0.00,0.00 ,,134.31,111.47,58.61,110.00,56.17,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,128.27,130.11,127.38,0.53,0.26,0.00 ,,134.80,111.43,60.56,109.96,56.17,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.029,0.000,0.000, ,127.61,129.06,127.51,0.13,0.00,0.00 ,,136.26,111.47,60.07,109.96,59.10,111.83,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,127.48,128.53,127.91,0.13,0.00,0.00 ,,132.84,111.47,58.12,110.00,61.54,111.79,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.073,0.029,0.037, ,128.00,129.19,127.51,0.00,0.00,0.00 ,,130.40,111.43,56.65,110.00,62.52,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.059,0.007,0.000, ,128.27,129.85,127.38,0.00,0.00,0.00 ,,126.01,111.50,58.12,110.00,64.47,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.015,0.000,0.000, ,128.53,130.11,127.38,0.00,0.13,0.00 ,,119.66,111.47,56.65,109.96,66.42,111.72,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.000,0.000,0.000, ,127.61,128.53,127.77,0.66,1.05,0.00 ,,114.77,111.50,57.14,109.96,68.38,111.76,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.051,0.015,0.029, ,127.61,129.06,127.38,0.13,0.00,0.00 ,,112.33,111.47,58.12,109.96,69.35,111.79,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.037,0.000,0.000, ,128.53,129.58,127.51,0.13,0.39,0.00 ,,107.94,111.54,58.61,109.96,70.82,111.72,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.044,0.015,0.000, ,128.53,130.11,127.12,0.26,0.00,0.00 ,,106.47,111.50,58.12,110.00,70.82,111.72,0.00,54.95,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.015,0.000,0.007, ,128.53,129.19,127.12,0.66,0.13,0.00 ,,103.05,111.58,58.61,110.07,70.33,111.79,0.00,54.98,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.022,0.000,0.000, ,128.00,128.53,127.91,0.13,0.00,0.00 ,,98.66,111.54,58.61,109.96,71.31,111.72,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.037,0.007,0.007, ,127.87,129.06,127.77,0.00,0.00,0.00 ,,97.19,111.50,61.05,110.00,70.82,111.79,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.051,0.022,0.029, ,129.06,129.85,127.38,0.00,0.00,0.00 ,,94.75,111.50,62.03,110.00,70.33,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.073,0.022,0.000, ,128.53,129.72,127.25,0.39,0.00,0.00 ,,95.24,111.47,62.03,109.89,71.31,111.68,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.007,0.000,0.000, ,128.27,128.53,127.51,0.00,0.26,0.00 ,,94.75,111.50,62.03,109.93,70.82,111.76,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.073,0.044,0.029, ,128.66,129.45,127.77,0.00,0.00,0.00 ,,91.82,111.47,63.98,109.96,70.82,111.94,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.073,0.044,0.037, ,128.66,129.06,127.51,0.00,0.00,0.00 ,,90.84,111.43,65.45,109.93,70.82,111.72,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.022,0.007,0.000, ,128.79,129.19,127.12,0.00,0.26,0.00 ,,87.42,111.50,63.98,109.96,72.28,111.76,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,128.40,129.19,127.38,0.13,0.13,0.00 ,,85.96,111.50,64.47,110.00,70.82,111.72,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.044,0.000,0.000,0.029,0.000,0.000, ,127.87,129.06,127.51,0.00,0.00,0.00 ,,84.00,111.50,64.47,109.93,70.33,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.029,0.007,0.000, ,129.19,130.37,128.04,0.00,0.00,0.00 ,,84.49,111.54,65.45,109.96,69.35,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.051,0.015,0.022, ,128.27,128.93,127.25,0.00,0.00,0.00 ,,85.96,111.39,65.45,109.93,65.45,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.044,0.000,0.037,0.007,0.000,0.000, ,128.53,129.45,127.38,0.00,0.00,0.00 ,,86.94,111.50,63.98,110.00,64.96,111.79,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.095,0.051,0.000, ,128.00,129.58,127.77,0.00,0.00,0.00 ,,87.91,111.58,66.42,110.00,63.49,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.022,0.000,0.000, ,128.93,129.32,127.25,0.00,0.00,0.00 ,,86.94,111.54,65.45,109.96,63.00,111.68,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.037,0.007,0.000, ,128.93,129.85,126.98,0.00,0.00,0.00 ,,84.00,111.54,65.45,109.96,62.52,111.72,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.000,0.000,0.000, ,128.27,129.06,127.64,0.00,0.00,0.00 ,,82.05,111.50,65.45,110.00,60.07,111.76,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.015,0.007,0.007, ,129.32,128.79,126.98,0.00,0.00,0.00 ,,80.10,111.54,65.45,109.96,60.07,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.059,0.029,0.000, ,128.66,129.85,127.38,0.00,0.00,0.00 ,,78.63,111.54,64.47,109.96,59.10,111.83,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.059,0.029,0.029, ,129.06,129.58,127.25,0.00,0.00,0.00 ,,78.63,111.50,65.93,109.89,59.10,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.000,0.000,0.000, ,128.93,130.11,126.98,0.00,0.00,0.00 ,,79.61,111.54,66.42,109.93,61.05,111.65,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.022,0.000,0.000,0.051,0.029,0.029, ,128.27,127.87,128.17,0.00,0.00,0.00 ,,76.68,111.47,67.40,109.96,59.58,111.83,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.007, ,128.53,129.19,127.77,0.00,0.00,0.00 ,,73.75,111.50,69.35,110.00,58.12,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,128.79,129.19,127.64,0.00,0.00,0.00 ,,72.28,111.50,70.82,109.93,58.61,111.68,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.022,0.000,0.000, ,128.66,129.45,127.12,0.00,0.00,0.00 ,,70.33,111.50,71.79,109.96,59.58,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.000,0.000,0.000, ,128.66,128.66,127.12,0.00,0.00,0.00 ,,69.84,111.54,73.75,109.96,57.14,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.000,0.000,0.000, ,128.53,129.06,127.51,0.00,0.00,0.00 ,,66.42,111.47,73.75,109.96,58.12,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.073,0.044,0.037, ,128.53,129.58,127.91,0.00,0.00,0.00 ,,64.47,111.50,72.77,109.93,59.10,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.000,0.000,0.000, ,128.93,130.24,126.98,0.00,0.00,0.00 ,,63.49,111.54,72.77,109.93,58.12,111.72,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.037,0.015,0.015, ,128.79,129.32,127.38,0.00,0.00,0.00 ,,66.91,111.50,71.31,109.96,60.07,111.79,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.000,0.007,0.000,0.000, ,128.66,129.19,127.64,0.00,0.00,0.00 ,,65.45,111.54,73.75,109.93,61.54,111.76,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.022,0.015,0.015, ,128.79,129.06,127.51,0.00,0.00,0.00 ,,64.96,111.47,73.75,109.93,63.49,111.68,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.051,0.015,0.029, ,129.06,129.85,126.46,0.00,0.00,0.00 ,,65.93,111.50,72.77,109.89,63.49,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.037,0.000,0.000,0.000,0.000,0.000, ,128.66,129.32,127.38,0.00,0.00,0.00 ,,66.42,111.50,73.75,109.96,63.00,111.76,0.00,55.05,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.044,0.000,0.000, ,128.53,128.93,127.51,0.00,0.00,0.00 ,,64.96,111.47,72.77,110.00,63.49,111.76,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.022, ,128.66,128.93,127.51,0.00,0.00,0.00 ,,64.47,111.50,72.77,109.96,62.52,111.76,0.00,55.02,2000.00,0.00,2000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,128.93,128.93,126.85,0.00,0.00,0.00 ,,64.96,111.50,73.26,109.93,62.52,111.65,0.00,55.13,2000.00,0.00,2000.00,0.00,
0.015,0.000,0.000,0.051,0.029,0.007, ,128.53,128.40,126.19,0.00,0.00,0.00 ,,63.98,111.47,72.77,110.00,63.00,111.87,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.007,0.000,0.000,0.000,0.000,0.000, ,128.53,129.06,127.38,0.00,0.00,0.00 ,,64.96,111.47,73.26,109.93,61.05,111.68,0.00,55.09,2000.00,0.00,2000.00,0.00,
0.029,0.000,0.029,0.037,0.000,0.000, ,128.40,128.93,127.38,0.00,0.00,0.00 ,,66.42,111.47,73.26,109.89,60.56,111.72,0.00,55.02,2000.00,0.00,2000.00,0.00,
