Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.081,0.000,0.000,0.037,0.000,0.000, ,172.41,174.22,0.00,0.00,0.00,0.00 ,,50.79,110.44,40.05,116.70,46.89,113.41,36.14,108.13,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.037,0.000,0.000, ,172.41,173.80,0.00,0.00,0.00,0.00 ,,46.89,110.44,42.98,116.70,47.86,113.41,38.10,108.13,4000.00,0.00,0.00,26.56,
0.088,0.000,0.000,0.037,0.000,0.000, ,173.26,174.65,0.00,0.00,0.00,0.00 ,,37.12,110.37,42.98,116.67,46.89,113.41,38.10,108.13,4000.00,0.00,0.00,26.48,
0.095,0.000,0.000,0.051,0.000,0.000, ,174.12,174.22,0.00,0.00,0.00,0.00 ,,38.10,110.40,41.03,116.67,46.89,113.41,36.14,108.10,4000.00,0.00,0.00,26.48,
0.095,0.000,0.000,0.073,0.000,0.000, ,174.33,173.58,0.00,0.00,0.00,0.00 ,,51.77,110.44,42.98,116.70,42.98,113.33,32.23,108.10,4000.00,0.00,0.00,26.52,
0.095,0.000,0.000,0.081,0.000,0.000, ,173.69,173.58,0.00,0.00,0.00,0.00 ,,59.58,110.37,43.96,116.56,42.98,113.33,31.26,108.06,4000.00,0.00,0.00,26.48,
0.081,0.000,0.000,0.037,0.000,0.000, ,174.54,172.52,0.00,0.00,0.00,0.00 ,,55.68,110.40,43.96,116.52,40.05,113.30,30.28,108.10,4000.00,0.00,0.00,26.52,
0.066,0.000,0.000,0.059,0.000,0.000, ,174.33,172.09,0.00,0.00,0.00,0.00 ,,46.89,110.37,44.93,116.48,40.05,113.30,30.28,108.10,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.044,0.000,0.000, ,175.18,171.24,0.00,0.00,0.00,0.00 ,,46.89,110.33,44.93,116.48,39.07,113.33,30.28,108.10,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.029,0.000,0.000, ,174.97,172.09,0.00,0.00,0.00,0.00 ,,38.10,110.26,46.89,116.34,40.05,113.26,30.28,108.02,4000.00,0.00,0.00,26.45,
0.095,0.000,0.000,0.044,0.000,0.000, ,175.18,170.82,0.00,0.00,0.00,0.00 ,,37.12,110.11,43.96,116.23,41.03,113.19,30.28,107.99,4000.00,0.00,5.86,26.48,
0.073,0.000,0.000,0.022,0.000,0.000, ,176.24,171.03,0.00,0.00,0.00,0.00 ,,37.12,110.04,42.98,116.08,39.07,113.19,28.33,107.95,4000.00,0.00,0.00,26.45,
0.103,0.000,0.000,0.037,0.000,0.000, ,175.18,170.39,0.00,0.00,0.00,0.00 ,,39.07,110.00,42.98,116.12,37.12,113.08,28.33,107.95,4000.00,0.00,0.00,26.45,
0.073,0.000,0.000,0.037,0.000,0.000, ,175.39,170.60,0.00,0.00,0.00,0.00 ,,48.84,109.96,42.00,116.04,37.12,113.11,28.33,107.91,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.022,0.000,0.000, ,175.18,171.45,0.00,0.00,0.00,0.00 ,,61.54,109.93,42.00,115.97,37.12,113.11,28.33,107.95,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.015,0.000,0.000, ,175.18,171.88,0.00,0.00,0.00,0.00 ,,62.52,109.93,42.98,115.93,41.03,113.15,30.28,107.88,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.029,0.000,0.000, ,174.75,173.58,0.00,0.00,0.00,0.00 ,,58.61,109.93,42.00,116.01,40.05,113.04,31.26,107.88,4000.00,0.00,5.86,26.52,
0.117,0.000,0.000,0.044,0.000,0.000, ,174.33,172.94,0.00,0.00,0.00,0.00 ,,44.93,109.93,42.98,115.93,43.96,113.11,32.23,107.84,4000.00,0.00,0.00,26.48,
0.081,0.000,0.000,0.051,0.000,0.000, ,173.90,172.31,0.00,0.00,0.00,0.00 ,,43.96,109.82,42.98,115.90,42.98,113.04,31.26,107.88,4000.00,0.00,0.00,26.48,
0.095,0.000,0.000,0.044,0.000,0.000, ,173.90,172.73,0.00,0.00,0.00,0.00 ,,43.96,109.85,42.98,115.79,46.89,113.00,35.16,107.80,4000.00,0.00,0.00,26.45,
0.088,0.000,0.000,0.051,0.000,0.000, ,172.63,172.31,0.00,0.00,0.00,0.00 ,,37.12,109.89,42.00,115.75,43.96,113.00,34.19,107.80,4000.00,0.00,0.00,26.45,
0.081,0.000,0.000,0.051,0.000,0.000, ,173.26,171.67,0.00,0.00,0.00,0.00 ,,40.05,109.89,42.00,115.79,46.89,113.00,35.16,107.80,4000.00,0.00,0.00,26.45,
0.073,0.000,0.000,0.037,0.000,0.000, ,173.48,170.82,0.00,0.00,0.00,0.00 ,,39.07,109.89,42.00,115.82,47.86,113.00,38.10,107.84,4000.00,0.00,0.00,26.48,
0.073,0.000,0.000,0.029,0.000,0.000, ,172.84,171.45,0.00,0.00,0.00,0.00 ,,33.21,109.85,40.05,115.79,47.86,113.00,38.10,107.80,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.029,0.000,0.000, ,173.69,171.45,0.00,0.00,0.00,0.00 ,,42.98,109.85,42.00,115.79,48.84,112.97,41.03,107.88,4000.00,0.00,0.00,26.52,
0.088,0.000,0.000,0.051,0.000,0.000, ,172.84,171.67,0.00,0.00,0.00,0.00 ,,44.93,109.89,42.00,115.79,50.79,113.00,44.93,107.80,4000.00,0.00,0.00,26.52,
0.095,0.000,0.000,0.044,0.000,0.000, ,172.84,172.73,0.00,0.00,0.00,0.00 ,,46.89,110.00,40.05,115.93,48.84,113.08,47.86,107.88,4000.00,0.00,0.00,26.48,
0.088,0.000,0.000,0.044,0.000,0.000, ,172.84,172.52,0.00,0.00,0.00,0.00 ,,48.84,110.11,40.05,116.12,48.84,113.04,47.86,107.91,4000.00,0.00,5.86,26.45,
0.081,0.000,0.000,0.044,0.000,0.000, ,171.77,172.52,0.00,0.00,0.00,0.00 ,,48.84,110.18,39.07,116.23,50.79,113.11,48.84,107.95,4000.00,0.00,0.00,26.45,
0.081,0.000,0.000,0.044,0.000,0.000, ,172.20,172.09,0.00,0.00,0.00,0.00 ,,47.86,110.22,36.14,116.26,50.79,113.11,51.77,107.99,4000.00,0.00,0.00,26.48,
0.081,0.000,0.000,0.037,0.000,0.000, ,172.20,173.16,0.00,0.00,0.00,0.00 ,,42.98,110.26,40.05,116.30,51.77,113.11,62.52,108.02,4000.00,0.00,5.86,26.52,
0.081,0.000,0.000,0.037,0.000,0.000, ,172.20,172.09,0.00,0.00,0.00,0.00 ,,37.12,110.22,40.05,116.34,52.75,113.08,65.45,108.10,4000.00,0.00,0.00,26.56,
0.088,0.000,0.000,0.051,0.000,0.000, ,171.56,172.09,0.00,0.00,0.00,0.00 ,,50.79,110.33,40.05,116.34,51.77,113.11,62.52,108.13,4000.00,0.00,5.86,26.52,
0.081,0.000,0.000,0.051,0.000,0.000, ,171.77,172.09,0.00,0.00,0.00,0.00 ,,42.98,110.26,42.00,116.30,55.68,113.11,60.56,108.17,4000.00,0.00,0.00,26.52,
0.088,0.000,0.000,0.037,0.000,0.000, ,172.41,172.09,0.00,0.00,0.00,0.00 ,,37.12,110.26,40.05,116.34,55.68,113.00,56.65,108.17,4000.00,0.00,0.00,26.52,
0.088,0.000,0.000,0.059,0.000,0.000, ,173.05,172.31,0.00,0.00,0.00,0.00 ,,32.23,110.26,40.05,116.26,54.70,113.04,53.72,108.17,4000.00,0.00,0.00,26.48,
0.095,0.000,0.000,0.051,0.000,0.000, ,171.77,172.73,0.00,0.00,0.00,0.00 ,,36.14,110.22,40.05,116.30,54.70,113.00,52.75,108.17,4000.00,0.00,0.00,26.48,
0.081,0.000,0.000,0.029,0.000,0.000, ,172.84,172.94,0.00,0.00,0.00,0.00 ,,43.96,110.26,40.05,116.26,52.75,113.08,52.75,108.21,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.044,0.000,0.000, ,172.84,172.94,0.00,0.00,0.00,0.00 ,,50.79,110.29,40.05,116.30,51.77,113.08,52.75,108.21,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.037,0.000,0.000, ,173.69,173.16,0.00,0.00,0.00,0.00 ,,43.96,110.22,42.00,116.26,54.70,113.04,52.75,108.17,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.059,0.000,0.000, ,173.05,173.16,0.00,0.00,0.00,0.00 ,,40.05,110.22,42.00,116.26,51.77,113.04,53.72,108.17,4000.00,0.00,0.00,26.52,
0.095,0.000,0.000,0.029,0.000,0.000, ,173.48,172.94,0.00,0.00,0.00,0.00 ,,40.05,110.22,40.05,116.26,52.75,113.00,52.75,108.17,4000.00,0.00,0.00,26.48,
0.088,0.000,0.000,0.029,0.000,0.000, ,174.97,173.80,0.00,0.00,0.00,0.00 ,,41.03,110.22,39.07,116.19,50.79,113.00,52.75,108.13,4000.00,0.00,0.00,26.48,
0.088,0.000,0.000,0.051,0.000,0.000, ,173.90,173.58,0.00,0.00,0.00,0.00 ,,37.12,110.18,39.07,116.19,51.77,112.93,52.75,108.10,4000.00,0.00,0.00,26.52,
0.088,0.000,0.000,0.029,0.000,0.000, ,174.97,173.37,0.00,0.00,0.00,0.00 ,,36.14,110.22,40.05,116.23,48.84,112.97,51.77,108.13,4000.00,0.00,0.00,26.48,
0.073,0.000,0.000,0.022,0.000,0.000, ,175.18,173.37,0.00,0.00,0.00,0.00 ,,37.12,110.15,40.05,116.19,51.77,112.93,51.77,108.10,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.029,0.000,0.000, ,174.75,174.01,0.00,0.00,0.00,0.00 ,,40.05,110.18,40.05,116.19,51.77,112.97,51.77,108.10,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.059,0.000,0.000, ,174.97,173.80,0.00,0.00,0.00,0.00 ,,36.14,110.18,40.05,116.19,51.77,112.97,52.75,108.10,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.066,0.000,0.000, ,175.39,174.01,0.00,0.00,0.00,0.00 ,,42.98,110.15,40.05,116.23,51.77,112.97,52.75,108.10,4000.00,0.00,0.00,26.52,
0.095,0.000,0.000,0.051,0.000,0.000, ,175.39,173.58,0.00,0.00,0.00,0.00 ,,46.89,110.15,40.05,116.15,54.70,112.93,52.75,108.06,4000.00,0.00,0.00,26.48,
0.081,0.000,0.000,0.059,0.000,0.000, ,175.82,173.37,0.00,0.00,0.00,0.00 ,,48.84,110.11,40.05,116.15,52.75,112.93,51.77,108.02,4000.00,0.00,0.00,26.48,
0.088,0.000,0.000,0.081,0.000,0.000, ,174.75,173.16,0.00,0.00,0.00,0.00 ,,57.63,110.11,40.05,116.15,52.75,112.89,51.77,107.99,4000.00,0.00,0.00,26.48,
0.073,0.000,0.000,0.037,0.000,0.000, ,174.97,172.52,0.00,0.00,0.00,0.00 ,,36.14,110.07,42.98,116.04,48.84,112.89,48.84,107.99,4000.00,0.00,0.00,26.48,
0.073,0.000,0.000,0.037,0.000,0.000, ,174.33,172.73,0.00,0.00,0.00,0.00 ,,25.40,110.11,40.05,116.12,51.77,112.89,49.82,107.99,4000.00,0.00,0.00,26.48,
0.088,0.000,0.000,0.022,0.000,0.000, ,173.90,172.94,0.00,0.00,0.00,0.00 ,,25.40,110.11,42.00,116.12,52.75,112.89,51.77,108.02,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.037,0.000,0.000, ,173.69,172.52,0.00,0.00,0.00,0.00 ,,29.30,110.07,43.96,116.12,52.75,112.89,51.77,107.99,4000.00,0.00,0.00,26.56,
0.088,0.000,0.000,0.029,0.000,0.000, ,173.05,172.73,0.00,0.00,0.00,0.00 ,,29.30,110.11,43.96,116.12,52.75,112.89,51.77,107.99,4000.00,0.00,0.00,26.52,
0.088,0.000,0.000,0.029,0.000,0.000, ,173.26,172.31,0.00,0.00,0.00,0.00 ,,25.40,110.07,40.05,116.08,53.72,112.82,49.82,107.95,4000.00,0.00,0.00,26.48,
0.095,0.000,0.000,0.022,0.000,0.000, ,173.48,172.73,0.00,0.00,0.00,0.00 ,,32.23,110.07,40.05,116.08,50.79,112.82,47.86,107.91,4000.00,0.00,0.00,26.48,
0.088,0.000,0.000,0.044,0.000,0.000, ,171.77,171.67,0.00,0.00,0.00,0.00 ,,32.23,110.04,40.05,116.04,50.79,112.82,44.93,107.95,4000.00,0.00,0.00,26.48,
0.073,0.000,0.000,0.051,0.000,0.000, ,173.05,172.52,0.00,0.00,0.00,0.00 ,,32.23,110.04,42.00,116.01,51.77,112.89,47.86,107.91,4000.00,0.00,0.00,26.52,
0.066,0.000,0.000,0.022,0.000,0.000, ,172.84,171.67,0.00,0.00,0.00,0.00 ,,34.19,110.04,40.05,116.08,52.75,112.86,49.82,107.91,4000.00,0.00,0.00,26.52,
0.066,0.000,0.000,0.022,0.000,0.000, ,173.48,171.67,0.00,0.00,0.00,0.00 ,,40.05,110.04,38.10,116.04,51.77,112.82,48.84,107.95,4000.00,0.00,0.00,26.52,
0.066,0.000,0.000,0.044,0.000,0.000, ,173.90,171.24,0.00,0.00,0.00,0.00 ,,41.03,110.00,40.05,116.01,52.75,112.86,47.86,107.91,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.059,0.000,0.000, ,173.26,171.67,0.00,0.00,0.00,0.00 ,,33.21,110.00,42.00,116.08,50.79,112.86,47.86,107.95,4000.00,0.00,0.00,26.52,
0.088,0.000,0.000,0.059,0.000,0.000, ,173.05,171.67,0.00,0.00,0.00,0.00 ,,39.07,109.93,40.05,116.01,53.72,112.82,48.84,107.91,4000.00,0.00,0.00,26.45,
0.095,0.000,0.000,0.066,0.000,0.000, ,173.48,170.82,0.00,0.00,0.00,0.00 ,,37.12,109.96,43.96,115.97,54.70,112.78,45.91,107.91,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.066,0.000,0.000, ,172.84,170.60,0.00,0.00,0.00,0.00 ,,44.93,109.96,46.89,116.04,57.63,112.78,47.86,107.91,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.037,0.000,0.000, ,173.26,170.60,0.00,0.00,0.00,0.00 ,,57.63,109.96,48.84,116.04,57.63,112.78,45.91,107.88,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.029,0.000,0.000, ,173.05,170.18,0.00,0.00,0.00,0.00 ,,61.54,110.00,47.86,115.97,57.63,112.78,42.98,107.88,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.029,0.000,0.000, ,173.05,169.75,0.00,0.00,0.00,0.00 ,,55.68,109.96,47.86,115.97,55.68,112.78,42.98,107.88,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.037,0.000,0.000, ,173.48,169.33,0.00,0.00,0.00,0.00 ,,63.49,109.96,46.89,115.93,57.63,112.78,44.93,107.88,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.044,0.000,0.000, ,172.84,169.96,0.00,0.00,0.00,0.00 ,,47.86,109.93,45.91,115.90,55.68,112.78,44.93,107.80,4000.00,0.00,5.86,26.59,
0.088,0.000,0.000,0.051,0.000,0.000, ,173.26,170.18,0.00,0.00,0.00,0.00 ,,46.89,109.82,43.96,115.86,54.70,112.75,43.96,107.77,4000.00,0.00,5.86,26.52,
0.088,0.000,0.000,0.059,0.000,0.000, ,171.56,169.33,0.00,0.00,0.00,0.00 ,,47.86,109.82,42.98,115.82,51.77,112.71,44.93,107.77,4000.00,0.00,0.00,26.52,
0.073,0.000,0.000,0.044,0.000,0.000, ,172.84,169.11,0.00,0.00,0.00,0.00 ,,50.79,109.82,43.96,115.82,54.70,112.71,44.93,107.77,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.044,0.000,0.000, ,172.41,169.11,0.00,0.00,0.00,0.00 ,,59.58,109.85,42.98,115.86,51.77,112.75,45.91,107.77,4000.00,0.00,0.00,26.52,
0.059,0.000,0.000,0.044,0.000,0.000, ,172.63,169.33,0.00,0.00,0.00,0.00 ,,61.54,109.82,45.91,115.86,53.72,112.75,45.91,107.80,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.037,0.000,0.000, ,172.84,169.33,0.00,0.00,0.00,0.00 ,,64.47,109.85,40.05,115.82,55.68,112.75,47.86,107.77,4000.00,0.00,5.86,26.52,
0.088,0.000,0.000,0.044,0.000,0.000, ,172.41,169.54,0.00,0.00,0.00,0.00 ,,54.70,109.85,40.05,115.82,53.72,112.75,48.84,107.73,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.066,0.000,0.000, ,171.99,169.96,0.00,0.00,0.00,0.00 ,,40.05,109.85,39.07,115.79,53.72,112.71,48.84,107.73,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.044,0.000,0.000, ,172.41,170.18,0.00,0.00,0.00,0.00 ,,33.21,109.85,37.12,115.79,53.72,112.67,51.77,107.73,4000.00,0.00,0.00,26.59,
0.095,0.000,0.000,0.044,0.000,0.000, ,171.14,169.54,0.00,0.00,0.00,0.00 ,,35.16,109.85,37.12,115.82,54.70,112.67,56.65,107.69,4000.00,0.00,0.00,26.52,
0.081,0.000,0.000,0.037,0.000,0.000, ,171.35,169.11,0.00,0.00,0.00,0.00 ,,22.47,109.82,37.12,115.79,55.68,112.64,61.54,107.77,4000.00,0.00,0.00,26.59,
0.066,0.000,0.000,0.044,0.000,0.000, ,171.56,169.54,0.00,0.00,0.00,0.00 ,,19.54,109.78,39.07,115.79,58.61,112.67,61.54,107.73,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.037,0.000,0.000, ,172.20,168.90,0.00,0.00,0.00,0.00 ,,24.42,109.74,38.10,115.79,58.61,112.67,61.54,107.69,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.037,0.000,0.000, ,172.84,168.05,0.00,0.00,0.00,0.00 ,,28.33,109.71,37.12,115.75,58.61,112.67,61.54,107.73,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.022,0.000,0.000, ,173.05,168.05,0.00,0.00,0.00,0.00 ,,25.40,109.63,39.07,115.75,62.52,112.67,58.61,107.69,4000.00,0.00,0.00,26.56,
0.088,0.000,0.000,0.029,0.000,0.000, ,173.90,168.69,0.00,0.00,0.00,0.00 ,,32.23,109.67,38.10,115.79,59.58,112.67,56.65,107.69,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.044,0.000,0.000, ,174.12,169.11,0.00,0.00,0.00,0.00 ,,37.12,109.63,38.10,115.71,58.61,112.64,54.70,107.66,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.066,0.000,0.000, ,173.26,169.54,0.00,0.00,0.00,0.00 ,,33.21,109.63,37.12,115.75,58.61,112.60,51.77,107.66,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.015,0.000,0.000, ,173.90,169.75,0.00,0.00,0.00,0.00 ,,29.30,109.63,37.12,115.75,57.63,112.67,52.75,107.66,4000.00,0.00,0.00,26.59,
0.059,0.000,0.000,0.022,0.000,0.000, ,173.48,169.33,0.00,0.00,0.00,0.00 ,,26.37,109.63,37.12,115.71,57.63,112.56,55.68,107.66,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.044,0.000,0.000, ,173.69,169.11,0.00,0.00,0.00,0.00 ,,18.56,109.63,37.12,115.71,59.58,112.64,57.63,107.66,4000.00,0.00,5.86,26.63,
0.073,0.000,0.000,0.059,0.000,0.000, ,174.33,169.54,0.00,0.00,0.00,0.00 ,,17.58,109.63,37.12,115.71,62.52,112.64,55.68,107.69,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.059,0.000,0.000, ,173.69,168.69,0.00,0.00,0.00,0.00 ,,29.30,109.63,37.12,115.68,66.42,112.60,59.58,107.66,4000.00,0.00,0.00,26.63,
0.095,0.000,0.000,0.059,0.000,0.000, ,173.48,168.26,0.00,0.00,0.00,0.00 ,,26.37,109.56,38.10,115.68,67.40,112.60,61.54,107.62,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.044,0.000,0.000, ,173.48,168.47,0.00,0.00,0.00,0.00 ,,20.51,109.52,33.21,115.68,67.40,112.56,62.52,107.58,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.044,0.000,0.000, ,173.05,168.05,0.00,0.00,0.00,0.00 ,,22.47,109.52,34.19,115.68,65.45,112.56,66.42,107.58,4000.00,0.00,0.00,26.59,
0.073,0.000,0.000,0.029,0.000,0.000, ,173.26,168.05,0.00,0.00,0.00,0.00 ,,29.30,109.60,33.21,115.68,66.42,112.60,69.35,107.58,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.029,0.000,0.000, ,173.05,168.05,0.00,0.00,0.00,0.00 ,,36.14,109.60,34.19,115.71,66.42,112.60,68.38,107.66,4000.00,0.00,0.00,26.59,
0.066,0.000,0.000,0.022,0.000,0.000, ,172.63,168.26,0.00,0.00,0.00,0.00 ,,42.98,109.56,35.16,115.64,63.49,112.60,65.45,107.58,4000.00,0.00,0.00,26.63,
0.066,0.000,0.000,0.029,0.000,0.000, ,172.84,168.26,0.00,0.00,0.00,0.00 ,,43.96,109.60,34.19,115.64,62.52,112.60,62.52,107.58,4000.00,0.00,0.00,26.63,
0.073,0.000,0.000,0.037,0.000,0.000, ,172.63,168.26,0.00,0.00,0.00,0.00 ,,42.98,109.60,33.21,115.60,59.58,112.53,61.54,107.55,4000.00,0.00,0.00,26.59,
0.095,0.000,0.000,0.029,0.000,0.000, ,173.26,168.69,0.00,0.00,0.00,0.00 ,,55.68,109.60,35.16,115.53,57.63,112.56,57.63,107.55,4000.00,0.00,0.00,26.56,
0.081,0.000,0.000,0.029,0.000,0.000, ,171.77,168.47,0.00,0.00,0.00,0.00 ,,50.79,109.56,35.16,115.53,55.68,112.56,54.70,107.51,4000.00,0.00,0.00,26.59,
0.073,0.000,0.000,0.059,0.000,0.000, ,172.41,169.75,0.00,0.00,0.00,0.00 ,,35.16,109.56,34.19,115.53,55.68,112.49,52.75,107.55,4000.00,0.00,0.00,26.59,
0.066,0.000,0.000,0.044,0.000,0.000, ,172.20,169.11,0.00,0.00,0.00,0.00 ,,20.51,109.45,33.21,115.53,55.68,112.49,50.79,107.51,4000.00,0.00,0.00,26.59,
0.066,0.000,0.000,0.037,0.000,0.000, ,171.77,169.11,0.00,0.00,0.00,0.00 ,,20.51,109.41,31.26,115.46,55.68,112.45,44.93,107.55,4000.00,0.00,0.00,26.63,
0.073,0.000,0.000,0.044,0.000,0.000, ,171.77,168.47,0.00,0.00,0.00,0.00 ,,28.33,109.30,33.21,115.27,55.68,112.53,42.00,107.47,4000.00,0.00,0.00,26.63,
0.073,0.000,0.000,0.059,0.000,0.000, ,171.56,167.41,0.00,0.00,0.00,0.00 ,,29.30,109.27,33.21,115.24,54.70,112.42,41.03,107.44,4000.00,0.00,5.86,26.63,
0.088,0.000,0.000,0.051,0.000,0.000, ,171.56,167.20,0.00,0.00,0.00,0.00 ,,14.65,108.86,32.23,114.95,51.77,112.20,40.05,107.29,4000.00,0.00,0.00,26.59,
0.088,0.000,0.000,0.059,0.000,0.000, ,172.20,167.62,0.00,0.00,0.00,0.00 ,,3.91,108.97,32.23,115.02,50.79,112.23,40.05,107.33,4000.00,0.00,5.86,26.59,
0.088,0.000,0.000,0.044,0.000,0.000, ,172.20,167.41,0.00,0.00,0.00,0.00 ,,0.00,109.08,30.28,115.05,53.72,112.31,41.03,107.33,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.037,0.000,0.000, ,172.41,167.41,0.00,0.00,0.00,0.00 ,,7.81,109.08,29.30,114.98,54.70,112.34,40.05,107.33,4000.00,0.00,0.00,26.59,
0.066,0.000,0.000,0.044,0.000,0.000, ,172.84,167.62,0.00,0.00,0.00,0.00 ,,22.47,109.08,33.21,114.95,55.68,112.31,43.96,107.33,4000.00,0.00,0.00,26.63,
0.066,0.000,0.000,0.029,0.000,0.000, ,173.05,166.35,0.00,0.00,0.00,0.00 ,,21.49,109.12,36.14,114.98,55.68,112.31,43.96,107.36,4000.00,0.00,0.00,26.67,
0.066,0.000,0.000,0.037,0.000,0.000, ,173.48,166.13,0.00,0.00,0.00,0.00 ,,11.72,109.05,33.21,114.91,55.68,112.34,44.93,107.29,4000.00,0.00,0.00,26.63,
0.081,0.000,0.000,0.037,0.000,0.000, ,173.26,166.77,0.00,0.00,0.00,0.00 ,,9.77,109.05,34.19,114.91,57.63,112.34,47.86,107.29,4000.00,0.00,5.86,26.63,
0.081,0.000,0.000,0.051,0.000,0.000, ,173.26,166.98,0.00,0.00,0.00,0.00 ,,7.81,109.08,34.19,114.87,57.63,112.31,46.89,107.25,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.044,0.000,0.000, ,173.90,167.62,0.00,0.00,0.00,0.00 ,,9.77,109.05,33.21,114.87,55.68,112.23,46.89,107.25,4000.00,0.00,0.00,26.59,
0.081,0.000,0.000,0.059,0.000,0.000, ,172.84,166.98,0.00,0.00,0.00,0.00 ,,11.72,109.01,32.23,114.84,55.68,112.27,46.89,107.22,4000.00,0.00,0.00,26.56,
0.073,0.000,0.000,0.051,0.000,0.000, ,173.48,167.84,0.00,0.00,0.00,0.00 ,,18.56,109.01,32.23,114.91,54.70,112.31,47.86,107.29,4000.00,0.00,0.00,26.63,
0.066,0.000,0.000,0.059,0.000,0.000, ,173.48,167.62,0.00,0.00,0.00,0.00 ,,18.56,109.01,34.19,114.98,57.63,112.27,47.86,107.25,4000.00,0.00,0.00,26.63,
0.073,0.000,0.000,0.029,0.000,0.000, ,173.69,167.20,0.00,0.00,0.00,0.00 ,,17.58,109.05,32.23,114.95,58.61,112.27,48.84,107.29,4000.00,0.00,5.86,26.59,
0.088,0.000,0.000,0.051,0.000,0.000, ,174.12,168.05,0.00,0.00,0.00,0.00 ,,25.40,109.08,34.19,114.91,55.68,112.31,47.86,107.29,4000.00,0.00,0.00,26.63,
0.073,0.000,0.000,0.029,0.000,0.000, ,173.90,167.84,0.00,0.00,0.00,0.00 ,,33.21,109.27,34.19,115.09,57.63,112.34,46.89,107.33,4000.00,0.00,0.00,26.67,
0.088,0.000,0.000,0.051,0.000,0.000, ,174.12,168.05,0.00,0.00,0.00,0.00 ,,36.14,109.34,35.16,115.20,57.63,112.34,44.93,107.33,4000.00,0.00,0.00,26.63,
0.081,0.000,0.000,0.051,0.000,0.000, ,173.90,167.62,0.00,0.00,0.00,0.00 ,,45.91,109.38,35.16,115.31,53.72,112.27,42.00,107.36,4000.00,0.00,0.00,26.63,
0.073,0.000,0.000,0.037,0.000,0.000, ,172.63,168.05,0.00,0.00,0.00,0.00 ,,40.05,109.41,38.10,115.38,51.77,112.34,41.03,107.33,4000.00,0.00,0.00,26.63,
0.081,0.000,0.000,0.044,0.000,0.000, ,173.26,167.84,0.00,0.00,0.00,0.00 ,,31.26,109.45,37.12,115.38,54.70,112.31,43.96,107.36,4000.00,0.00,0.00,26.67,
0.066,0.000,0.000,0.022,0.000,0.000, ,173.48,168.26,0.00,0.00,0.00,0.00 ,,29.30,109.49,37.12,115.42,55.68,112.34,42.00,107.36,4000.00,0.00,0.00,26.67,
