Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.018,0.003,0.000,0.006,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,92.80,103.77,59.58,98.53,59.58,118.42,161.17,105.49,
0.015,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,90.84,103.77,60.56,98.53,60.56,118.42,162.15,105.53,
0.012,0.000,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1117.46,0.00,4000.00,0.00,91.82,103.74,59.58,98.57,60.56,118.39,162.15,105.53,
0.018,0.003,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,91.82,103.74,62.52,98.53,59.58,118.42,160.20,105.49,
0.018,0.003,0.000,0.018,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,91.82,103.77,60.56,98.61,59.58,118.42,162.15,105.53,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1101.83,0.00,4000.00,0.00,90.84,103.77,60.56,98.57,59.58,118.42,162.15,105.53,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,985.59,0.00,4000.00,0.00,90.84,103.74,60.56,98.53,59.58,118.39,160.20,105.49,
0.018,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,90.84,103.77,63.49,98.50,59.58,118.39,160.20,105.49,
0.009,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1058.85,0.00,4000.00,0.00,91.82,103.77,59.58,98.57,60.56,118.35,161.17,105.49,
0.015,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,91.82,103.74,60.56,98.53,56.65,118.39,161.17,105.53,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1043.22,0.00,4000.00,0.00,91.82,103.74,63.49,98.53,59.58,118.39,159.22,105.53,
0.018,0.006,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1058.85,0.00,4000.00,0.00,91.82,103.74,60.56,98.53,58.61,118.35,161.17,105.49,
0.015,0.006,0.000,0.012,0.000,0.009, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,91.82,103.74,60.56,98.50,59.58,118.39,162.15,105.49,
0.015,0.000,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1058.85,0.00,4000.00,0.00,91.82,103.77,62.52,98.57,59.58,118.39,159.22,105.53,
0.021,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,88.89,103.70,60.56,98.53,58.61,118.39,160.20,105.49,
0.015,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,90.84,103.74,63.49,98.57,56.65,118.39,164.10,105.49,
0.015,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1058.85,0.00,4000.00,0.00,88.89,103.74,62.52,98.61,56.65,118.35,164.10,105.49,
0.015,0.003,0.000,0.015,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,87.91,103.74,60.56,98.53,56.65,118.35,165.08,105.53,
0.018,0.006,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,84.98,103.74,60.56,98.53,55.68,118.35,165.08,105.49,
0.018,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1058.85,0.00,4000.00,0.00,84.98,103.77,60.56,98.61,55.68,118.35,167.03,105.42,
0.015,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1058.85,0.00,4000.00,0.00,87.91,103.74,59.58,98.53,54.70,118.32,167.03,105.49,
0.015,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.74,59.58,98.53,54.70,118.32,167.03,105.42,
0.021,0.006,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.70,57.63,98.50,54.70,118.28,165.08,105.46,
0.018,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,88.89,103.74,59.58,98.50,53.72,118.32,165.08,105.49,
0.018,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,87.91,103.70,56.65,98.53,54.70,118.32,165.08,105.49,
0.015,0.000,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,985.59,0.00,4000.00,0.00,85.96,103.74,57.63,98.57,54.70,118.39,165.08,105.46,
0.018,0.000,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,88.89,103.74,57.63,98.57,52.75,118.39,167.03,105.46,
0.015,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,91.82,103.74,59.58,98.53,54.70,118.32,167.03,105.42,
0.018,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,87.91,103.70,59.58,98.57,54.70,118.28,165.08,105.42,
0.018,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,87.91,103.66,60.56,98.53,53.72,118.32,164.10,105.49,
0.012,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,90.84,103.66,57.63,98.57,53.72,118.32,167.03,105.46,
0.015,0.006,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1134.07,0.00,4000.00,0.00,87.91,103.66,57.63,98.53,54.70,118.32,164.10,105.42,
0.018,0.009,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.66,59.58,98.50,54.70,118.28,165.08,105.42,
0.018,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,87.91,103.74,56.65,98.53,53.72,118.28,165.08,105.42,
0.018,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,85.96,103.66,59.58,98.53,54.70,118.32,162.15,105.42,
0.015,0.006,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1074.48,0.00,4000.00,0.00,85.96,103.66,57.63,98.53,54.70,118.28,165.08,105.38,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,85.96,103.74,57.63,98.53,53.72,118.28,167.03,105.42,
0.015,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.66,57.63,98.57,55.68,118.24,164.10,105.38,
0.018,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,985.59,0.00,4000.00,0.00,83.03,103.66,57.63,98.57,56.65,118.28,162.15,105.42,
0.018,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,85.96,103.74,57.63,98.53,55.68,118.28,162.15,105.42,
0.015,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,85.96,103.74,57.63,98.53,55.68,118.32,162.15,105.42,
0.018,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,85.96,103.63,57.63,98.57,54.70,118.28,163.13,105.38,
0.018,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,85.96,103.66,54.70,98.57,53.72,118.28,164.10,105.42,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.66,57.63,98.53,53.72,118.28,167.03,105.42,
0.012,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,85.96,103.70,57.63,98.53,53.72,118.28,165.08,105.38,
0.012,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1030.53,0.00,4000.00,0.00,84.98,103.66,56.65,98.50,53.72,118.28,164.10,105.38,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.66,59.58,98.50,53.72,118.24,167.03,105.38,
0.015,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,85.96,103.66,56.65,98.53,51.77,118.24,167.03,105.46,
0.012,0.000,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1091.09,0.00,4000.00,0.00,83.03,103.63,56.65,98.53,54.70,118.24,167.03,105.49,
0.018,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,82.05,103.66,57.63,98.57,51.77,118.24,167.03,105.31,
0.012,0.003,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.63,54.70,98.50,51.77,118.24,169.96,105.35,
0.012,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,83.03,103.66,54.70,98.53,53.72,118.24,168.01,105.31,
0.015,0.000,0.000,0.018,0.000,0.009, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.66,54.70,98.53,51.77,118.24,167.03,105.42,
0.015,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,84.98,103.66,54.70,98.57,51.77,118.24,169.96,105.35,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,83.03,103.63,56.65,98.50,53.72,118.24,168.01,105.38,
0.012,0.003,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,823.44,0.00,4000.00,0.00,84.98,103.66,56.65,98.53,50.79,118.24,168.01,105.38,
0.009,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.66,53.72,98.50,51.77,118.21,168.01,105.38,
0.018,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1091.09,0.00,4000.00,0.00,82.05,103.66,54.70,98.53,51.77,118.21,168.01,105.35,
0.021,0.006,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.63,54.70,98.50,51.77,118.24,165.08,105.38,
0.018,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1043.22,0.00,4000.00,0.00,83.03,103.74,54.70,98.53,51.77,118.21,167.03,105.38,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.63,54.70,98.53,53.72,118.21,168.01,105.35,
0.015,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,927.96,0.00,4000.00,0.00,83.03,103.66,54.70,98.50,51.77,118.21,169.96,105.38,
0.018,0.003,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.66,54.70,98.53,50.79,118.24,168.01,105.38,
0.012,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1074.48,0.00,4000.00,0.00,84.98,103.63,57.63,98.53,50.79,118.21,168.01,105.38,
0.012,0.000,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,85.96,103.63,56.65,98.50,51.77,118.21,167.03,105.35,
0.012,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.63,56.65,98.50,51.77,118.21,165.08,105.35,
0.015,0.000,0.000,0.018,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,85.96,103.63,57.63,98.50,51.77,118.21,164.10,105.35,
0.018,0.006,0.000,0.012,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,85.96,103.63,56.65,98.50,53.72,118.21,168.01,105.35,
0.012,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.63,54.70,98.46,51.77,118.17,167.03,105.35,
0.018,0.006,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.59,56.65,98.53,54.70,118.21,165.08,105.31,
0.015,0.009,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,84.98,103.66,56.65,98.53,51.77,118.21,164.10,105.35,
0.018,0.006,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.63,56.65,98.53,51.77,118.21,167.03,105.31,
0.021,0.009,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.55,57.63,98.50,51.77,118.21,167.03,105.31,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.63,57.63,98.50,53.72,118.13,167.03,105.38,
0.015,0.003,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,85.96,103.63,57.63,98.50,53.72,118.17,167.03,105.31,
0.012,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.63,56.65,98.50,51.77,118.17,167.03,105.31,
0.015,0.003,0.000,0.018,0.000,0.006, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,85.96,103.59,54.70,98.46,50.79,118.17,167.03,105.31,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,85.96,103.59,54.70,98.46,53.72,118.21,168.01,105.27,
0.015,0.003,0.000,0.018,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,83.03,103.55,57.63,98.50,53.72,118.17,165.08,105.31,
0.012,0.009,0.000,0.018,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,84.98,103.59,53.72,98.50,50.79,118.17,167.03,105.31,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,882.05,0.00,4000.00,0.00,84.98,103.59,51.77,98.50,50.79,118.17,167.03,105.35,
0.018,0.006,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,84.98,103.59,53.72,98.50,50.79,118.17,167.03,105.31,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.52,53.72,98.53,49.82,118.13,165.08,105.31,
0.012,0.003,0.000,0.012,0.000,0.000, ,∞,∞,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.55,53.72,98.46,50.79,118.13,165.08,105.35,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,83.03,103.55,53.72,98.46,51.77,118.17,167.03,105.31,
0.012,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,84.98,103.59,51.77,98.46,50.79,118.13,165.08,105.31,
0.015,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.55,51.77,98.46,50.79,118.10,167.03,105.31,
0.015,0.006,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,83.03,103.55,50.79,98.46,53.72,118.10,167.03,105.27,
0.015,0.000,0.000,0.021,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,84.98,103.55,51.77,98.46,51.77,118.06,169.96,105.35,
0.015,0.000,0.000,0.015,0.000,0.000, ,∞,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,82.05,103.59,51.77,98.46,53.72,118.06,165.08,105.31,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,84.98,103.55,53.72,98.46,53.72,118.06,164.10,105.31,
0.015,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,82.05,103.55,51.77,98.46,51.77,118.13,167.03,105.27,
0.018,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,83.03,103.59,51.77,98.50,53.72,118.10,168.01,105.31,
0.018,0.006,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,882.05,0.00,4000.00,0.00,83.03,103.55,50.79,98.50,51.77,118.13,167.03,105.31,
0.018,0.003,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.59,51.77,98.46,53.72,118.06,168.01,105.31,
0.012,0.003,0.000,0.012,0.000,0.000, ,∞,∞,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.55,53.72,98.46,51.77,118.10,167.03,105.31,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,85.96,103.55,51.77,98.46,51.77,118.10,167.03,105.27,
0.012,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,83.03,103.55,53.72,98.46,53.72,118.10,164.10,105.31,
0.012,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,83.03,103.55,53.72,98.46,53.72,118.02,164.10,105.31,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,85.96,103.55,53.72,98.46,53.72,118.06,167.03,105.31,
0.012,0.000,0.000,0.021,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.55,53.72,98.46,50.79,118.06,164.10,105.31,
0.015,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1030.53,0.00,4000.00,0.00,82.05,103.52,53.72,98.50,53.72,118.06,167.03,105.27,
0.012,0.006,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.63,51.77,98.46,51.77,118.13,167.03,105.27,
0.015,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,909.40,0.00,4000.00,0.00,84.98,103.55,53.72,98.46,54.70,118.10,166.06,105.27,
0.015,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,83.03,103.55,53.72,98.50,53.72,118.10,164.10,105.27,
0.018,0.003,0.000,0.021,0.000,0.006, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,83.03,103.55,51.77,98.50,53.72,118.06,166.06,105.24,
0.015,0.006,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,83.03,103.55,51.77,98.46,53.72,118.06,167.03,105.27,
0.021,0.000,0.000,0.009,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,82.05,103.55,51.77,98.46,51.77,118.06,166.06,105.27,
0.018,0.003,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,83.03,103.59,50.79,98.46,50.79,118.10,167.03,105.31,
0.012,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,83.03,103.55,51.77,98.46,51.77,118.06,166.06,105.24,
0.015,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,83.03,103.55,50.79,98.46,51.77,118.06,167.03,105.27,
0.009,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,84.98,103.55,50.79,98.46,50.79,118.02,168.01,105.27,
0.012,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,83.03,103.55,50.79,98.46,53.72,118.02,167.03,105.31,
0.015,0.009,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,84.98,103.55,53.72,98.46,53.72,118.02,166.06,105.27,
0.015,0.000,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,84.98,103.48,51.77,98.46,53.72,118.06,164.10,105.31,
0.015,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,83.03,103.52,51.77,98.46,55.68,118.06,163.13,105.24,
0.015,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,87.91,103.55,51.77,98.46,55.68,118.06,163.13,105.27,
0.021,0.003,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1000.24,0.00,4000.00,0.00,84.98,103.52,53.72,98.46,55.68,118.02,161.17,105.24,
0.015,0.003,0.000,0.023,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,882.05,0.00,4000.00,0.00,87.91,103.52,50.79,98.46,55.68,118.02,163.13,105.24,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,90.84,103.55,53.72,98.46,56.65,118.02,163.13,105.27,
0.015,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,87.91,103.55,53.72,98.46,55.68,118.02,163.13,105.24,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,87.91,103.48,53.72,98.46,56.65,118.02,163.13,105.27,
0.012,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,90.84,103.55,53.72,98.46,55.68,118.02,161.17,105.27,
0.009,0.003,0.000,0.018,0.000,0.006, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,882.05,0.00,4000.00,0.00,87.91,103.55,54.70,98.46,55.68,118.02,160.20,105.27,
0.015,0.003,0.000,0.023,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,88.89,103.52,54.70,98.46,56.65,117.99,163.13,105.27,
0.012,0.000,0.000,0.012,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,90.84,103.55,53.72,98.46,55.68,118.02,161.17,105.27,
0.012,0.003,0.000,0.018,0.000,0.009, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,1014.90,0.00,4000.00,0.00,85.96,103.52,56.65,98.46,55.68,117.99,161.17,105.24,
0.021,0.006,0.000,0.018,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,87.91,103.52,56.65,98.46,55.68,118.02,161.17,105.27,
0.012,0.003,0.000,0.021,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,90.84,103.48,53.72,98.46,55.68,118.02,161.17,105.24,
0.021,0.003,0.000,0.023,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,941.64,0.00,4000.00,0.00,88.89,103.48,56.65,98.46,56.65,118.02,160.20,105.20,
0.015,0.006,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,955.31,0.00,4000.00,0.00,90.84,103.52,54.70,98.46,54.70,117.99,161.17,105.20,
0.015,0.000,0.000,0.018,0.000,0.003, ,0.00,0.00,0.00,0.00,0.00,0.00 ,,969.96,0.00,4000.00,0.00,87.91,103.48,56.65,98.46,55.68,117.99,163.13,105.24,
