Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.03,176.99,0.00,0.00,0.00,0.00 ,,132.84,102.27,158.24,99.30,109.40,102.60,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,177.03,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.34,136.75,99.23,109.40,102.49,113.31,99.45,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.000,0.000,0.000, ,177.03,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.42,134.80,99.52,109.40,102.53,89.87,99.63,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.38,134.80,99.63,109.40,102.97,89.87,100.07,8000.00,0.00,8000.00,0.00,
0.012,0.000,0.000,0.000,0.000,0.000, ,177.03,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.31,136.75,99.41,109.40,102.78,89.87,99.74,8000.00,0.00,8000.00,0.00,
0.012,0.015,0.000,0.000,0.000,0.000, ,177.03,176.75,0.00,0.00,0.00,0.00 ,,132.84,102.38,136.75,99.23,109.40,102.64,113.31,99.56,8000.00,0.00,8000.00,0.00,
0.009,0.015,0.006,0.000,0.000,0.000, ,176.87,176.83,0.00,0.00,0.00,0.00 ,,132.84,102.27,136.75,99.30,109.40,102.53,89.87,99.52,8000.00,0.00,8000.00,0.00,
0.015,0.000,0.000,0.000,0.000,0.000, ,176.63,176.75,0.00,0.00,0.00,0.00 ,,132.84,102.34,134.80,99.71,109.40,102.49,89.87,99.41,8000.00,0.00,8000.00,0.00,
0.012,0.006,0.003,0.000,0.000,0.000, ,176.79,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.27,134.80,99.52,109.40,102.45,68.38,99.45,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,176.63,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.34,136.75,99.30,109.40,102.93,89.87,99.96,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.000,0.000,0.000, ,176.55,176.75,0.00,0.00,0.00,0.00 ,,132.84,102.34,136.75,99.30,109.40,102.64,89.87,99.71,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.006,0.003,0.000,0.000, ,176.71,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.34,136.75,99.27,109.40,102.64,89.87,99.52,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.012,0.003,0.000, ,176.71,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.27,134.80,99.71,109.40,102.53,68.38,99.45,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.006,0.000, ,176.55,176.99,0.00,0.00,0.00,0.00 ,,132.84,102.42,136.75,99.41,109.40,102.45,89.87,99.45,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.006,0.009,0.000,0.000, ,176.55,176.99,0.00,0.00,0.00,0.00 ,,132.84,102.34,136.75,99.34,109.40,102.71,89.87,99.41,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.71,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.38,136.75,99.27,109.40,102.78,68.38,100.18,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.006,0.003,0.000, ,176.55,176.83,0.00,0.00,0.00,0.00 ,,132.84,102.27,136.75,99.23,109.40,102.64,89.87,99.78,8000.00,0.00,8000.00,0.00,
0.009,0.003,0.000,0.000,0.000,0.000, ,176.71,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.34,134.80,99.67,109.40,102.49,89.87,99.60,8000.00,0.00,8000.00,0.00,
0.009,0.003,0.000,0.000,0.000,0.000, ,176.63,176.75,0.00,0.00,0.00,0.00 ,,132.84,102.31,136.75,99.41,109.40,102.49,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.018,0.000,0.003,0.000,0.000,0.000, ,176.47,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.27,136.75,99.34,109.40,102.42,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,176.55,176.83,0.00,0.00,0.00,0.00 ,,132.84,102.31,136.75,99.27,109.40,102.93,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.006,0.006,0.000,0.000,0.000,0.000, ,176.79,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.34,158.24,99.19,109.40,102.78,68.38,99.63,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.006,0.000,0.000, ,176.71,176.83,0.00,0.00,0.00,0.00 ,,132.84,102.38,158.24,99.63,109.40,102.60,68.38,99.96,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.71,176.91,0.00,0.00,0.00,0.00 ,,132.84,102.27,158.24,99.45,109.40,102.53,68.38,99.67,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.79,177.07,0.00,0.00,0.00,0.00 ,,132.84,102.34,158.24,99.30,109.40,102.42,89.87,99.52,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.003,0.000,0.000,0.003, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.19,109.40,102.38,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.006,0.006,0.000,0.000,0.000,0.000, ,176.87,176.99,0.00,0.00,0.00,0.00 ,,132.84,102.34,158.24,99.30,109.40,103.00,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.000,0.000,0.003, ,176.87,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.23,158.24,99.67,109.40,102.78,68.38,99.38,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.006,0.000,0.000,0.003, ,177.03,177.07,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.38,109.40,102.60,89.87,99.93,8000.00,0.00,8000.00,0.00,
0.012,0.009,0.000,0.000,0.000,0.000, ,177.03,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.34,158.24,99.27,109.40,102.49,89.87,99.89,8000.00,0.00,8000.00,0.00,
0.012,0.000,0.009,0.000,0.000,0.000, ,177.19,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.34,158.24,99.19,109.40,102.42,68.38,99.67,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,177.11,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.27,109.40,102.38,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.012,0.000,0.000,0.009,0.000,0.000, ,177.11,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.52,109.40,102.82,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.003,0.000, ,177.19,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.34,109.40,102.56,89.87,99.41,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.30,109.40,102.45,68.38,99.45,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,177.03,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.23,136.75,99.23,132.84,102.45,68.38,99.96,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.012,0.006, ,177.11,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.23,158.24,99.19,109.40,102.38,89.87,99.67,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.19,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.23,158.24,99.63,109.40,102.93,68.38,99.45,8000.00,0.00,8000.00,0.00,
0.003,0.003,0.000,0.000,0.000,0.000, ,177.11,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.41,109.40,102.64,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.018,0.000,0.000,0.000,0.003,0.000, ,177.11,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,136.75,99.30,130.89,102.56,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.012,0.000,0.000,0.000, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,136.75,99.12,109.40,102.45,89.87,99.30,8000.00,0.00,8000.00,0.00,
0.012,0.006,0.000,0.000,0.000,0.000, ,177.03,176.75,0.00,0.00,0.00,0.00 ,,154.33,102.34,136.75,99.23,132.84,102.38,89.87,100.07,8000.00,0.00,8000.00,0.00,
0.012,0.000,0.000,0.000,0.000,0.000, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.23,134.80,99.63,109.40,102.34,68.38,99.71,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.003,0.006,0.000,0.000, ,177.11,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.20,134.80,99.45,130.89,102.82,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,177.03,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.20,136.75,99.23,109.40,102.56,89.87,99.41,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.20,158.24,99.23,132.84,102.53,68.38,99.34,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,177.03,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.27,136.75,99.19,109.40,102.45,68.38,99.38,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.006,0.000,0.000, ,176.87,177.07,0.00,0.00,0.00,0.00 ,,154.33,102.20,158.24,99.63,109.40,102.38,68.38,99.63,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,177.03,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.23,136.75,99.34,109.40,102.89,89.87,99.89,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,176.79,176.83,0.00,0.00,0.00,0.00 ,,175.82,102.27,158.24,99.27,109.40,102.71,68.38,99.63,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.012,0.000,0.000,0.000, ,177.03,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.23,109.40,102.53,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,176.87,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.20,136.75,99.16,109.40,102.42,68.38,99.45,8000.00,0.00,8000.00,0.00,
0.003,0.003,0.003,0.000,0.000,0.000, ,176.79,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.23,134.80,99.63,109.40,102.34,89.87,99.38,8000.00,0.00,8000.00,0.00,
0.015,0.000,0.006,0.000,0.003,0.006, ,176.95,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.23,136.75,99.34,109.40,102.64,68.38,99.49,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,176.95,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.20,136.75,99.30,109.40,102.75,68.38,99.89,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.000,0.000,0.000, ,176.87,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.23,136.75,99.19,109.40,102.56,68.38,99.63,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.003,0.003, ,176.87,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.16,158.24,99.12,109.40,102.42,89.87,99.45,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,176.87,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.52,109.40,102.38,68.38,99.38,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.000,0.000,0.000, ,176.79,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.16,158.24,99.38,109.40,102.38,68.38,99.38,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.006,0.000,0.000, ,176.79,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.20,136.75,99.23,109.40,102.93,68.38,99.34,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,176.87,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.23,136.75,99.16,109.40,102.64,89.87,100.07,8000.00,0.00,8000.00,0.00,
0.012,0.006,0.003,0.000,0.000,0.000, ,176.79,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.27,136.75,99.12,109.40,102.49,68.38,99.82,8000.00,0.00,8000.00,0.00,
0.018,0.000,0.000,0.000,0.000,0.000, ,177.03,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.16,134.80,99.52,109.40,102.38,68.38,99.56,8000.00,0.00,8000.00,0.00,
0.018,0.009,0.000,0.000,0.000,0.000, ,176.71,176.75,0.00,0.00,0.00,0.00 ,,154.33,102.23,136.75,99.30,109.40,102.34,68.38,99.38,8000.00,0.00,8000.00,0.00,
0.003,0.006,0.006,0.000,0.000,0.000, ,176.63,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.16,158.24,99.19,109.40,102.34,68.38,99.30,8000.00,0.00,8000.00,0.00,
0.000,0.009,0.000,0.000,0.000,0.000, ,176.39,176.83,0.00,0.00,0.00,0.00 ,,175.82,102.23,158.24,99.16,109.40,102.78,68.38,99.30,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,176.55,176.83,0.00,0.00,0.00,0.00 ,,175.82,102.20,158.24,99.16,109.40,102.60,68.38,99.63,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.003,0.000, ,176.55,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.23,158.24,99.63,109.40,102.53,68.38,99.89,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.006, ,176.55,176.83,0.00,0.00,0.00,0.00 ,,175.82,102.23,158.24,99.30,109.40,102.38,68.38,99.56,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.63,176.99,0.00,0.00,0.00,0.00 ,,175.82,102.20,158.24,99.23,109.40,102.34,68.38,99.45,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.003,0.012,0.000,0.000, ,176.63,176.91,0.00,0.00,0.00,0.00 ,,175.82,102.23,158.24,99.19,109.40,102.82,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,176.55,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.16,158.24,99.41,109.40,102.67,68.38,99.34,8000.00,0.00,8000.00,0.00,
0.003,0.003,0.018,0.000,0.000,0.000, ,176.63,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.20,158.24,99.45,109.40,102.49,89.87,99.30,8000.00,0.00,8000.00,0.00,
0.012,0.009,0.006,0.000,0.000,0.000, ,176.63,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.23,158.24,99.27,109.40,102.38,68.38,99.96,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.006,0.000,0.000,0.000, ,176.63,176.75,0.00,0.00,0.00,0.00 ,,154.33,102.20,158.24,99.19,109.40,102.38,68.38,99.74,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.009,0.000,0.000,0.000, ,176.55,176.91,0.00,0.00,0.00,0.00 ,,154.33,102.16,158.24,99.12,109.40,102.42,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,176.55,176.83,0.00,0.00,0.00,0.00 ,,154.33,102.20,158.24,99.08,130.89,102.82,89.87,99.34,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.003,0.000,0.000, ,176.39,176.75,0.00,0.00,0.00,0.00 ,,154.33,102.16,181.68,99.56,109.40,102.56,68.38,99.30,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.000,0.006,0.003, ,176.47,176.99,0.00,0.00,0.00,0.00 ,,154.33,102.27,158.24,99.38,109.40,102.45,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.003,0.000,0.000, ,176.39,176.75,0.00,0.00,0.00,0.00 ,,154.33,102.12,181.68,99.12,109.40,102.38,68.38,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,176.23,176.91,0.56,0.00,0.00,0.00 ,,154.33,102.12,158.24,99.12,109.40,102.27,89.87,100.07,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.55,176.83,2.41,0.00,0.00,0.00 ,,154.33,102.16,158.24,99.08,109.40,102.78,68.38,99.71,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.71,176.83,2.00,0.00,0.00,0.11 ,,154.33,102.12,181.68,99.56,109.40,102.64,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.006,0.003,0.000,0.000,0.006,0.000, ,176.63,176.83,1.36,0.00,0.18,0.28 ,,154.33,102.09,158.24,99.30,109.40,102.42,68.38,99.38,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.009,0.000,0.000,0.000, ,176.79,176.91,1.76,0.42,0.49,0.60 ,,154.33,102.20,158.24,99.16,109.40,102.31,89.87,99.30,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.000,0.000,0.000, ,176.79,176.67,2.73,0.88,0.98,1.05 ,,154.33,102.16,158.24,99.12,109.40,102.34,68.38,99.27,8000.00,0.00,8000.00,0.00,
0.015,0.000,0.000,0.000,0.000,0.000, ,177.11,176.83,2.65,0.88,0.98,1.05 ,,154.33,102.12,158.24,99.12,109.40,102.31,68.38,99.85,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.009,0.000,0.000,0.000, ,177.59,176.91,2.08,0.63,0.84,0.91 ,,154.33,102.12,158.24,99.56,109.40,102.82,89.87,99.67,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.000,0.000,0.000, ,177.75,176.75,1.92,0.63,0.70,0.77 ,,154.33,102.20,158.24,99.30,109.40,102.67,89.87,99.49,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.003,0.006, ,177.91,176.91,2.00,0.67,0.70,0.77 ,,154.33,102.16,158.24,99.23,109.40,102.45,68.38,99.34,8000.00,0.00,8000.00,0.00,
0.000,0.003,0.006,0.000,0.000,0.000, ,177.91,176.91,2.08,0.67,0.74,0.88 ,,154.33,102.16,158.24,99.19,109.40,102.38,68.38,99.30,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,177.83,176.99,1.92,0.67,0.63,0.74 ,,154.33,102.09,158.24,99.05,109.40,102.34,89.87,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.91,176.83,2.16,0.67,0.74,0.88 ,,154.33,102.05,158.24,99.45,109.40,102.31,89.87,99.74,8000.00,0.00,8000.00,0.00,
0.012,0.009,0.000,0.000,0.000,0.000, ,177.91,176.83,2.65,0.91,0.95,1.16 ,,154.33,102.12,158.24,99.41,87.91,102.82,89.87,99.71,8000.00,0.00,8000.00,0.00,
0.018,0.000,0.000,0.000,0.000,0.000, ,177.91,176.99,2.24,0.81,0.81,0.98 ,,154.33,102.16,158.24,99.27,109.40,102.64,89.87,99.49,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.006,0.000,0.000,0.000, ,177.99,176.83,1.92,0.70,0.74,0.88 ,,154.33,102.09,158.24,99.12,87.91,102.42,89.87,99.38,8000.00,0.00,8000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,177.91,176.83,1.76,0.53,0.56,0.67 ,,154.33,102.16,158.24,99.05,87.91,102.31,89.87,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.012,0.000,0.003,0.003, ,177.75,176.75,2.24,0.74,0.77,0.91 ,,154.33,102.16,158.24,99.45,87.91,102.31,89.87,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.51,176.91,2.00,0.60,0.74,0.84 ,,154.33,102.12,136.75,99.41,109.40,102.27,89.87,99.23,8000.00,0.00,8000.00,0.00,
0.003,0.006,0.000,0.000,0.000,0.000, ,177.03,176.83,1.92,0.70,0.67,0.84 ,,154.33,102.05,136.75,99.19,87.91,102.75,89.87,100.00,8000.00,0.00,8000.00,0.00,
0.012,0.000,0.000,0.000,0.000,0.000, ,177.03,176.83,1.76,0.60,0.63,0.81 ,,154.33,102.12,136.75,99.12,87.91,102.56,89.87,99.63,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,176.95,176.99,1.92,0.67,0.70,0.84 ,,154.33,102.16,136.75,99.05,87.91,102.38,89.87,99.41,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.87,176.91,1.76,0.60,0.60,0.81 ,,154.33,102.12,134.80,99.60,87.91,102.34,68.38,99.34,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.87,176.83,1.92,0.67,0.67,0.88 ,,154.33,102.20,136.75,99.34,87.91,102.31,89.87,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,176.95,176.91,1.60,0.63,0.63,0.81 ,,154.33,102.16,136.75,99.16,87.91,102.27,89.87,99.23,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.87,176.91,1.84,0.63,0.53,0.81 ,,132.84,102.20,136.75,99.12,87.91,102.86,89.87,99.78,8000.00,0.00,8000.00,0.00,
0.012,0.000,0.000,0.000,0.000,0.000, ,177.03,176.83,1.60,0.60,0.70,0.88 ,,132.84,102.09,136.75,99.12,87.91,102.53,68.38,99.74,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.003,0.000,0.000,0.000, ,176.95,176.91,1.92,0.63,0.67,0.88 ,,132.84,102.16,113.31,99.52,87.91,102.38,89.87,99.45,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.006,0.000,0.000,0.000, ,176.87,176.83,1.60,0.53,0.53,0.70 ,,132.84,102.01,136.75,99.30,87.91,102.27,89.87,99.30,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.003,0.000,0.000,0.000, ,177.03,176.99,1.36,0.49,0.56,0.67 ,,132.84,102.16,113.31,99.19,109.40,102.27,68.38,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.009,0.000,0.000,0.000, ,176.95,176.91,1.60,0.56,0.60,0.74 ,,132.84,102.12,136.75,99.16,87.91,102.42,68.38,99.27,8000.00,0.00,8000.00,0.00,
0.006,0.006,0.000,0.000,0.000,0.000, ,176.95,176.91,1.44,0.49,0.53,0.70 ,,132.84,102.09,136.75,99.05,87.91,102.67,89.87,99.34,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.006,0.003,0.000, ,177.03,176.99,1.28,0.56,0.49,0.67 ,,132.84,102.09,113.31,99.49,87.91,102.42,89.87,99.78,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,176.95,177.07,1.92,0.56,0.60,0.77 ,,132.84,102.20,136.75,99.30,109.40,102.38,68.38,99.52,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.006,0.000,0.000, ,177.03,176.99,1.84,0.67,0.67,0.84 ,,132.84,102.12,136.75,99.19,87.91,102.31,68.38,99.41,8000.00,0.00,8000.00,0.00,
0.015,0.000,0.006,0.000,0.000,0.000, ,177.11,177.07,1.60,0.56,0.60,0.77 ,,132.84,102.12,136.75,99.05,109.40,102.23,89.87,99.30,8000.00,0.00,8000.00,0.00,
0.003,0.003,0.000,0.000,0.000,0.000, ,176.95,176.83,1.44,0.49,0.46,0.70 ,,154.33,102.20,113.31,99.05,87.91,102.71,89.87,99.27,8000.00,0.00,8000.00,0.00,
0.018,0.003,0.015,0.000,0.000,0.000, ,176.87,176.83,1.36,0.53,0.49,0.67 ,,132.84,102.05,134.80,99.56,109.40,102.49,68.38,99.23,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,176.95,176.91,0.72,0.28,0.25,0.42 ,,154.33,102.09,113.31,99.34,109.40,102.38,89.87,99.89,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.03,176.91,0.64,0.25,0.21,0.35 ,,132.84,102.01,136.75,99.12,109.40,102.23,89.87,99.52,8000.00,0.00,8000.00,0.00,
0.018,0.000,0.009,0.000,0.000,0.000, ,177.03,176.99,1.36,0.46,0.39,0.60 ,,154.33,102.12,136.75,99.05,109.40,102.20,89.87,99.34,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.11,176.91,2.00,0.67,0.77,0.98 ,,154.33,102.09,136.75,99.05,109.40,102.71,68.38,99.30,8000.00,0.00,8000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,177.03,176.91,1.36,0.49,0.42,0.63 ,,154.33,102.16,134.80,99.60,87.91,102.64,89.87,99.23,8000.00,0.00,8000.00,0.00,
0.009,0.000,0.000,0.000,0.003,0.000, ,176.95,176.99,1.04,0.35,0.35,0.56 ,,154.33,102.12,136.75,99.30,109.40,102.42,89.87,99.23,8000.00,0.00,8000.00,0.00,
0.000,0.003,0.000,0.006,0.000,0.000, ,176.95,176.91,1.04,0.32,0.35,0.56 ,,154.33,102.12,136.75,99.16,87.91,102.31,89.87,99.89,8000.00,0.00,8000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,176.87,176.99,1.12,0.35,0.28,0.53 ,,154.33,102.12,136.75,99.12,109.40,102.27,89.87,99.52,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.03,177.07,0.96,0.39,0.39,0.56 ,,154.33,102.12,136.75,99.05,87.91,102.23,89.87,99.41,8000.00,0.00,8000.00,0.00,
0.012,0.006,0.000,0.003,0.000,0.000, ,176.95,176.91,1.04,0.46,0.42,0.63 ,,154.33,102.05,158.24,99.49,109.40,102.78,89.87,99.27,8000.00,0.00,8000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,177.03,176.99,1.60,0.49,0.46,0.70 ,,154.33,102.05,158.24,99.27,109.40,102.53,89.87,99.19,8000.00,0.00,8000.00,0.00,
0.006,0.000,0.006,0.000,0.000,0.000, ,176.87,176.83,1.52,0.60,0.60,0.81 ,,154.33,102.16,158.24,99.16,109.40,102.45,68.38,99.19,8000.00,0.00,8000.00,0.00,
0.006,0.003,0.000,0.000,0.000,0.000, ,176.87,176.83,1.68,0.60,0.53,0.74 ,,154.33,102.05,158.24,99.12,109.40,102.34,89.87,99.45,8000.00,0.00,8000.00,0.00,
