Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.007,0.037,0.000, ,2.23,1.45,10.63,7.85,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,166.06,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,2.15,1.62,12.43,5.89,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,2.23,1.53,13.99,6.05,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.000,0.000, ,2.23,1.53,15.79,8.18,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.007,0.000, ,2.15,1.70,16.93,5.73,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,2.23,1.62,18.41,5.81,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.007,0.000, ,2.15,1.62,18.98,6.71,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,2.15,1.62,18.49,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,2.23,1.70,18.82,2.78,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,2.15,1.62,18.41,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,177.78,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,2.07,1.62,18.16,0.41,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.022,0.000,0.000, ,2.23,1.62,2.86,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,64.47,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.007,0.000, ,2.15,1.62,13.50,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,2.15,1.62,10.39,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.007,0.000, ,2.23,1.53,6.38,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.015,0.000, ,2.23,1.62,7.36,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,64.47,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.022,0.000, ,2.31,1.78,17.18,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.022,0.015,0.015,0.000, ,2.23,1.53,1.31,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.015,0.000, ,2.07,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,2.15,1.70,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,64.47,0.00,173.87,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,2.23,1.70,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.000,0.000, ,2.15,1.70,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.022,0.000, ,2.15,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.029,0.000, ,2.07,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.007,0.000, ,2.07,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.000,0.000, ,2.23,1.70,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,173.87,0.00,
0.000,0.000,0.000,0.015,0.022,0.000, ,2.15,1.70,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.029,0.000, ,2.07,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.029,0.015,0.000, ,2.15,1.78,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,2.07,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,2.07,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,173.87,0.00,
0.000,0.000,0.000,0.015,0.022,0.000, ,2.15,1.70,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.015,0.000, ,2.15,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.022,0.000, ,1.82,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.022,0.000,0.015,0.000, ,2.07,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,1.98,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,2.07,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.022,0.015,0.000, ,2.07,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.000,0.000, ,1.90,1.37,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.022,0.000,0.000,0.000, ,1.90,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.029,0.015,0.000, ,1.98,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.022,0.015,0.000,0.000, ,1.90,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.029,0.000, ,2.07,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.037,0.015,0.000, ,1.98,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.029,0.000,0.000, ,1.90,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.022,0.007,0.000, ,1.90,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.015,0.029,0.022,0.000, ,2.07,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,1.90,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.015, ,1.82,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.037,0.000, ,1.82,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.022,0.000, ,1.82,1.62,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,1.74,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.029,0.015,0.000, ,1.90,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.000,0.000, ,1.90,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,1.90,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.022,0.000, ,1.82,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.029,0.000, ,2.07,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,1.74,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.022,0.000, ,1.74,1.45,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.029,0.007,0.022,0.000, ,1.74,1.53,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.029,0.022,0.000,0.000, ,1.66,1.29,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.022,0.015,0.000, ,1.74,1.62,0.41,0.08,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,1.57,1.45,0.49,0.25,0.82,0.41 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.000,0.000, ,1.66,1.29,0.41,0.49,1.06,0.25 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,1.57,1.29,1.06,0.82,1.15,0.82 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.022,0.000, ,1.66,1.29,0.65,0.49,1.64,0.57 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.007,0.000, ,1.49,1.21,0.41,0.33,1.31,0.25 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.007,0.000, ,1.57,1.29,0.65,0.57,1.06,0.41 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,1.41,1.12,1.47,1.06,1.31,1.39 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.000,0.000, ,1.41,1.21,0.90,0.82,2.05,0.65 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.022,0.007,0.015,0.000, ,1.33,1.21,0.82,0.74,1.55,0.74 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,1.41,1.12,0.74,0.65,1.47,0.65 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,95.73,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.015,0.000, ,1.33,1.21,1.23,0.90,1.55,0.82 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.022,0.000, ,1.33,1.04,0.65,0.57,1.64,0.65 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,1.25,0.96,0.74,0.49,1.31,0.74 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,1.17,1.04,0.57,0.74,1.39,0.49 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.029,0.000, ,1.25,0.96,0.82,0.65,1.47,0.82 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.015,0.000, ,1.17,0.88,0.41,0.33,1.64,0.49 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,1.17,0.96,0.49,0.49,1.23,0.41 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.007,0.000, ,1.17,0.80,0.41,0.33,1.15,0.16 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.037,0.000, ,1.17,0.88,0.16,0.16,0.98,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,1.17,0.88,0.00,0.00,0.90,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.029,0.000, ,1.08,0.80,0.16,0.00,0.49,0.08 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,173.87,0.00,
0.000,0.000,0.029,0.022,0.007,0.000, ,0.92,0.72,0.00,0.00,0.74,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.007,0.007,0.000, ,1.00,0.63,0.41,0.33,0.74,0.41 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.007,0.000,0.000, ,1.08,0.88,0.57,0.25,1.06,0.49 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.022,0.022,0.000, ,1.00,0.88,0.49,0.49,1.06,0.33 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.029,0.000, ,0.92,0.80,0.57,0.49,1.06,0.25 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.007,0.029,0.000, ,1.00,0.80,0.49,0.41,1.15,0.41 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.029,0.015,0.000, ,0.84,0.63,0.41,0.41,1.06,0.25 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.000,0.000, ,0.92,0.63,0.49,0.25,1.15,0.08 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.029,0.000, ,0.84,0.47,0.00,0.00,0.98,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.029,0.000, ,0.92,0.72,0.00,0.00,0.57,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.007,0.000,0.000, ,0.92,0.55,0.00,0.00,0.65,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.029,0.007,0.000, ,0.76,0.55,0.00,0.00,0.33,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.044,0.000, ,0.84,0.55,0.00,0.00,0.41,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.84,0.55,0.00,0.00,0.33,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,0.76,0.39,0.00,0.00,0.41,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.029,0.000, ,0.76,0.47,0.00,0.00,0.16,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.000,0.000, ,0.84,0.55,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.037,0.000, ,0.76,0.31,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,169.96,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.76,0.39,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.76,0.31,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.037,0.000, ,0.76,0.39,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.007,0.000, ,0.51,0.22,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.51,0.31,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.022,0.000, ,0.51,0.22,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.022,0.000, ,0.67,0.22,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.000,0.000, ,0.43,0.14,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,166.06,0.00,
0.000,0.000,0.000,0.022,0.007,0.000, ,0.51,0.22,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.029,0.000, ,0.51,0.06,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.022,0.000, ,0.59,0.14,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.029,0.022,0.000, ,0.43,0.14,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,95.73,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.007,0.000, ,0.43,0.06,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.022,0.022,0.007,0.000, ,0.43,0.14,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.015,0.000, ,0.51,0.06,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.022,0.000, ,0.35,0.14,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,0.27,-0.02,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.007,0.000, ,0.35,-0.02,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,0.27,-0.10,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,0.18,-0.10,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.029,0.000, ,0.27,-0.18,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.000,0.000, ,0.18,-0.18,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.029,0.000,0.000, ,0.18,-0.10,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,93.77,0.00,0.00,0.00,
0.000,0.000,0.015,0.022,0.029,0.000, ,0.18,-0.10,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,169.96,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,0.35,-0.18,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.35,-0.27,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.044,0.029,0.000, ,0.35,-0.27,0.00,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,31.26,0.00,0.00,0.00,
