Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.003,0.000,0.000,0.000, ,182.12,179.55,-0.86,-0.15,-0.18,-0.18 ,,56.65,104.36,52.75,105.68,66.42,106.41,37.12,101.25,0.00,17.00,7583.88,20.40,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.20,179.71,-1.10,-0.25,-0.28,-0.21 ,,52.75,104.40,46.89,105.49,62.52,106.23,52.75,101.72,0.00,17.18,7683.52,20.40,
0.006,0.000,0.000,0.000,0.000,0.012, ,182.12,179.55,-1.42,-0.29,-0.35,-0.35 ,,62.52,104.40,44.93,105.79,68.38,106.63,37.12,101.28,0.00,17.03,7597.56,20.40,
0.018,0.009,0.000,0.000,0.000,0.000, ,182.20,179.55,-1.26,-0.29,-0.35,-0.28 ,,56.65,104.43,52.75,105.60,66.42,106.30,58.61,101.21,0.00,17.29,7613.19,20.48,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.12,179.55,-1.66,-0.40,-0.53,-0.49 ,,50.79,104.43,46.89,105.49,68.38,106.23,37.12,102.01,0.00,17.07,7599.51,20.44,
0.000,0.000,0.003,0.000,0.000,0.000, ,182.20,179.71,-1.34,-0.29,-0.35,-0.35 ,,56.65,104.32,44.93,105.71,68.38,106.56,48.84,101.39,0.00,17.00,7570.21,20.44,
0.018,0.000,0.006,0.000,0.000,0.000, ,182.04,179.71,-1.66,-0.40,-0.42,-0.35 ,,58.61,104.36,46.89,105.53,66.42,106.26,37.12,101.25,0.00,17.22,7613.19,20.48,
0.000,0.003,0.000,0.000,0.000,0.003, ,182.20,179.79,-1.58,-0.33,-0.39,-0.49 ,,56.65,104.40,46.89,106.01,66.42,106.34,54.70,101.79,0.00,17.03,7597.56,20.40,
0.015,0.000,0.000,0.000,0.000,0.000, ,182.28,179.71,-1.98,-0.50,-0.56,-0.60 ,,58.61,104.32,52.75,105.60,68.38,106.34,41.03,101.43,0.00,17.40,7699.15,20.40,
0.003,0.000,0.000,0.009,0.003,0.000, ,182.20,179.71,-2.22,-0.54,-0.60,-0.67 ,,52.75,104.32,50.79,105.49,62.52,106.19,58.61,101.21,0.00,17.11,7626.86,20.37,
0.012,0.000,0.003,0.000,0.000,0.000, ,182.36,179.87,-2.47,-0.68,-0.74,-0.74 ,,56.65,104.25,46.89,105.93,62.52,106.67,41.03,101.25,0.00,17.00,7613.19,20.44,
0.009,0.000,0.000,0.000,0.000,0.000, ,182.20,179.71,-2.22,-0.57,-0.63,-0.70 ,,58.61,104.47,50.79,105.53,60.56,106.34,54.70,101.65,0.00,17.07,7613.19,20.44,
0.000,0.000,0.009,0.003,0.000,0.000, ,182.12,179.55,-2.55,-0.68,-0.74,-0.74 ,,52.75,104.32,44.93,105.49,66.42,106.15,37.12,101.28,0.00,17.03,7583.88,20.40,
0.003,0.000,0.000,0.000,0.000,0.000, ,182.20,179.71,-2.63,-0.64,-0.77,-0.70 ,,52.75,104.32,39.07,105.75,72.28,106.63,58.61,101.21,0.00,17.18,7628.82,20.48,
0.003,0.000,0.009,0.000,0.000,0.000, ,182.20,179.79,-2.63,-0.71,-0.74,-0.77 ,,58.61,104.36,50.79,105.49,62.52,106.23,42.98,101.58,0.00,17.00,7556.53,20.48,
0.015,0.000,0.000,0.000,0.000,0.000, ,182.12,179.63,-3.11,-0.75,-0.81,-0.88 ,,52.75,104.36,48.84,106.01,60.56,106.23,60.56,101.21,0.00,17.29,7671.79,20.48,
0.009,0.000,0.000,0.003,0.000,0.009, ,182.20,179.79,-3.35,-0.92,-1.02,-0.98 ,,50.79,104.25,50.79,105.53,66.42,106.41,41.03,101.14,0.00,17.03,7583.88,20.44,
0.012,0.000,0.018,0.009,0.000,0.000, ,182.20,179.71,-3.35,-0.92,-1.02,-0.98 ,,58.61,104.32,46.89,105.53,66.42,106.26,56.65,101.90,0.00,17.03,7597.56,20.40,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.12,179.79,-3.35,-1.03,-1.02,-0.98 ,,56.65,104.40,54.70,105.82,66.42,106.15,41.03,101.32,0.00,17.18,7626.86,20.37,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.12,179.71,-3.35,-1.10,-1.02,-0.98 ,,52.75,104.32,52.75,105.49,68.38,106.45,35.16,101.21,0.00,17.07,7570.21,20.44,
0.003,0.000,0.000,0.009,0.009,0.000, ,182.20,179.71,-3.35,-0.96,-1.02,-0.98 ,,58.61,104.40,58.61,105.49,66.42,106.19,48.84,101.47,0.00,17.36,7669.84,20.40,
0.000,0.000,0.003,0.006,0.000,0.000, ,182.36,179.71,-3.35,-1.13,-1.02,-0.98 ,,66.42,104.36,58.61,105.71,72.28,106.70,41.03,101.43,0.00,17.11,7570.21,20.44,
0.000,0.000,0.009,0.000,0.000,0.000, ,182.20,179.95,-3.35,-1.13,-1.02,-0.98 ,,58.61,104.43,58.61,105.53,68.38,106.26,42.98,101.28,0.00,17.03,7699.15,20.48,
0.006,0.000,0.000,0.009,0.000,0.000, ,182.20,179.79,-3.35,-1.17,-1.02,-0.98 ,,56.65,104.32,54.70,105.97,72.28,106.19,41.03,101.14,0.00,17.11,7585.84,20.48,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.20,179.71,-3.35,-1.17,-1.02,-0.98 ,,62.52,104.29,54.70,105.60,74.24,106.48,46.89,101.90,0.00,17.00,7540.90,20.44,
0.009,0.000,0.006,0.000,0.000,0.009, ,182.28,179.71,-3.35,-1.35,-1.02,-0.98 ,,56.65,104.32,46.89,105.49,80.10,106.26,46.89,101.39,0.00,17.18,7626.86,20.44,
0.006,0.000,0.000,0.000,0.000,0.000, ,182.12,179.87,-3.35,-1.10,-1.02,-0.98 ,,62.52,104.25,50.79,105.71,80.10,106.12,48.84,101.17,0.00,17.00,7583.88,20.40,
0.000,0.000,0.000,0.003,0.000,0.006, ,182.20,179.87,-3.35,-1.35,-1.02,-0.98 ,,56.65,104.36,44.93,105.42,85.96,106.41,42.98,101.14,0.00,17.18,7712.82,20.37,
0.009,0.003,0.009,0.003,0.000,0.000, ,182.20,179.79,-3.35,-1.31,-1.02,-0.98 ,,58.61,104.21,46.89,105.93,91.82,106.19,46.89,101.50,0.00,17.03,7570.21,20.44,
0.009,0.000,0.000,0.000,0.000,0.000, ,182.12,179.71,-3.35,-1.27,-1.02,-0.98 ,,64.47,104.32,52.75,105.60,87.91,106.56,37.12,101.21,0.00,17.11,7712.82,20.44,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.28,179.95,-3.35,-1.31,-1.02,-0.98 ,,64.47,104.32,46.89,105.35,99.63,106.30,46.89,101.14,0.00,17.11,7585.84,20.48,
0.009,0.000,0.003,0.000,0.000,0.000, ,182.20,179.79,-3.35,-1.38,-1.02,-0.98 ,,58.61,104.32,44.93,105.71,101.59,106.15,31.26,102.01,0.00,17.07,7527.23,20.48,
0.009,0.000,0.000,0.000,0.000,0.000, ,182.36,179.87,-3.35,-1.49,-1.02,-0.98 ,,62.52,104.36,46.89,105.42,103.54,106.63,46.89,101.43,0.00,17.33,7613.19,20.48,
0.006,0.006,0.006,0.006,0.000,0.000, ,182.12,179.95,-3.35,-1.52,-1.02,-0.98 ,,66.42,104.36,46.89,105.90,95.73,106.23,35.16,101.17,0.00,17.07,7542.86,20.48,
0.000,0.000,0.000,0.006,0.000,0.000, ,182.20,179.79,-3.35,-1.49,-1.02,-0.98 ,,62.52,104.21,46.89,105.49,95.73,106.12,37.12,101.50,0.00,17.03,7640.54,20.40,
0.006,0.000,0.000,0.000,0.000,0.000, ,182.20,180.03,-3.35,-1.42,-1.02,-0.98 ,,58.61,104.21,44.93,105.42,91.82,106.45,41.03,101.39,0.00,17.14,7583.88,20.40,
0.012,0.006,0.009,0.000,0.000,0.000, ,182.36,179.95,-3.35,-1.38,-1.02,-0.98 ,,68.38,104.29,44.93,105.64,82.05,106.15,46.89,101.14,0.00,17.00,7683.52,20.40,
0.000,0.000,0.000,0.000,0.006,0.000, ,182.28,179.87,-3.35,-1.45,-1.02,-0.98 ,,62.52,104.18,44.93,105.38,80.10,106.34,48.84,101.14,0.00,17.22,7583.88,20.44,
0.003,0.000,0.000,0.000,0.000,0.006, ,182.36,179.95,-3.35,-1.49,-1.02,-0.98 ,,64.47,104.32,46.89,105.86,80.10,106.26,48.84,101.58,0.00,17.03,7685.47,20.48,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.36,179.87,-3.35,-1.42,-1.02,-0.98 ,,56.65,104.21,46.89,105.49,80.10,106.12,60.56,101.25,0.00,17.25,7572.16,20.51,
0.015,0.006,0.012,0.000,0.000,0.000, ,182.20,179.87,-3.35,-1.52,-1.02,-0.98 ,,64.47,104.18,50.79,105.38,80.10,106.59,48.84,101.10,0.00,17.07,7527.23,20.48,
0.000,0.000,0.000,0.006,0.000,0.003, ,182.12,179.95,-3.35,-1.49,-1.02,-0.98 ,,64.47,104.29,46.89,105.64,74.24,106.19,56.65,101.76,0.00,17.00,7599.51,20.48,
0.015,0.006,0.015,0.000,0.000,0.000, ,182.36,179.87,-3.35,-1.56,-1.02,-0.98 ,,64.47,104.32,44.93,105.38,68.38,106.12,46.89,101.39,0.00,17.18,7542.86,20.48,
0.006,0.000,0.000,0.009,0.006,0.000, ,182.20,179.95,-3.35,-1.63,-1.02,-0.98 ,,64.47,104.21,41.03,105.82,80.10,106.34,58.61,101.17,0.00,17.03,7640.54,20.40,
0.000,0.000,0.000,0.003,0.000,0.003, ,182.28,179.95,-3.35,-1.63,-1.02,-0.98 ,,58.61,104.25,39.07,105.53,80.10,106.08,37.12,101.06,0.00,17.40,7583.88,20.40,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.28,180.03,-3.35,-1.56,-1.02,-0.98 ,,58.61,104.29,41.03,105.38,82.05,106.08,54.70,101.61,0.00,17.11,7683.52,20.37,
0.000,0.000,0.003,0.006,0.003,0.000, ,182.44,179.95,-3.35,-1.63,-1.02,-0.98 ,,62.52,104.10,41.03,105.79,87.91,106.26,41.03,101.17,0.00,17.03,7583.88,20.44,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.36,180.11,-3.35,-1.59,-1.02,-0.98 ,,64.47,104.21,41.03,105.49,87.91,106.12,52.75,101.10,0.00,17.18,7685.47,20.48,
0.000,0.000,0.000,0.000,0.000,0.006, ,182.44,180.11,-3.35,-1.56,-1.02,-0.98 ,,62.52,104.29,39.07,105.38,87.91,106.52,48.84,101.61,0.00,17.07,7583.88,20.44,
0.000,0.000,0.000,0.018,0.000,0.000, ,182.44,180.20,-3.35,-1.63,-1.02,-0.98 ,,64.47,104.18,46.89,105.60,87.91,106.19,35.16,101.21,0.00,17.18,7599.51,20.51,
0.000,0.000,0.000,0.000,0.000,0.012, ,182.36,180.11,-3.35,-1.63,-1.02,-0.98 ,,66.42,104.36,46.89,105.49,87.91,106.08,42.98,101.10,0.00,17.03,7611.23,20.40,
0.000,0.000,0.012,0.000,0.000,0.000, ,182.36,180.03,-3.35,-1.56,-1.02,-0.98 ,,62.52,104.14,46.89,105.82,89.87,106.48,31.26,101.79,0.00,17.29,7556.53,20.44,
0.012,0.000,0.000,0.000,0.003,0.000, ,182.28,180.20,-3.35,-1.52,-1.02,-0.98 ,,68.38,104.29,46.89,105.42,93.77,106.12,46.89,101.25,0.00,17.03,7642.49,20.44,
0.003,0.000,0.000,0.000,0.000,0.000, ,182.36,180.11,-3.35,-1.66,-1.02,-0.98 ,,58.61,104.18,39.07,105.31,99.63,105.97,31.26,101.10,0.00,17.36,7570.21,20.44,
0.006,0.000,0.006,0.000,0.000,0.000, ,182.36,180.11,-3.35,-1.59,-1.02,-0.98 ,,62.52,104.18,41.03,105.57,105.49,106.30,46.89,101.68,0.00,17.07,7669.84,20.40,
0.003,0.000,0.000,0.003,0.000,0.000, ,182.20,180.20,-3.35,-1.59,-1.02,-0.98 ,,56.65,104.10,41.03,105.27,113.31,106.01,35.16,101.17,0.00,16.92,7583.88,20.40,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.36,180.28,-3.35,-1.59,-1.02,-0.98 ,,62.52,104.21,39.07,105.75,113.31,106.41,52.75,101.14,0.00,17.29,7699.15,20.44,
0.000,0.000,0.000,0.000,0.006,0.000, ,182.44,180.20,-3.35,-1.52,-1.02,-0.98 ,,56.65,104.14,39.07,105.42,119.17,106.08,35.16,100.99,0.00,17.07,7585.84,20.48,
0.003,0.000,0.009,0.003,0.000,0.000, ,182.44,180.20,-3.35,-1.56,-1.02,-0.98 ,,62.52,104.14,46.89,105.27,113.31,105.90,52.75,101.32,0.00,17.07,7570.21,20.44,
0.009,0.000,0.000,0.000,0.000,0.000, ,182.44,180.20,-3.35,-1.49,-1.02,-0.98 ,,62.52,104.18,46.89,105.46,113.31,106.52,37.12,101.06,0.00,17.14,7626.86,20.44,
0.000,0.000,0.009,0.003,0.003,0.018, ,182.36,180.03,-3.35,-1.49,-1.02,-0.98 ,,58.61,104.18,46.89,105.27,119.17,106.15,48.84,101.06,0.00,17.03,7556.53,20.48,
0.006,0.000,0.000,0.000,0.000,0.000, ,182.36,180.11,-3.35,-1.49,-1.02,-0.98 ,,64.47,104.18,39.07,105.82,119.17,105.97,31.26,101.39,0.00,17.22,7656.17,20.44,
0.003,0.000,0.000,0.003,0.003,0.009, ,182.36,180.20,-3.35,-1.42,-1.02,-0.98 ,,52.75,104.21,39.07,105.38,119.17,106.48,42.98,101.06,0.00,17.03,7611.23,20.37,
0.015,0.000,0.009,0.000,0.000,0.000, ,182.44,180.20,-3.35,-1.42,-1.02,-0.98 ,,56.65,104.25,44.93,105.31,115.26,106.08,31.26,101.06,0.00,17.40,7699.15,20.44,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.36,180.28,-3.35,-1.42,-1.02,-0.98 ,,56.65,104.10,44.93,105.53,113.31,105.97,48.84,101.50,0.00,17.11,7583.88,20.44,
0.012,0.006,0.021,0.003,0.000,0.000, ,182.36,180.20,-3.35,-1.42,-1.02,-0.98 ,,58.61,104.10,44.93,105.31,107.45,106.34,35.16,101.10,0.00,17.00,7642.49,20.44,
0.003,0.000,0.000,0.006,0.000,0.000, ,182.44,180.20,-3.35,-1.45,-1.02,-0.98 ,,58.61,104.14,35.16,105.79,99.63,106.01,46.89,100.99,0.00,17.22,7599.51,20.48,
0.003,0.000,0.000,0.000,0.000,0.000, ,182.36,180.36,-3.35,-1.42,-1.02,-0.98 ,,58.61,104.10,50.79,105.38,97.68,105.90,37.12,101.76,0.00,17.03,7570.21,20.44,
0.000,0.003,0.015,0.009,0.000,0.000, ,182.44,180.28,-3.35,-1.42,-1.02,-0.98 ,,62.52,104.18,50.79,105.31,91.82,106.19,42.98,101.25,0.00,17.40,7585.84,20.48,
0.006,0.003,0.000,0.003,0.000,0.003, ,182.44,180.20,-3.35,-1.42,-1.02,-0.98 ,,56.65,103.99,50.79,105.71,91.82,105.93,35.16,101.03,0.00,17.14,7556.53,20.48,
0.009,0.000,0.000,0.000,0.000,0.000, ,182.36,180.36,-3.35,-1.42,-1.02,-0.98 ,,64.47,104.18,52.75,105.27,87.91,106.34,52.75,101.39,0.00,17.00,7642.49,20.44,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.36,180.36,-3.35,-1.42,-1.02,-0.98 ,,62.52,104.14,52.75,105.24,82.05,106.12,31.26,101.25,0.00,17.25,7597.56,20.40,
0.015,0.000,0.000,0.006,0.000,0.000, ,182.44,180.20,-3.35,-1.35,-1.02,-0.98 ,,62.52,104.14,46.89,105.49,80.10,105.97,46.89,101.10,0.00,17.11,7699.15,20.40,
0.006,0.000,0.000,0.000,0.000,0.000, ,182.44,180.44,-3.35,-1.45,-1.02,-0.98 ,,64.47,104.18,46.89,105.27,76.19,106.48,31.26,100.99,0.00,17.29,7613.19,20.44,
0.000,0.000,0.012,0.003,0.000,0.018, ,182.44,180.44,-3.35,-1.35,-1.02,-0.98 ,,56.65,104.07,52.75,105.60,80.10,106.04,42.98,101.43,0.00,17.07,7570.21,20.44,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.44,180.36,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.14,54.70,105.27,82.05,105.93,31.26,100.99,0.00,17.00,7613.19,20.44,
0.006,0.000,0.009,0.003,0.000,0.000, ,182.52,180.44,-3.35,-2.12,-1.02,-0.98 ,,68.38,104.14,46.89,105.57,76.19,106.34,48.84,101.03,0.00,17.11,7540.90,20.44,
0.000,0.000,0.003,0.006,0.000,0.000, ,182.44,180.44,-3.35,-2.12,-1.02,-0.98 ,,68.38,104.10,54.70,105.46,78.14,105.97,31.26,101.72,0.00,17.00,7626.86,20.44,
0.012,0.000,0.000,0.003,0.000,0.000, ,182.52,180.44,-3.35,-2.12,-1.02,-0.98 ,,70.33,104.14,52.75,105.24,80.10,105.93,46.89,101.21,0.00,17.11,7570.21,20.44,
0.000,0.000,0.003,0.000,0.000,0.000, ,182.52,180.52,-3.35,-2.12,-1.02,-0.98 ,,72.28,104.14,54.70,105.57,78.14,106.30,35.16,100.99,0.00,17.00,7699.15,20.40,
0.000,0.000,0.000,0.006,0.000,0.000, ,182.52,180.68,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.14,54.70,105.31,82.05,106.04,41.03,101.65,0.00,17.22,7611.23,20.37,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.44,180.44,-3.35,-2.12,-1.02,-0.98 ,,64.47,104.07,52.75,105.24,80.10,106.41,31.26,101.14,0.00,17.03,7656.17,20.40,
0.018,0.000,0.006,0.000,0.000,0.000, ,182.52,180.60,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.21,52.75,105.35,78.14,106.12,42.98,100.95,0.00,17.14,7611.23,20.40,
0.009,0.000,0.000,0.000,0.000,0.000, ,182.44,180.60,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.07,54.70,105.27,87.91,105.97,37.12,100.92,0.00,17.11,7527.23,20.44,
0.003,0.000,0.003,0.000,0.000,0.000, ,182.44,180.68,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.10,44.93,105.79,91.82,106.45,48.84,101.32,0.00,17.00,7656.17,20.40,
0.006,0.000,0.000,0.000,0.000,0.000, ,182.44,180.68,-3.35,-2.12,-1.02,-0.98 ,,64.47,103.99,50.79,105.31,91.82,106.01,35.16,101.03,0.00,17.40,7568.25,20.40,
0.000,0.000,0.000,0.006,0.000,0.000, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,68.38,104.14,50.79,105.24,87.91,105.90,52.75,100.99,0.00,17.11,7669.84,20.44,
0.000,0.000,0.000,0.012,0.000,0.000, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,62.52,103.99,50.79,105.57,93.77,106.34,31.26,101.54,0.00,16.96,7583.88,20.40,
0.009,0.003,0.012,0.003,0.003,0.000, ,182.44,180.52,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.10,50.79,105.27,91.82,105.93,42.98,101.14,0.00,17.11,7654.21,20.37,
0.003,0.000,0.000,0.000,0.000,0.006, ,182.36,180.68,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.10,46.89,105.38,97.68,105.86,31.26,100.88,0.00,17.00,7597.56,20.37,
0.000,0.000,0.000,0.006,0.000,0.000, ,182.44,180.68,-3.35,-2.12,-1.02,-0.98 ,,64.47,104.07,44.93,105.38,93.77,106.19,52.75,101.65,0.00,17.18,7568.25,20.37,
0.015,0.003,0.000,0.000,0.000,0.012, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.18,44.93,105.20,97.68,105.93,35.16,101.14,0.00,17.00,7640.54,20.37,
0.000,0.000,0.009,0.000,0.000,0.000, ,182.52,180.76,-3.35,-2.12,-1.02,-0.98 ,,58.61,104.07,41.03,105.60,95.73,106.30,54.70,100.95,0.00,17.18,7568.25,20.40,
0.009,0.000,0.000,0.012,0.000,0.000, ,182.52,180.68,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.07,50.79,105.24,97.68,106.01,37.12,100.88,0.00,16.96,7640.54,20.40,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,58.61,104.03,41.03,105.16,101.59,105.90,64.47,101.50,0.00,17.33,7540.90,20.44,
0.009,0.000,0.015,0.009,0.000,0.000, ,182.52,180.76,-3.35,-2.12,-1.02,-0.98 ,,68.38,104.07,50.79,105.42,95.73,106.23,42.98,101.06,0.00,17.03,7697.19,20.37,
0.003,0.000,0.000,0.000,0.000,0.000, ,182.52,180.68,-3.35,-2.12,-1.02,-0.98 ,,58.61,103.99,44.93,105.20,99.63,105.90,58.61,100.95,0.00,16.96,7581.93,20.33,
0.000,0.000,0.006,0.003,0.000,0.000, ,182.60,180.84,-3.35,-2.12,-1.02,-0.98 ,,64.47,104.03,50.79,105.68,93.77,105.82,46.89,101.58,0.00,17.25,7597.56,20.40,
0.012,0.006,0.006,0.003,0.000,0.000, ,182.52,180.68,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.14,52.75,105.31,93.77,106.19,48.84,101.14,0.00,17.03,7640.54,20.33,
0.012,0.000,0.009,0.000,0.000,0.000, ,182.52,180.68,-3.35,-2.12,-1.02,-0.98 ,,58.61,103.99,52.75,105.20,97.68,105.93,37.12,100.92,0.00,16.92,7568.25,20.33,
0.003,0.000,0.015,0.000,0.000,0.003, ,182.44,180.84,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.10,52.75,105.57,93.77,105.82,48.84,100.88,0.00,17.14,7669.84,20.37,
0.000,0.000,0.000,0.000,0.003,0.000, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,62.52,103.96,56.65,105.24,87.91,106.01,37.12,101.17,0.00,17.00,7568.25,20.40,
0.023,0.000,0.000,0.000,0.000,0.000, ,182.44,180.68,-3.35,-2.12,-1.02,-0.98 ,,58.61,104.07,46.89,105.16,91.82,105.90,48.84,100.95,0.00,17.14,7656.17,20.40,
0.000,0.000,0.000,0.000,0.003,0.003, ,182.36,180.76,-3.35,-2.12,-1.02,-0.98 ,,56.65,103.99,46.89,105.35,91.82,106.30,37.12,100.84,0.00,16.92,7597.56,20.37,
0.015,0.000,0.000,0.000,0.000,0.000, ,182.44,180.84,-3.35,-2.12,-1.02,-0.98 ,,62.52,103.99,50.79,105.20,93.77,105.90,54.70,101.61,0.00,17.18,7568.25,20.37,
0.012,0.000,0.000,0.000,0.000,0.000, ,182.52,180.84,-3.35,-2.12,-1.02,-0.98 ,,56.65,103.96,46.89,105.57,93.77,105.82,37.12,101.06,0.00,17.00,7669.84,20.37,
0.000,0.000,0.003,0.006,0.000,0.000, ,182.36,180.60,-3.35,-2.12,-1.02,-0.98 ,,58.61,103.99,46.89,105.27,95.73,106.34,52.75,100.92,0.00,17.25,7568.25,20.37,
0.003,0.000,0.000,0.000,0.000,0.000, ,182.52,180.76,-3.35,-2.12,-1.02,-0.98 ,,62.52,104.03,52.75,105.13,91.82,105.86,41.03,100.92,0.00,17.03,7683.52,20.33,
0.009,0.000,0.000,0.006,0.000,0.000, ,182.44,180.68,-3.35,-2.12,-1.02,-0.98 ,,56.65,103.96,50.79,105.49,87.91,105.79,52.75,101.21,0.00,16.96,7554.58,20.40,
0.000,0.000,0.015,0.000,0.000,0.000, ,182.44,180.68,-3.35,-2.12,-1.02,-0.98 ,,64.47,104.10,50.79,105.16,85.96,106.15,41.03,100.95,0.00,17.11,7597.56,20.40,
0.006,0.000,0.000,0.000,0.000,0.000, ,182.36,180.68,-3.35,-2.12,-1.02,-0.98 ,,58.61,104.03,39.07,105.57,84.00,105.79,52.75,100.88,0.00,16.96,7583.88,20.44,
0.012,0.000,0.006,0.000,0.000,0.000, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,64.47,104.03,56.65,105.24,80.10,105.75,37.12,101.14,0.00,17.22,7540.90,20.40,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.44,180.84,-3.35,-2.12,-1.02,-0.98 ,,56.65,103.99,44.93,105.13,82.05,106.08,52.75,100.95,0.00,17.03,7640.54,20.40,
0.006,0.000,0.006,0.000,0.000,0.000, ,182.52,180.76,-3.35,-2.12,-1.02,-0.98 ,,58.61,103.99,50.79,105.42,80.10,105.86,37.12,100.77,0.00,16.89,7554.58,20.37,
0.012,0.000,0.000,0.012,0.000,0.000, ,182.44,180.76,-3.35,-2.12,-1.02,-0.98 ,,52.75,103.92,39.07,105.16,80.10,105.71,58.61,101.43,0.00,17.07,7697.19,20.33,
0.000,0.003,0.009,0.000,0.000,0.000, ,182.44,180.76,-3.35,-1.98,-1.02,-0.98 ,,56.65,103.96,39.07,105.57,78.14,106.04,48.84,100.99,0.00,16.96,7595.60,20.29,
0.012,0.000,0.000,0.012,0.000,0.000, ,182.44,180.76,-3.35,-1.87,-1.02,-0.98 ,,58.61,103.96,50.79,105.24,72.28,105.82,58.61,100.84,0.00,17.25,7667.89,20.33,
0.006,0.000,0.000,0.009,0.000,0.003, ,182.44,180.84,-3.35,-1.91,-1.02,-0.98 ,,56.65,103.92,44.93,105.09,72.28,105.82,42.98,101.28,0.00,17.00,7611.23,20.33,
0.000,0.000,0.000,0.000,0.006,0.000, ,182.36,180.76,-3.35,-1.91,-1.02,-0.98 ,,58.61,103.96,44.93,105.38,68.38,105.97,64.47,100.92,0.00,16.89,7525.27,20.40,
0.018,0.000,0.000,0.000,0.000,0.000, ,182.52,180.76,-3.35,-1.77,-1.02,-0.98 ,,56.65,103.96,50.79,105.09,68.38,105.75,48.84,100.81,0.00,17.11,7611.23,20.40,
0.000,0.000,0.006,0.003,0.000,0.000, ,182.36,180.76,-3.35,-1.66,-1.02,-0.98 ,,62.52,103.92,44.93,105.27,68.38,106.26,58.61,101.54,0.00,16.96,7554.58,20.40,
0.021,0.000,0.000,0.000,0.000,0.000, ,182.44,180.76,-3.35,-1.70,-1.02,-0.98 ,,56.65,104.03,44.93,105.16,66.42,105.90,42.98,101.03,0.00,17.33,7683.52,20.37,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.36,180.76,-3.35,-1.70,-1.02,-0.98 ,,52.75,103.92,44.93,105.09,74.24,105.75,64.47,100.84,0.00,17.00,7581.93,20.33,
0.000,0.000,0.000,0.009,0.006,0.000, ,182.44,180.76,-3.35,-1.38,-1.02,-0.98 ,,56.65,103.96,44.93,105.35,66.42,106.19,46.89,100.95,0.00,16.89,7710.87,20.33,
0.000,0.000,0.000,0.000,0.000,0.000, ,182.44,180.84,-3.35,-1.52,-1.02,-0.98 ,,52.75,103.92,44.93,105.16,72.28,105.90,60.56,101.10,0.00,17.14,7611.23,20.37,
0.006,0.000,0.003,0.015,0.000,0.000, ,182.36,180.60,-3.35,-1.66,-1.02,-0.98 ,,56.65,103.99,44.93,105.09,68.38,105.79,46.89,100.84,0.00,17.00,7581.93,20.29,
0.003,0.000,0.000,0.000,0.003,0.009, ,182.44,180.76,-3.35,-1.66,-1.02,-0.98 ,,56.65,103.85,50.79,105.24,72.28,106.15,60.56,100.73,0.00,17.33,7597.56,20.40,
