Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.073,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,174.33,173.64 ,,35.16,107.29,0.00,110.66,34.19,107.25,28.33,108.94,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,175.18,173.21 ,,34.19,107.29,0.00,110.66,35.16,107.22,27.35,109.01,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,173.42 ,,34.19,107.25,0.00,110.66,31.26,107.25,28.33,108.94,4000.00,0.00,0.00,34.43,
0.066,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,174.70 ,,35.16,107.25,0.98,110.62,34.19,107.18,28.33,108.97,4000.00,0.00,0.00,34.40,
0.073,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,174.91 ,,35.16,107.29,0.00,110.62,35.16,107.22,29.30,108.94,4000.00,0.00,0.00,34.43,
0.066,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,175.34 ,,34.19,107.22,0.98,110.59,35.16,107.18,28.33,108.90,4000.00,0.00,0.00,34.40,
0.051,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,174.49 ,,35.16,107.25,0.00,110.66,35.16,107.25,28.33,108.94,4000.00,0.00,0.00,34.47,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,175.34 ,,34.19,107.25,0.00,110.66,35.16,107.22,28.33,109.01,4000.00,0.00,0.00,34.43,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,175.18,175.55 ,,34.19,107.25,0.00,110.62,35.16,107.22,31.26,108.97,4000.00,0.00,0.00,34.43,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,174.91 ,,37.12,107.29,2.93,110.59,37.12,107.18,29.30,108.97,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,175.34 ,,34.19,107.25,0.98,110.62,37.12,107.14,31.26,108.90,4000.00,0.00,0.00,34.40,
0.081,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,175.55 ,,34.19,107.18,0.00,110.59,37.12,107.14,31.26,108.90,4000.00,0.00,0.00,34.36,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,175.98 ,,33.21,107.22,0.00,110.59,34.19,107.18,29.30,108.94,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,176.19 ,,33.21,107.22,0.00,110.59,37.12,107.25,29.30,108.94,4000.00,0.00,0.00,34.43,
0.051,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,176.83 ,,34.19,107.22,0.00,110.62,35.16,107.25,29.30,109.01,4000.00,0.00,0.00,34.43,
0.051,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,176.40 ,,34.19,107.22,0.00,110.62,33.21,107.25,29.30,108.94,4000.00,0.00,0.00,34.40,
0.073,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,176.19 ,,31.26,107.18,0.00,110.59,34.19,107.18,29.30,108.97,4000.00,0.00,0.00,34.43,
0.066,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,175.76 ,,34.19,107.18,0.98,110.55,34.19,107.18,31.26,108.94,4000.00,0.00,0.00,34.40,
0.073,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,176.62 ,,34.19,107.18,0.00,110.59,35.16,107.14,29.30,108.90,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,176.19 ,,33.21,107.18,0.00,110.55,34.19,107.14,29.30,108.90,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,175.76 ,,34.19,107.14,0.00,110.59,34.19,107.14,28.33,108.90,4000.00,0.00,0.00,34.36,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,177.10,175.55 ,,37.12,107.22,0.00,110.59,35.16,107.18,29.30,108.90,4000.00,0.00,0.00,34.43,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.88,176.62 ,,34.19,107.18,0.00,110.59,35.16,107.18,31.26,108.90,4000.00,0.00,0.00,34.43,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,176.19 ,,35.16,107.18,0.00,110.59,35.16,107.14,31.26,108.90,4000.00,0.00,0.00,34.40,
0.073,0.007,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,175.55 ,,33.21,107.18,0.00,110.59,35.16,107.14,32.23,108.94,4000.00,0.00,0.00,34.40,
0.081,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,176.40 ,,34.19,107.14,0.00,110.51,37.12,107.11,31.26,108.86,4000.00,0.00,0.00,34.43,
0.059,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,176.19 ,,33.21,107.18,0.00,110.55,38.10,107.14,31.26,108.90,4000.00,0.00,0.00,34.40,
0.051,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,176.19 ,,35.16,107.14,0.00,110.55,37.12,107.14,32.23,108.90,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,176.62 ,,35.16,107.18,0.00,110.55,38.10,107.14,32.23,108.90,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,177.04 ,,34.19,107.22,0.00,110.55,35.16,107.18,32.23,108.90,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,176.88,175.98 ,,35.16,107.18,0.00,110.55,37.12,107.14,35.16,108.90,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,176.62 ,,34.19,107.18,0.00,110.55,37.12,107.18,32.23,108.90,4000.00,0.00,0.00,34.40,
0.081,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,176.83 ,,34.19,107.11,0.98,110.51,38.10,107.11,32.23,108.86,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,177.04 ,,31.26,107.14,0.00,110.55,34.19,107.14,31.26,108.86,4000.00,0.00,0.00,34.40,
0.066,0.007,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,176.83 ,,34.19,107.11,0.00,110.55,34.19,107.14,32.23,108.86,4000.00,0.00,0.00,34.36,
0.051,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,176.19 ,,35.16,107.14,0.98,110.55,35.16,107.14,29.30,108.90,4000.00,0.00,0.00,34.43,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.88,176.83 ,,34.19,107.14,0.98,110.55,38.10,107.14,32.23,108.90,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,176.40 ,,34.19,107.14,0.00,110.59,37.12,107.14,33.21,108.86,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,175.98 ,,35.16,107.11,0.98,110.55,37.12,107.14,32.23,108.86,4000.00,0.00,0.00,34.36,
0.066,0.007,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,175.98 ,,35.16,107.18,0.00,110.55,38.10,107.14,33.21,108.86,4000.00,0.00,0.00,34.40,
0.073,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,175.98 ,,34.19,107.14,0.00,110.48,37.12,107.14,33.21,108.83,4000.00,0.00,0.00,34.36,
0.066,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,175.76 ,,34.19,107.14,0.00,110.55,35.16,107.14,35.16,108.86,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,176.40 ,,35.16,107.14,0.00,110.48,35.16,107.18,35.16,108.90,4000.00,0.00,0.00,34.40,
0.051,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,176.62 ,,34.19,107.11,0.00,110.59,38.10,107.22,32.23,108.90,4000.00,0.00,0.00,34.36,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,175.76 ,,35.16,107.11,2.93,110.55,35.16,107.14,35.16,108.90,4000.00,0.00,0.00,34.36,
0.073,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,176.88,175.34 ,,35.16,107.07,2.93,110.51,37.12,107.11,32.23,108.90,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,175.98 ,,34.19,107.03,0.00,110.51,38.10,107.11,32.23,108.83,4000.00,0.00,0.00,34.32,
0.073,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,176.62 ,,34.19,107.11,0.00,110.48,37.12,107.07,31.26,108.83,4000.00,0.00,0.00,34.36,
0.059,0.007,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,176.19 ,,33.21,107.11,0.00,110.51,35.16,107.14,29.30,108.83,4000.00,0.00,0.00,34.36,
0.044,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,175.76 ,,35.16,107.14,0.00,110.51,37.12,107.14,31.26,108.86,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,175.76 ,,35.16,107.11,0.00,110.55,37.12,107.14,31.26,108.86,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,177.25 ,,34.19,107.14,0.00,110.59,37.12,107.14,29.30,108.86,4000.00,0.00,0.00,34.40,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.12,176.62 ,,33.21,107.11,0.00,110.51,38.10,107.14,32.23,108.86,4000.00,0.00,0.00,34.32,
0.073,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,175.76 ,,33.21,107.11,0.00,110.48,37.12,107.11,31.26,108.86,4000.00,0.00,0.00,34.36,
0.066,0.007,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,176.40 ,,33.21,107.07,0.00,110.51,35.16,107.07,29.30,108.83,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,175.18,176.40 ,,33.21,107.07,0.00,110.48,35.16,107.11,29.30,108.83,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,175.18,175.55 ,,34.19,107.14,0.00,110.51,37.12,107.11,32.23,108.83,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,176.40 ,,34.19,107.07,0.00,110.51,37.12,107.11,32.23,108.86,4000.00,0.00,0.00,34.40,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,176.19 ,,33.21,107.07,0.98,110.51,40.05,107.11,32.23,108.86,4000.00,0.00,3.91,34.40,
0.073,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,174.70 ,,33.21,107.07,0.98,110.51,37.12,107.14,31.26,108.86,4000.00,0.00,0.00,34.40,
0.073,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,174.70 ,,33.21,107.07,0.00,110.51,38.10,107.07,31.26,108.83,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.70 ,,33.21,107.03,0.00,110.55,38.10,107.11,31.26,108.83,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.12,174.70 ,,33.21,107.07,0.00,110.44,37.12,107.11,31.26,108.83,4000.00,0.00,0.00,34.32,
0.051,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.27 ,,34.19,107.07,0.00,110.51,37.12,107.07,29.30,108.86,4000.00,0.00,0.00,34.32,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,173.00 ,,35.16,107.07,0.00,110.51,37.12,107.11,28.33,108.86,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,173.00 ,,34.19,107.03,0.00,110.51,37.12,107.14,29.30,108.83,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,173.42 ,,33.21,107.11,0.00,110.55,40.05,107.07,31.26,108.86,4000.00,0.00,0.00,34.36,
0.073,0.007,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,173.00 ,,34.19,107.07,0.00,110.51,38.10,107.07,31.26,108.83,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,173.21 ,,31.26,107.00,0.00,110.48,38.10,107.07,28.33,108.83,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,173.00 ,,34.19,107.03,0.00,110.48,35.16,107.11,28.33,108.79,4000.00,0.00,0.00,34.29,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,173.00 ,,34.19,107.11,0.00,110.48,38.10,107.07,29.30,108.86,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,173.00 ,,35.16,107.07,0.00,110.48,35.16,107.14,29.30,108.79,4000.00,0.00,3.91,34.29,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,173.42 ,,31.26,107.03,2.93,110.48,38.10,107.11,31.26,108.79,4000.00,0.00,0.00,34.36,
0.066,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,172.36 ,,35.16,107.00,0.98,110.40,37.12,107.03,32.23,108.79,4000.00,0.00,0.00,34.32,
0.081,0.000,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,172.57 ,,33.21,106.96,0.00,110.37,35.16,107.00,31.26,108.75,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.26,173.21 ,,33.21,106.96,0.00,110.33,37.12,107.00,29.30,108.75,4000.00,0.00,0.00,34.32,
0.051,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.20,173.42 ,,31.26,106.92,0.00,110.26,35.16,106.96,31.26,108.75,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,173.85 ,,33.21,106.92,0.00,110.26,37.12,106.96,29.30,108.75,4000.00,0.00,0.00,34.32,
0.044,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,174.12,171.93 ,,33.21,106.85,0.98,110.26,38.10,106.89,29.30,108.75,4000.00,0.00,0.00,34.36,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,173.00 ,,33.21,106.81,0.00,110.18,38.10,106.92,32.23,108.72,4000.00,0.00,0.00,34.25,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.57 ,,36.14,106.81,0.98,110.11,35.16,106.89,29.30,108.68,4000.00,0.00,3.91,34.29,
0.066,0.007,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,172.36 ,,34.19,106.74,0.00,110.15,38.10,106.89,29.30,108.68,4000.00,0.00,3.91,34.29,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.26,172.36 ,,34.19,106.74,0.00,110.07,37.12,106.85,29.30,108.61,4000.00,0.00,0.00,34.25,
0.073,0.007,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,172.57 ,,30.28,106.70,0.00,110.07,34.19,106.85,27.35,108.64,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,172.57 ,,31.26,106.74,0.00,110.07,35.16,106.92,31.26,108.68,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,173.00 ,,34.19,106.74,0.00,110.11,35.16,106.96,29.30,108.72,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,172.20,173.21 ,,33.21,106.74,0.00,110.11,35.16,106.92,31.26,108.68,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,173.00 ,,31.26,106.78,0.98,110.07,35.16,106.85,28.33,108.64,4000.00,0.00,0.00,34.36,
0.073,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,171.93 ,,34.19,106.74,0.00,110.11,34.19,106.89,29.30,108.68,4000.00,0.00,0.00,34.29,
0.073,0.000,0.000,0.081,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,171.51 ,,33.21,106.74,0.00,110.07,35.16,106.89,29.30,108.64,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,172.36 ,,31.26,106.70,0.00,110.15,33.21,106.89,29.30,108.64,4000.00,0.00,0.00,34.29,
0.066,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,172.36 ,,33.21,106.89,0.00,110.29,33.21,106.96,27.35,108.72,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.93 ,,31.26,106.92,0.00,110.33,33.21,107.00,29.30,108.75,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.29 ,,33.21,107.00,0.00,110.40,34.19,107.00,29.30,108.75,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,172.15 ,,33.21,106.96,0.98,110.44,34.19,107.03,28.33,108.75,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.93 ,,34.19,106.96,0.98,110.44,34.19,107.07,28.33,108.75,4000.00,0.00,0.00,34.32,
0.073,0.007,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,171.77,171.72 ,,33.21,106.96,0.00,110.37,34.19,107.00,28.33,108.72,4000.00,0.00,0.00,34.29,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.93 ,,31.26,106.92,0.00,110.44,33.21,107.00,27.35,108.75,4000.00,0.00,0.00,34.32,
0.073,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,172.15 ,,34.19,106.96,0.00,110.40,34.19,107.03,28.33,108.72,4000.00,0.00,0.00,34.32,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,171.93 ,,35.16,106.92,0.00,110.40,34.19,107.03,28.33,108.75,4000.00,0.00,0.00,34.32,
0.051,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.36 ,,35.16,107.00,0.00,110.44,35.16,107.03,31.26,108.75,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.36 ,,37.12,106.96,0.00,110.40,34.19,107.03,29.30,108.75,4000.00,0.00,0.00,34.32,
0.073,0.007,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.51 ,,34.19,106.92,0.00,110.40,35.16,107.03,31.26,108.75,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.081,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.93 ,,33.21,106.92,0.00,110.37,34.19,107.00,28.33,108.68,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,172.78 ,,33.21,106.92,0.00,110.37,33.21,107.00,29.30,108.72,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,172.78 ,,34.19,106.92,0.00,110.37,33.21,107.00,29.30,108.72,4000.00,0.00,0.00,34.32,
0.051,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,171.35,173.00 ,,34.19,106.96,0.00,110.40,33.21,106.96,28.33,108.72,4000.00,0.00,0.00,34.36,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,172.36 ,,34.19,107.00,0.00,110.37,33.21,107.03,28.33,108.72,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,172.78 ,,34.19,106.92,0.98,110.40,34.19,107.03,31.26,108.75,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,171.77,172.36 ,,35.16,106.92,0.00,110.37,34.19,106.96,28.33,108.72,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.51 ,,33.21,106.96,0.00,110.37,31.26,106.96,29.30,108.72,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,171.72 ,,31.26,106.89,0.00,110.37,33.21,106.96,29.30,108.68,4000.00,0.00,0.00,34.29,
0.066,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,171.93 ,,30.28,106.81,0.00,110.15,27.35,106.70,25.40,108.28,4000.00,0.00,0.00,34.25,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.93 ,,30.28,106.85,0.00,110.29,30.28,106.89,28.33,108.50,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,172.20,172.57 ,,31.26,106.96,0.00,110.37,33.21,106.92,29.30,108.64,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,172.57 ,,34.19,106.92,0.00,110.37,34.19,107.00,31.26,108.68,4000.00,0.00,0.00,34.29,
0.073,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,172.15 ,,33.21,106.96,0.00,110.33,35.16,106.96,32.23,108.72,4000.00,0.00,0.00,34.32,
0.066,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,171.29 ,,33.21,106.92,0.00,110.37,34.19,106.92,32.23,108.68,4000.00,0.00,0.00,34.32,
0.073,0.007,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,172.15 ,,31.26,106.89,0.98,110.33,34.19,106.96,31.26,108.64,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,172.78 ,,30.28,106.92,0.00,110.37,33.21,107.00,31.26,108.68,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.78 ,,33.21,106.89,0.98,110.33,35.16,106.96,31.26,108.72,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,172.15 ,,33.21,106.92,0.00,110.37,35.16,107.03,32.23,108.72,4000.00,0.00,3.91,34.29,
0.066,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.33,172.36 ,,34.19,106.85,0.98,110.37,35.16,106.96,31.26,108.68,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,173.85 ,,34.19,106.92,0.00,110.37,35.16,106.96,29.30,108.68,4000.00,0.00,0.00,34.29,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,173.42 ,,34.19,106.89,0.00,110.29,37.12,106.96,29.30,108.64,4000.00,0.00,0.00,34.21,
0.073,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.26,173.42 ,,33.21,106.85,0.00,110.33,34.19,106.96,29.30,108.64,4000.00,0.00,0.00,34.25,
0.066,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.27 ,,30.28,106.85,0.00,110.33,33.21,106.92,29.30,108.72,4000.00,0.00,0.00,34.32,
0.051,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.27 ,,31.26,106.92,0.00,110.37,34.19,106.96,29.30,108.68,4000.00,0.00,0.00,34.29,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.27 ,,33.21,106.89,0.00,110.37,33.21,106.96,31.26,108.75,4000.00,0.00,0.00,34.36,
0.059,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.70 ,,33.21,106.92,0.00,110.37,35.16,106.96,29.30,108.72,4000.00,0.00,0.00,34.32,
0.059,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,175.13 ,,33.21,106.89,0.00,110.33,34.19,106.96,29.30,108.72,4000.00,0.00,0.00,34.36,
0.073,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,174.27 ,,34.19,106.89,0.00,110.33,33.21,106.89,29.30,108.68,4000.00,0.00,0.00,34.32,
