Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.45,230.91,228.44,0.00,0.00,0.00 ,,85.96,104.87,87.91,103.63,123.08,109.67,91.82,121.61,154.33,102.75,97.68,115.46,
0.022,0.000,0.007,0.037,0.007,0.000, ,229.10,231.44,227.59,0.00,0.00,0.00 ,,85.96,104.87,87.91,103.63,123.08,109.67,91.82,121.61,130.89,102.75,117.22,115.46,
0.015,0.000,0.000,0.029,0.000,0.000, ,229.10,231.12,227.81,0.00,0.00,0.00 ,,85.96,104.87,87.91,103.63,123.08,109.71,91.82,121.61,130.89,102.71,117.22,115.38,
0.015,0.000,0.000,0.037,0.007,0.000, ,229.42,231.97,227.06,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,123.08,109.67,91.82,121.61,154.33,102.78,117.22,115.53,
0.000,0.000,0.000,0.051,0.000,0.000, ,229.31,231.55,227.49,0.00,0.00,0.00 ,,85.96,104.87,87.91,103.63,144.57,109.74,91.82,121.65,154.33,102.78,97.68,115.64,
0.000,0.000,0.007,0.022,0.000,0.000, ,229.10,231.12,227.81,0.00,0.00,0.00 ,,85.96,104.87,87.91,103.66,123.08,109.74,91.82,121.65,154.33,102.78,97.68,115.60,
0.000,0.000,0.000,0.015,0.000,0.000, ,229.21,231.34,227.70,0.00,0.00,0.00 ,,85.96,104.80,85.96,103.70,123.08,109.71,91.82,121.65,154.33,102.78,97.68,115.46,
0.022,0.000,0.000,0.007,0.000,0.000, ,229.31,231.65,228.34,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.66,123.08,109.74,91.82,121.61,154.33,102.75,117.22,115.57,
0.000,0.000,0.000,0.051,0.037,0.000, ,228.88,231.55,228.34,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.63,123.08,109.67,91.82,121.61,130.89,102.67,117.22,115.46,
0.000,0.000,0.000,0.066,0.015,0.000, ,228.45,230.80,228.55,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.63,123.08,109.67,91.82,121.65,130.89,102.75,97.68,115.46,
0.000,0.000,0.000,0.059,0.022,0.007, ,228.35,230.59,228.76,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.59,123.08,109.60,91.82,121.54,154.33,102.71,97.68,115.38,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.35,230.80,228.76,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.55,123.08,109.63,91.82,121.50,154.33,102.71,97.68,115.46,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.56,230.80,228.55,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.63,123.08,109.63,91.82,121.58,154.33,102.75,97.68,115.38,
0.000,0.000,0.000,0.044,0.029,0.015, ,228.99,231.02,228.44,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.66,144.57,109.71,91.82,121.58,154.33,102.71,117.22,115.57,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.88,230.59,227.38,0.00,0.00,0.00 ,,85.96,104.84,85.96,103.74,123.08,109.71,91.82,121.61,154.33,102.75,97.68,115.60,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.67,230.59,227.81,0.00,0.00,0.00 ,,85.96,104.87,87.91,103.66,123.08,109.71,91.82,121.61,154.33,102.78,97.68,115.46,
0.000,0.000,0.000,0.007,0.000,0.000, ,228.67,231.34,228.44,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,123.08,109.71,91.82,121.65,154.33,102.78,97.68,115.46,
0.000,0.000,0.000,0.022,0.007,0.000, ,228.45,231.23,228.44,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.67,91.82,121.50,154.33,102.82,97.68,115.24,
0.000,0.000,0.000,0.037,0.022,0.000, ,228.35,230.91,228.44,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.63,91.82,121.54,130.89,102.71,97.68,115.27,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.88,230.91,227.81,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.59,123.08,109.67,91.82,121.58,154.33,102.75,97.68,115.35,
0.015,0.000,0.000,0.044,0.007,0.000, ,228.99,231.23,227.59,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,123.08,109.63,91.82,121.65,154.33,102.71,97.68,115.46,
0.000,0.000,0.000,0.066,0.022,0.000, ,228.99,231.34,227.81,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,123.08,109.67,91.82,121.58,154.33,102.75,97.68,115.38,
0.037,0.000,0.000,0.015,0.000,0.000, ,229.31,231.87,227.38,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,144.57,109.71,91.82,121.50,154.33,102.71,117.22,115.35,
0.000,0.000,0.000,0.007,0.000,0.000, ,229.10,231.65,227.59,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.63,123.08,109.67,91.82,121.50,154.33,102.82,117.22,115.46,
0.007,0.000,0.007,0.000,0.000,0.000, ,229.10,231.23,228.02,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.63,123.08,109.63,91.82,121.58,130.89,102.71,117.22,115.42,
0.000,0.000,0.000,0.015,0.000,0.000, ,229.10,231.76,228.55,0.00,0.00,0.00 ,,85.96,104.84,87.91,103.66,123.08,109.67,91.82,121.58,154.33,102.78,97.68,115.35,
0.000,0.000,0.000,0.029,0.015,0.000, ,229.21,232.08,228.55,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.52,123.08,109.63,91.82,121.50,154.33,102.78,117.22,115.20,
0.000,0.000,0.000,0.022,0.007,0.000, ,228.88,231.44,228.34,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.60,91.82,121.50,130.89,102.71,117.22,115.27,
0.000,0.000,0.000,0.059,0.029,0.015, ,228.88,231.65,228.55,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.59,123.08,109.63,91.82,121.50,154.33,102.67,117.22,115.27,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.35,230.91,228.44,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.63,123.08,109.67,91.82,121.54,130.89,102.71,117.22,115.31,
0.000,0.000,0.007,0.037,0.007,0.000, ,228.78,230.91,228.02,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,123.08,109.63,91.82,121.54,130.89,102.67,117.22,115.42,
0.022,0.000,0.000,0.029,0.000,0.000, ,229.10,231.76,227.59,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.60,91.82,121.43,154.33,102.67,117.22,115.20,
0.000,0.000,0.007,0.022,0.000,0.000, ,229.53,232.18,227.06,0.00,0.00,0.00 ,,85.96,104.80,87.91,103.63,123.08,109.71,91.82,121.54,154.33,102.75,117.22,115.35,
0.000,0.000,0.000,0.007,0.000,0.000, ,229.21,231.55,227.59,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.63,91.82,121.50,130.89,102.75,117.22,115.49,
0.015,0.000,0.000,0.022,0.000,0.000, ,229.42,231.87,227.38,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.67,91.82,121.58,130.89,102.67,117.22,115.46,
0.000,0.000,0.000,0.022,0.000,0.000, ,229.21,231.23,227.59,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.52,123.08,109.63,91.82,121.47,130.89,102.67,117.22,115.31,
0.007,0.000,0.000,0.022,0.000,0.000, ,228.88,230.91,228.44,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.60,91.82,121.50,130.89,102.67,117.22,115.27,
0.000,0.000,0.000,0.015,0.000,0.000, ,229.42,231.65,227.81,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.60,91.82,121.50,130.89,102.64,117.22,115.31,
0.000,0.000,0.000,0.037,0.022,0.000, ,229.21,231.76,227.91,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.63,123.08,109.56,91.82,121.50,154.33,102.64,117.22,115.31,
0.015,0.000,0.000,0.029,0.000,0.000, ,229.10,231.76,227.91,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.52,123.08,109.56,91.82,121.43,130.89,102.60,117.22,115.16,
0.000,0.000,0.000,0.037,0.007,0.000, ,229.21,231.76,227.91,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.48,123.08,109.56,91.82,121.43,154.33,102.67,97.68,115.27,
0.000,0.000,0.000,0.015,0.000,0.000, ,229.10,231.76,227.91,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.63,91.82,121.47,154.33,102.67,97.68,115.53,
0.000,0.000,0.000,0.015,0.000,0.000, ,229.10,231.65,228.34,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.56,91.82,121.58,154.33,102.67,97.68,115.35,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.35,230.59,228.76,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.63,91.82,121.54,130.89,102.71,117.22,115.49,
0.000,0.000,0.000,0.007,0.000,0.000, ,228.56,230.80,228.97,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.56,91.82,121.47,130.89,102.64,117.22,115.38,
0.000,0.000,0.000,0.044,0.000,0.000, ,228.35,230.59,228.76,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.60,91.82,121.54,130.89,102.67,117.22,115.38,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.67,231.02,228.55,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.56,91.82,121.50,130.89,102.64,97.68,115.31,
0.000,0.000,0.000,0.059,0.007,0.015, ,228.56,230.70,228.55,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.55,123.08,109.56,91.82,121.50,154.33,102.67,97.68,115.35,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.56,231.02,228.23,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.56,91.82,121.50,154.33,102.67,97.68,115.24,
0.000,0.000,0.000,0.029,0.000,0.000, ,229.10,231.76,227.59,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.52,123.08,109.56,91.82,121.47,130.89,102.60,97.68,115.24,
0.000,0.000,0.000,0.037,0.007,0.000, ,229.21,231.87,227.81,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.63,91.82,121.50,154.33,102.64,117.22,115.35,
0.000,0.000,0.000,0.000,0.000,0.000, ,229.31,231.97,227.59,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.63,123.08,109.63,91.82,121.54,154.33,102.71,117.22,115.53,
0.000,0.000,0.000,0.007,0.000,0.000, ,229.21,231.76,227.59,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.63,91.82,121.58,154.33,102.71,97.68,115.38,
0.022,0.000,0.007,0.022,0.000,0.000, ,229.10,231.76,227.59,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.60,91.82,121.50,154.33,102.67,97.68,115.31,
0.015,0.000,0.007,0.029,0.000,0.000, ,229.42,232.08,227.38,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.60,91.82,121.54,154.33,102.67,97.68,115.31,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.99,231.55,228.34,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.63,123.08,109.60,91.82,121.54,154.33,102.71,97.68,115.31,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.99,231.23,228.55,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.55,123.08,109.60,91.82,121.54,154.33,102.71,97.68,115.24,
0.000,0.000,0.000,0.044,0.015,0.000, ,228.67,230.91,228.34,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.52,123.08,109.60,91.82,121.54,154.33,102.67,97.68,115.35,
0.000,0.000,0.000,0.051,0.000,0.000, ,228.56,230.91,228.44,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.52,123.08,109.56,91.82,121.47,154.33,102.60,97.68,115.20,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.67,230.59,228.44,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.60,91.82,121.50,154.33,102.67,97.68,115.31,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.88,230.80,228.44,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.63,123.08,109.60,91.82,121.54,154.33,102.67,97.68,115.42,
0.000,0.000,0.000,0.000,0.015,0.000, ,229.63,231.97,227.38,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.60,91.82,121.54,130.89,102.71,97.68,115.42,
0.000,0.000,0.000,0.029,0.000,0.000, ,229.31,231.87,227.91,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.59,123.08,109.63,91.82,121.54,130.89,102.75,97.68,115.35,
0.000,0.000,0.000,0.029,0.007,0.000, ,229.31,231.76,227.59,0.00,0.00,0.00 ,,85.96,104.76,87.91,103.59,123.08,109.63,91.82,121.58,154.33,102.67,97.68,115.35,
0.000,0.000,0.000,0.037,0.007,0.000, ,229.10,231.76,227.59,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.55,123.08,109.56,91.82,121.47,130.89,102.67,117.22,115.27,
0.037,0.000,0.000,0.037,0.015,0.000, ,229.10,231.23,227.81,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.52,123.08,109.56,91.82,121.47,130.89,102.60,117.22,115.20,
0.000,0.000,0.000,0.022,0.000,0.000, ,229.31,231.34,227.49,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.55,123.08,109.60,91.82,121.50,130.89,102.60,117.22,115.24,
0.000,0.000,0.000,0.037,0.029,0.007, ,228.99,231.76,228.23,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.60,91.82,121.50,154.33,102.67,97.68,115.27,
0.000,0.000,0.000,0.044,0.007,0.000, ,228.67,231.55,228.34,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.55,123.08,109.60,91.82,121.50,154.33,102.67,97.68,115.24,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.88,231.34,228.34,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.63,123.08,109.60,91.82,121.50,154.33,102.67,97.68,115.46,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.67,231.55,228.34,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.63,123.08,109.63,91.82,121.50,130.89,102.64,97.68,115.46,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.56,230.91,228.76,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.52,123.08,109.56,91.82,121.43,130.89,102.64,117.22,115.35,
0.000,0.000,0.000,0.022,0.015,0.000, ,228.35,230.59,228.76,0.00,0.00,0.00 ,,85.96,104.58,87.91,103.48,123.08,109.49,93.77,121.36,130.89,102.60,117.22,115.35,
0.000,0.000,0.000,0.007,0.007,0.000, ,229.10,231.12,227.59,0.00,0.00,0.00 ,,85.96,104.58,87.91,103.44,123.08,109.49,91.82,121.43,130.89,102.56,97.68,115.31,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.45,230.59,227.81,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.44,123.08,109.45,91.82,121.39,130.89,102.56,117.22,115.20,
0.000,0.000,0.000,0.059,0.007,0.000, ,228.56,230.59,228.02,0.00,0.00,0.00 ,,85.96,104.54,87.91,103.41,123.08,109.49,93.77,121.32,132.84,102.53,117.22,115.16,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.45,230.70,228.02,0.00,0.00,0.00 ,,85.96,104.54,87.91,103.41,123.08,109.45,93.77,121.36,154.33,102.56,97.68,115.24,
0.000,0.000,0.000,0.037,0.000,0.000, ,228.78,231.23,227.81,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.37,123.08,109.45,93.77,121.32,154.33,102.56,97.68,115.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,228.45,230.80,228.44,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.41,123.08,109.45,93.77,121.28,154.33,102.53,97.68,115.49,
0.000,0.000,0.000,0.022,0.000,0.000, ,229.31,231.87,227.38,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.41,123.08,109.45,93.77,121.32,130.89,102.60,117.22,115.38,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.78,230.70,228.44,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.37,123.08,109.45,93.77,121.32,130.89,102.56,117.22,115.27,
0.007,0.000,0.007,0.000,0.000,0.000, ,229.10,231.34,227.81,0.00,0.00,0.00 ,,85.96,104.47,87.91,103.44,123.08,109.49,93.77,121.36,132.84,102.49,117.22,115.24,
0.000,0.000,0.000,0.037,0.007,0.000, ,228.99,231.02,228.13,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.44,123.08,109.45,93.77,121.36,130.89,102.56,117.22,115.27,
0.015,0.000,0.000,0.022,0.000,0.000, ,228.67,231.02,228.44,0.00,0.00,0.00 ,,85.96,104.47,87.91,103.41,123.08,109.45,93.77,121.32,130.89,102.56,97.68,115.20,
0.007,0.000,0.000,0.066,0.029,0.015, ,228.67,230.80,228.44,0.00,0.00,0.00 ,,85.96,104.47,87.91,103.37,123.08,109.41,93.77,121.32,154.33,102.60,97.68,115.20,
0.015,0.000,0.000,0.044,0.029,0.000, ,229.21,232.08,228.34,0.00,0.00,0.00 ,,85.96,104.43,87.91,103.33,123.08,109.41,93.77,121.28,154.33,102.53,97.68,115.13,
0.000,0.000,0.000,0.037,0.007,0.000, ,228.99,231.34,228.34,0.00,0.00,0.00 ,,85.96,104.40,87.91,103.33,123.08,109.41,93.77,121.32,132.84,102.49,97.68,115.20,
0.000,0.000,0.000,0.029,0.029,0.000, ,228.99,231.12,228.34,0.00,0.00,0.00 ,,85.96,104.40,87.91,103.37,123.08,109.45,93.77,121.32,154.33,102.49,97.68,115.31,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.88,231.34,228.34,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.37,123.08,109.45,93.77,121.32,130.89,102.60,97.68,115.27,
0.000,0.000,0.000,0.022,0.000,0.000, ,229.10,231.55,228.34,0.00,0.00,0.00 ,,85.96,104.51,87.91,103.44,123.08,109.45,91.82,121.39,130.89,102.64,97.68,115.20,
0.000,0.000,0.000,0.007,0.000,0.000, ,228.88,231.23,228.76,0.00,0.00,0.00 ,,85.96,104.62,87.91,103.48,123.08,109.52,91.82,121.39,130.89,102.67,97.68,115.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,228.56,231.55,228.55,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.55,123.08,109.56,91.82,121.47,130.89,102.67,97.68,115.35,
0.000,0.000,0.000,0.015,0.007,0.000, ,228.67,230.91,228.55,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.59,123.08,109.60,91.82,121.50,130.89,102.64,97.68,115.38,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.78,231.02,228.34,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.60,91.82,121.54,130.89,102.64,97.68,115.31,
0.000,0.000,0.000,0.044,0.015,0.000, ,228.45,230.70,228.34,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.60,91.82,121.54,130.89,102.64,97.68,115.20,
0.000,0.000,0.000,0.059,0.000,0.000, ,228.35,230.91,228.55,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.55,123.08,109.63,91.82,121.50,130.89,102.64,97.68,115.16,
0.000,0.000,0.000,0.029,0.000,0.000, ,228.45,230.80,228.55,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.63,91.82,121.50,154.33,102.67,97.68,115.24,
0.007,0.000,0.007,0.022,0.000,0.000, ,228.78,231.55,227.59,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.56,91.82,121.50,130.89,102.64,97.68,115.38,
0.000,0.000,0.000,0.000,0.000,0.000, ,228.88,231.76,227.38,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.63,123.08,109.60,91.82,121.50,154.33,102.67,97.68,115.35,
0.000,0.000,0.000,0.007,0.000,0.000, ,228.99,231.44,227.59,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.63,123.08,109.60,91.82,121.54,154.33,102.71,117.22,115.24,
0.000,0.000,0.000,0.022,0.000,0.000, ,229.21,231.55,227.06,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.59,123.08,109.60,91.82,121.47,130.89,102.60,97.68,115.27,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.78,231.55,227.59,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.63,123.08,109.60,91.82,121.54,130.89,102.60,117.22,115.27,
0.007,0.000,0.000,0.037,0.000,0.000, ,228.88,230.80,227.81,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.56,91.82,121.50,130.89,102.60,117.22,115.16,
0.000,0.000,0.000,0.029,0.000,0.000, ,229.10,231.65,227.59,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.55,123.08,109.52,91.82,121.50,154.33,102.64,97.68,115.24,
0.022,0.000,0.000,0.066,0.037,0.022, ,229.42,231.87,227.49,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.55,123.08,109.52,91.82,121.50,154.33,102.56,97.68,115.16,
0.000,0.000,0.000,0.022,0.000,0.000, ,228.88,231.76,227.91,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.56,91.82,121.47,154.33,102.64,97.68,115.16,
0.000,0.000,0.000,0.007,0.000,0.000, ,229.21,231.44,227.59,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.59,123.08,109.63,91.82,121.50,154.33,102.60,97.68,115.27,
0.000,0.000,0.000,0.029,0.000,0.000, ,229.10,231.55,227.38,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.63,123.08,109.67,91.82,121.54,130.89,102.60,117.22,115.42,
0.000,0.000,0.000,0.015,0.000,0.000, ,229.31,231.44,227.59,0.00,0.00,0.00 ,,85.96,104.69,64.47,103.63,123.08,109.63,91.82,121.50,130.89,102.60,117.22,115.35,
0.000,0.000,0.000,0.037,0.000,0.000, ,228.99,231.44,228.34,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.63,123.08,109.63,91.82,121.54,130.89,102.60,97.68,115.27,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.78,231.87,228.34,0.00,0.00,0.00 ,,85.96,105.05,85.96,103.99,123.08,109.93,91.82,121.83,130.89,102.89,97.68,116.26,
0.000,0.000,0.000,0.015,0.000,0.000, ,228.45,231.12,227.49,0.00,0.00,0.00 ,,107.45,104.91,85.96,103.85,144.57,109.82,91.82,121.72,154.33,102.75,117.22,115.42,
0.000,0.000,0.000,0.037,0.007,0.000, ,228.67,231.34,228.13,0.00,0.00,0.00 ,,85.96,104.73,87.91,103.63,123.08,109.63,91.82,121.58,154.33,102.64,117.22,115.31,
0.000,0.000,0.000,0.037,0.007,0.000, ,228.35,231.34,228.34,0.00,0.00,0.00 ,,85.96,104.69,87.91,103.63,123.08,109.63,91.82,121.50,154.33,102.56,117.22,115.35,
0.000,0.000,0.000,0.059,0.037,0.007, ,228.67,230.80,228.13,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.59,123.08,109.63,91.82,121.47,154.33,102.53,117.22,115.27,
0.007,0.000,0.000,0.095,0.073,0.000, ,229.63,232.18,227.06,0.00,0.00,0.00 ,,85.96,104.62,87.91,103.55,123.08,109.49,91.82,121.47,132.84,102.53,117.22,115.27,
0.007,0.000,0.000,0.081,0.081,0.044, ,229.31,232.08,227.91,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.59,123.08,109.56,91.82,121.43,132.84,102.53,97.68,115.38,
0.000,0.000,0.000,0.125,0.117,0.066, ,229.10,231.65,228.34,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.63,123.08,109.56,91.82,121.50,132.84,102.53,97.68,115.42,
0.000,0.000,0.000,0.169,0.125,0.095, ,229.21,231.87,228.34,0.00,0.00,0.00 ,,85.96,104.54,87.91,103.55,123.08,109.52,93.77,121.36,132.84,102.53,117.22,115.13,
0.000,0.000,0.000,0.212,0.205,0.154, ,229.10,231.65,228.34,0.00,0.00,0.00 ,,85.96,104.54,87.91,103.52,123.08,109.52,93.77,121.32,154.33,102.56,97.68,115.20,
0.000,0.000,0.000,0.242,0.227,0.169, ,228.67,231.12,228.34,0.00,0.00,0.00 ,,85.96,104.62,87.91,103.63,123.08,109.60,91.82,121.43,154.33,102.56,97.68,115.20,
0.007,0.000,0.000,0.271,0.256,0.198, ,228.99,230.80,227.81,0.00,0.00,0.00 ,,85.96,104.62,64.47,103.55,123.08,109.52,91.82,121.43,130.89,102.56,117.22,115.20,
0.015,0.000,0.000,0.315,0.300,0.256, ,228.78,230.91,227.81,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.52,123.08,109.52,91.82,121.43,132.84,102.49,117.22,115.24,
0.000,0.000,0.000,0.359,0.352,0.271, ,229.10,231.12,227.59,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.55,123.08,109.52,91.82,121.43,154.33,102.45,97.68,115.27,
0.000,0.000,0.000,0.366,0.374,0.315, ,228.56,230.59,228.44,0.00,0.00,0.00 ,,85.96,104.62,87.91,103.52,123.08,109.49,93.77,121.32,132.84,102.53,117.22,115.09,
0.000,0.000,0.000,0.381,0.388,0.322, ,228.88,230.91,228.23,0.00,0.00,0.00 ,,85.96,104.62,87.91,103.52,123.08,109.52,93.77,121.28,154.33,102.60,97.68,115.20,
0.000,0.000,0.000,0.410,0.440,0.388, ,228.45,230.59,228.44,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.55,123.08,109.56,91.82,121.43,154.33,102.53,97.68,115.27,
0.015,0.000,0.000,0.440,0.484,0.396, ,229.21,231.97,228.34,0.00,0.00,0.00 ,,85.96,104.62,87.91,103.55,123.08,109.52,91.82,121.43,130.89,102.56,117.22,115.27,
0.007,0.000,0.000,0.506,0.506,0.432, ,229.42,232.08,228.34,0.00,0.00,0.00 ,,85.96,104.65,64.47,103.55,123.08,109.56,91.82,121.47,154.33,102.60,97.68,115.24,
0.000,0.000,0.000,0.550,0.557,0.498, ,228.88,231.55,228.34,0.00,0.00,0.00 ,,85.96,104.65,87.91,103.59,123.08,109.52,91.82,121.39,154.33,102.60,97.68,115.20,
0.000,0.000,0.000,0.572,0.586,0.484, ,228.88,230.91,228.55,0.00,0.00,0.00 ,,85.96,104.54,64.47,103.44,123.08,109.45,93.77,121.25,154.33,102.53,97.68,114.98,
0.000,0.000,0.000,0.608,0.615,0.542, ,228.45,231.34,228.34,0.00,0.00,0.00 ,,85.96,104.54,87.91,103.48,123.08,109.49,93.77,121.32,130.89,102.56,117.22,115.02,
0.000,0.000,0.000,0.593,0.645,0.491, ,228.45,230.80,228.44,0.00,0.00,0.00 ,,85.96,104.54,87.91,103.52,123.08,109.49,91.82,121.43,154.33,102.56,117.22,115.05,
