,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.65,Close -Velocity (m/s) :,3.63,Close -Velocity (m/s) :,3.83,Close -Velocity (m/s) :,3.6,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,7.11,Open -Velocity (m/s) :,7.11,Open -Velocity (m/s) :,6.64,Open -Velocity (m/s) :,6.47,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR1,,TR1,,TR2,,TR2,,TR3,,TR3,
,,,,,,,,,,,,,,RBreak1,,RBreak2,,YBreak1,,YBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0,0,0,0,0, ,181.5,180.95,0,0,0,0,,53.72,93.44,56.65,98.5,62.52,98.86,59.58,97.88,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.11,0,0,0,0,,54.7,93.44,56.65,98.5,63.49,98.86,62.52,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.03,0,0,0,0,,54.7,93.41,54.7,98.46,63.49,98.9,59.58,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,53.72,93.41,54.7,98.46,62.52,98.86,61.54,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,53.72,93.44,54.7,98.46,62.52,98.9,59.58,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,53.72,93.41,56.65,98.46,62.52,98.86,59.58,97.88,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.79,0,0,0,0,,53.72,93.44,54.7,98.46,60.56,98.86,59.58,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,51.77,93.44,54.7,98.46,62.52,98.86,61.54,97.88,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,51.77,93.44,54.7,98.46,62.52,98.86,59.58,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.19,0,0,0,0,,49.82,93.44,56.65,98.46,63.49,98.83,59.58,97.88,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,53.72,93.44,56.65,98.42,62.52,98.9,59.58,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.44,54.7,98.39,62.52,98.9,61.54,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,51.77,93.41,54.7,98.46,65.45,98.83,61.54,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,53.72,93.37,53.72,98.46,62.52,98.9,62.52,97.84,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,53.72,93.33,54.7,98.39,63.49,98.86,61.54,97.8,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.3,53.72,98.35,62.52,98.86,64.47,97.8,4000,0,0,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,54.7,93.26,54.7,98.35,62.52,98.83,61.54,97.8,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,54.7,93.19,54.7,98.35,62.52,98.79,62.52,97.8,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,54.7,93.22,53.72,98.28,63.49,98.79,62.52,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.5,180.87,0,0,0,0,,54.7,93.19,54.7,98.28,62.52,98.75,61.54,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,51.77,93.19,53.72,98.32,63.49,98.72,62.52,97.8,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.19,0,0,0,0,,54.7,93.15,56.65,98.28,60.56,98.72,62.52,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,53.72,93.19,54.7,98.24,62.52,98.68,62.52,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,53.72,93.11,53.72,98.24,62.52,98.68,59.58,97.77,4000,0,0,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,53.72,93.19,54.7,98.28,59.58,98.68,61.54,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,53.72,93.19,54.7,98.24,63.49,98.68,59.58,97.77,4000,0,0,0
0,0,0,0,0,0, ,181.9,181.19,0,0,0,0,,53.72,93.11,53.72,98.24,63.49,98.64,61.54,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.27,0,0,0,0,,53.72,93.15,56.65,98.24,65.45,98.61,56.65,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.19,0,0,0,0,,53.72,93.11,54.7,98.24,63.49,98.61,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.87,0,0,0,0,,51.77,93.11,54.7,98.24,62.52,98.57,59.58,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,53.72,93.08,54.7,98.28,62.52,98.53,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,51.77,93.11,54.7,98.28,62.52,98.53,59.58,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.5,181.11,0,0,0,0,,53.72,93.11,51.77,98.28,62.52,98.57,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.58,180.87,0,0,0,0,,53.72,93.15,53.72,98.24,60.56,98.57,59.58,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,51.77,93.19,56.65,98.21,62.52,98.57,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,51.77,93.19,54.7,98.24,62.52,98.53,61.54,97.69,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,50.79,93.19,53.72,98.28,60.56,98.53,62.52,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,51.77,93.3,54.7,98.32,59.58,98.53,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.35,0,0,0,0,,53.72,93.33,56.65,98.35,60.56,98.61,59.58,97.77,4000,0,0,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,53.72,93.33,54.7,98.35,62.52,98.61,61.54,97.77,4000,0,0,0
0,0,0,0,0,0, ,181.66,181.11,0,0,0,0,,53.72,93.33,54.7,98.35,59.58,98.61,58.61,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.42,180.95,0,0,0,0,,53.72,93.37,56.65,98.35,63.49,98.64,62.52,97.73,4000,0,0,0
0,0,0,0,0,0, ,181.66,181.19,0,0,0,0,,51.77,93.37,54.7,98.35,62.52,98.64,62.52,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,53.72,93.37,54.7,98.35,65.45,98.64,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.03,0,0,0,0,,51.77,93.33,56.65,98.35,63.49,98.61,62.52,97.77,4000,0,0,0
0,0,0,0,0,0, ,181.5,180.95,0,0,0,0,,51.77,93.37,54.7,98.35,62.52,98.68,59.58,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.19,0,0,0,0,,53.72,93.41,54.7,98.35,63.49,98.68,58.61,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,51.77,93.37,54.7,98.35,63.49,98.64,59.58,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.33,54.7,98.35,62.52,98.72,58.61,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,51.77,93.33,56.65,98.28,62.52,98.72,59.58,97.77,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,53.72,93.37,54.7,98.32,62.52,98.75,62.52,97.73,4000,0,0,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,49.82,93.33,58.61,98.32,63.49,98.72,64.47,97.69,4000,0,0,0
0,0,0,0,0,0, ,181.58,181.19,0,0,0,0,,49.82,93.37,54.7,98.28,62.52,98.72,59.58,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.42,181.11,0,0,0,0,,51.77,93.33,56.65,98.32,62.52,98.75,61.54,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.19,0,0,0,0,,49.82,93.3,54.7,98.28,63.49,98.72,61.54,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,53.72,93.33,56.65,98.35,62.52,98.75,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.33,54.7,98.32,63.49,98.75,59.58,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,53.72,93.33,54.7,98.32,62.52,98.79,59.58,97.69,4000,0,0,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,51.77,93.33,54.7,98.24,62.52,98.75,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.19,0,0,0,0,,53.72,93.37,53.72,98.28,62.52,98.75,61.54,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,51.77,93.3,54.7,98.28,62.52,98.75,59.58,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,53.72,93.33,53.72,98.24,63.49,98.75,61.54,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.87,0,0,0,0,,51.77,93.33,54.7,98.28,63.49,98.75,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.33,56.65,98.28,62.52,98.79,61.54,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,49.82,93.33,53.72,98.28,63.49,98.72,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,51.77,93.26,54.7,98.24,60.56,98.72,59.58,97.69,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,51.77,93.33,54.7,98.24,62.52,98.75,59.58,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.19,0,0,0,0,,49.82,93.33,54.7,98.24,60.56,98.72,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,51.77,93.3,54.7,98.24,60.56,98.72,59.58,97.73,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.19,0,0,0,0,,48.84,93.26,53.72,98.28,60.56,98.75,58.61,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,49.82,93.3,53.72,98.28,60.56,98.72,59.58,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,49.82,93.3,54.7,98.28,62.52,98.72,59.58,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.11,0,0,0,0,,49.82,93.3,54.7,98.24,62.52,98.72,59.58,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.03,0,0,0,0,,53.72,93.3,54.7,98.28,62.52,98.72,62.52,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.79,0,0,0,0,,53.72,93.3,54.7,98.24,60.56,98.72,61.54,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,53.72,93.3,54.7,98.24,62.52,98.72,61.54,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.58,180.79,0,0,0,0,,54.7,93.26,56.65,98.24,62.52,98.72,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,54.7,93.26,56.65,98.24,63.49,98.68,61.54,97.69,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.26,55.68,98.17,62.52,98.72,61.54,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.58,180.95,0,0,0,0,,51.77,93.22,55.68,98.21,60.56,98.72,56.65,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,53.72,93.26,53.72,98.17,62.52,98.72,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,53.72,93.22,55.68,98.17,60.56,98.72,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.42,180.87,0,0,0,0,,51.77,93.19,55.68,98.17,59.58,98.72,58.61,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.42,180.95,0,0,0,0,,49.82,93.26,53.72,98.13,60.56,98.68,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,48.84,93.22,55.68,98.21,62.52,98.72,56.65,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.11,0,0,0,0,,50.79,93.19,55.68,98.21,60.56,98.64,59.58,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.5,180.87,0,0,0,0,,50.79,93.19,56.65,98.21,63.49,98.68,61.54,97.66,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.03,0,0,0,0,,48.84,93.22,55.68,98.21,62.52,98.64,61.54,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,49.82,93.22,55.68,98.13,60.56,98.68,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.9,180.95,0,0,0,0,,48.84,93.22,55.68,98.1,62.52,98.68,61.54,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,51.77,93.19,55.68,98.13,62.52,98.68,58.61,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.9,180.95,0,0,0,0,,49.82,93.22,55.68,98.13,62.52,98.64,61.54,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,50.79,93.19,55.68,98.17,60.56,98.72,56.65,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,49.82,93.22,56.65,98.13,62.52,98.72,58.61,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,50.79,93.19,55.68,98.13,60.56,98.64,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,48.84,93.22,56.65,98.21,60.56,98.68,58.61,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.03,0,0,0,0,,46.89,93.26,54.7,98.24,62.52,98.64,61.54,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,49.82,93.22,56.65,98.17,62.52,98.68,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.58,181.19,0,0,0,0,,48.84,93.26,58.61,98.17,63.49,98.64,56.65,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.87,0,0,0,0,,51.77,93.22,56.65,98.17,62.52,98.64,59.58,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,48.84,93.19,59.58,98.13,63.49,98.68,58.61,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,48.84,93.19,55.68,98.13,63.49,98.72,58.61,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.03,0,0,0,0,,48.84,93.22,55.68,98.17,63.49,98.68,58.61,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,46.89,93.19,55.68,98.13,63.49,98.68,59.58,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.11,0,0,0,0,,50.79,93.19,55.68,98.13,63.49,98.64,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,48.84,93.19,58.61,98.17,63.49,98.68,61.54,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,46.89,93.19,56.65,98.17,63.49,98.64,61.54,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,48.84,93.19,56.65,98.13,62.52,98.64,61.54,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.27,0,0,0,0,,48.84,93.19,55.68,98.13,62.52,98.64,63.49,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,50.79,93.15,56.65,98.1,63.49,98.68,61.54,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,48.84,93.22,58.61,98.13,62.52,98.68,61.54,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,48.84,93.19,58.61,98.13,63.49,98.68,61.54,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.27,0,0,0,0,,45.91,93.26,56.65,98.13,62.52,98.68,59.58,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.19,0,0,0,0,,49.82,93.22,56.65,98.13,65.45,98.68,59.58,97.62,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.03,0,0,0,0,,50.79,93.11,56.65,98.1,63.49,98.68,59.58,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,50.79,93.08,56.65,98.1,65.45,98.64,63.49,97.58,4000,0,0,0
0,0,0,0,0,0, ,181.98,181.11,0,0,0,0,,50.79,93.04,58.61,98.06,62.52,98.61,61.54,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.27,0,0,0,0,,50.79,93.08,56.65,98.06,63.49,98.61,58.61,97.58,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,50.79,93.08,56.65,98.1,62.52,98.61,59.58,97.58,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,46.89,93,58.61,98.06,63.49,98.61,61.54,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,45.91,92.97,58.61,98.06,62.52,98.53,61.54,97.55,4000,0,0,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,46.89,92.97,56.65,98.06,63.49,98.57,61.54,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.19,0,0,0,0,,50.79,92.97,58.61,98.06,63.49,98.53,58.61,97.51,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,50.79,92.97,58.61,97.99,63.49,98.5,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,50.79,92.93,58.61,98.02,63.49,98.5,60.56,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.9,180.95,0,0,0,0,,50.79,93,58.61,98.02,62.52,98.5,60.56,97.51,4000,0,0,0
0,0,0,0,0,0, ,181.98,180.95,0,0,0,0,,53.72,92.93,58.61,98.02,63.49,98.5,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,50.79,92.97,58.61,97.95,64.47,98.46,61.54,97.51,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,50.79,92.97,58.61,98.02,62.52,98.46,61.54,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,48.84,92.93,58.61,98.02,65.45,98.46,63.49,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,50.79,92.97,58.61,98.02,64.47,98.46,61.54,97.55,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,50.79,92.97,58.61,97.99,64.47,98.46,60.56,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.03,0,0,0,0,,46.89,93,56.65,97.99,65.45,98.46,60.56,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.03,0,0,0,0,,50.79,92.93,58.61,98.02,64.47,98.35,63.49,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,51.77,92.93,56.65,97.95,62.52,98.35,58.61,97.55,4000,0,0,0
0,0,0,0,0,0, ,181.9,181.19,0,0,0,0,,51.77,92.93,58.61,97.99,62.52,98.46,61.54,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,51.77,93,56.65,98.02,64.47,98.35,58.61,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.42,180.95,0,0,0,0,,50.79,93.04,55.68,98.06,65.45,98.46,58.61,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.58,180.95,0,0,0,0,,51.77,93.08,55.68,98.06,64.47,98.39,60.56,97.55,4000,0,0,0
0,0,0,0,0,0, ,181.58,181.19,0,0,0,0,,50.79,93.11,56.65,98.13,64.47,98.46,58.61,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.58,180.95,0,0,0,0,,50.79,93.19,56.65,98.1,64.47,98.46,60.56,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.11,0,0,0,0,,50.79,93.15,58.61,98.1,64.47,98.46,61.54,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.19,0,0,0,0,,50.79,93.11,55.68,98.06,62.52,98.5,61.54,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.27,0,0,0,0,,48.84,93.19,56.65,98.06,62.52,98.5,61.54,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,48.84,93.11,55.68,98.1,62.52,98.46,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,50.79,93.15,55.68,98.1,62.52,98.5,60.56,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.11,0,0,0,0,,46.89,93.19,56.65,98.06,60.56,98.5,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.03,0,0,0,0,,50.79,93.19,55.68,98.02,62.52,98.57,58.61,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.11,0,0,0,0,,50.79,93.19,56.65,98.06,62.52,98.5,60.56,97.47,4000,0,0,0
0,0,0,0,0,0, ,181.66,181.27,0,0,0,0,,50.79,93.15,56.65,98.1,63.49,98.53,60.56,97.55,4000,0,4000,0
0,0,0,0,0,0, ,181.5,181.19,0,0,0,0,,46.89,93.11,56.65,98.1,63.49,98.53,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.19,0,0,0,0,,46.89,93.15,56.65,98.06,62.52,98.57,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.9,180.95,0,0,0,0,,48.84,93.08,56.65,98.1,62.52,98.61,58.61,97.55,4000,0,4000,0
0,0,0,0,0,0, ,182.06,181.35,0,0,0,0,,50.79,93.19,58.61,98.06,62.52,98.57,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.27,0,0,0,0,,50.79,93.15,56.65,98.1,60.56,98.53,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,46.89,93.11,59.58,98.02,62.52,98.57,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,48.84,93.11,56.65,98.06,62.52,98.53,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.98,181.03,0,0,0,0,,48.84,93.11,58.61,98.02,60.56,98.57,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,48.84,93.11,58.61,98.06,62.52,98.53,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,51.77,93.11,58.61,98.02,60.56,98.53,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.11,0,0,0,0,,50.79,93.11,58.61,98.02,60.56,98.53,56.65,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,50.79,93.08,55.68,98.06,62.52,98.61,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.95,0,0,0,0,,50.79,93.08,58.61,98.06,62.52,98.57,63.49,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,45.91,93.08,56.65,98.02,62.52,98.57,61.54,97.44,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,48.84,93.08,56.65,98.02,62.52,98.53,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.87,0,0,0,0,,46.89,93.08,58.61,98.02,63.49,98.53,60.56,97.47,4000,0,0,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,50.79,93.11,58.61,97.99,60.56,98.57,61.54,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,46.89,93.08,56.65,98.02,62.52,98.61,61.54,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.11,0,0,0,0,,48.84,93.11,58.61,97.99,63.49,98.57,61.54,97.44,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,53.72,93.08,58.61,97.99,62.52,98.53,58.61,97.47,4000,0,0,0
0,0,0,0,0,0, ,181.82,181.19,0,0,0,0,,50.79,93.08,55.68,98.02,63.49,98.57,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.66,181.03,0,0,0,0,,48.84,93.08,58.61,97.99,62.52,98.5,61.54,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,50.79,93.08,55.68,98.02,62.52,98.57,61.54,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.03,0,0,0,0,,50.79,93.11,58.61,97.95,60.56,98.57,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,48.84,93.08,56.65,98.02,60.56,98.53,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.74,180.95,0,0,0,0,,48.84,93.08,58.61,98.06,63.49,98.53,60.56,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,46.89,93.04,55.68,98.02,63.49,98.53,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,46.89,93.08,58.61,98.06,63.49,98.53,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.82,180.95,0,0,0,0,,46.89,93.08,56.65,98.02,63.49,98.53,60.56,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.03,0,0,0,0,,46.89,93.08,56.65,97.99,62.52,98.53,58.61,97.51,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.11,0,0,0,0,,50.79,93.08,58.61,97.99,62.52,98.53,58.61,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.5,181.03,0,0,0,0,,46.89,93.11,58.61,97.99,63.49,98.57,61.54,97.47,4000,0,4000,0
0,0,0,0,0,0, ,181.5,181.19,0,0,0,0,,51.77,93.08,61.54,97.95,63.49,98.57,60.56,97.44,4000,0,4000,0
