,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.65,Close -Velocity (m/s) :,3.69,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,7.74,Open -Velocity (m/s) :,7.74,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR2,,TR2,,TR4,,TR4,,TR2,,TR2,
,,,,,,,,,,,,,,NA,,NA,,RBreak1,,RBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0,0,0.029,0,0, ,0,0,0,179.8,0,0,,4000,29.82,4000,0,61.54,110.55,51.77,87.14,4000,0,1529.67,0
0.022,0,0,0.015,0,0, ,0,0,0,180.04,0,0,,4000,29.89,4000,0,61.54,110.51,51.77,87.18,4000,0,1529.67,0
0.007,0,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.55,51.77,87.14,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.51,51.77,87.18,4000,0,1529.67,0
0,0.007,0,0.015,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,61.54,110.55,51.77,87.14,4000,0,1529.67,0
0.015,0.022,0,0.015,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.51,51.77,87.14,4000,0,1529.67,0
0.007,0.022,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.51,64.47,87.11,4000,0,1529.67,0
0,0.015,0,0.037,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.51,64.47,87.14,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.48,64.47,87.11,4000,0,1529.67,0
0.022,0.015,0,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.48,64.47,87.11,4000,0,1529.67,0
0.029,0.029,0.015,0.022,0,0, ,0,0,0,180.2,0,0,,4000,29.78,4000,0,61.54,110.51,64.47,87.11,4000,0,1529.67,0
0,0.022,0.015,0.037,0,0, ,0,0,0,180.2,0,0,,4000,29.82,4000,0,61.54,110.48,64.47,87.11,4000,0,1529.67,0
0,0.007,0,0.044,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.44,64.47,87.11,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.4,64.47,87.03,4000,0,1529.67,0
0,0.007,0,0,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.33,64.47,86.92,4000,0,1529.67,0
0.015,0.007,0.007,0.015,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,61.54,110.33,64.47,86.96,4000,0,1529.67,0
0,0.015,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.4,64.47,87.07,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.44,51.77,87.11,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.44,64.47,87.11,4000,0,1529.67,0
0.015,0.007,0,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.85,4000,0,61.54,110.48,64.47,87.11,4000,0,1529.67,0
0.022,0.022,0.022,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.48,51.77,87.11,4000,0,1529.67,0
0,0.015,0.007,0.044,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.48,51.77,87.11,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,61.54,110.48,64.47,87.14,4000,0,1529.67,0
0.015,0.015,0,0.022,0,0, ,0,0,0,179.8,0,0,,4000,29.82,4000,0,61.54,110.48,64.47,87.14,4000,0,1529.67,0
0.007,0.015,0,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.4,64.47,87.07,4000,0,1529.67,0
0.037,0.029,0.022,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.44,64.47,87.07,4000,0,1529.67,0
0,0.022,0,0.029,0,0, ,0,0,0,180.2,0,0,,4000,29.78,4000,0,61.54,110.4,51.77,87.07,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,180.12,0,0,,4000,29.74,4000,0,61.54,110.44,64.47,87.07,4000,0,1529.67,0
0,0.015,0,0.007,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,61.54,110.4,51.77,87.11,4000,0,1529.67,0
0.029,0.022,0,0,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,71.31,110.37,64.47,87.07,4000,0,1529.67,0
0.015,0.022,0,0,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.44,51.77,87.07,4000,0,1529.67,0
0.007,0.015,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110.44,51.77,87.03,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,71.31,110.37,51.77,87.11,4000,0,1529.67,0
0.007,0.015,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.4,51.77,87.11,4000,0,1529.67,0
0.029,0.015,0.007,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.4,51.77,87.07,4000,0,1529.67,0
0.007,0.015,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.4,51.77,87.03,4000,0,1529.67,0
0,0.022,0.015,0.044,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110.4,51.77,87.11,4000,0,1529.67,0
0,0.007,0,0.059,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.4,51.77,87.07,4000,0,1529.67,0
0.015,0.015,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.4,51.77,87.07,4000,0,1529.67,0
0.037,0.037,0.022,0.007,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,71.31,110.4,64.47,87.03,4000,0,1529.67,0
0.007,0.015,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.37,64.47,87.03,4000,0,1529.67,0
0,0.007,0,0.059,0,0, ,0,0,0,180.12,0,0,,4000,29.78,4000,0,71.31,110.37,51.77,87.03,4000,0,1529.67,0
0,0,0,0.059,0.007,0.007, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.33,51.77,87.03,4000,0,1529.67,0
0.007,0.022,0.015,0.022,0,0, ,0,0,0,179.8,0,0,,4000,29.78,4000,0,71.31,110.33,51.77,87.07,4000,0,1529.67,0
0.015,0.029,0.007,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.33,51.77,87.03,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.37,51.77,87,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.33,51.77,87.03,4000,0,1529.67,0
0.007,0.007,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.4,51.77,87,4000,0,1529.67,0
0.015,0.007,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.33,64.47,87.03,4000,0,1529.67,0
0.029,0.029,0.015,0.007,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.37,64.47,87,4000,0,1529.67,0
0,0.007,0,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.85,4000,0,71.31,110.37,51.77,87.07,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.37,51.77,87.03,4000,0,1529.67,0
0.015,0.007,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.33,51.77,87.03,4000,0,1529.67,0
0.022,0.015,0.007,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.78,4000,0,71.31,110.33,51.77,87.03,4000,0,1529.67,0
0.044,0.022,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.37,51.77,87.03,4000,0,1529.67,0
0.007,0,0,0.044,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.33,51.77,87.03,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.33,51.77,87.03,4000,0,1529.67,0
0.007,0.015,0,0.037,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,71.31,110.33,64.47,87.03,4000,0,1529.67,0
0.007,0,0.015,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.33,51.77,87,4000,0,1529.67,0
0,0,0.007,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.29,51.77,87,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.29,51.77,87,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.29,51.77,86.96,4000,0,1529.67,0
0.007,0.007,0,0.007,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.33,64.47,87.03,4000,0,1529.67,0
0,0,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.33,51.77,87,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.33,51.77,87.03,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.29,51.77,87,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.29,51.77,87.03,4000,0,1529.67,0
0.007,0.022,0,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,61.54,110.29,51.77,87,4000,0,1529.67,0
0.007,0,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.29,51.77,87.03,4000,0,1529.67,0
0,0.015,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.29,51.77,87,4000,0,1529.67,0
0.007,0,0,0.044,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.29,51.77,87,4000,0,1529.67,0
0.022,0.015,0.007,0.037,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,61.54,110.33,51.77,87,4000,0,1529.67,0
0.022,0.015,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.29,64.47,87,4000,0,1529.67,0
0.007,0.007,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.78,4000,0,61.54,110.26,64.47,86.96,4000,0,1529.67,0
0,0.007,0.007,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.74,4000,0,61.54,110.22,51.77,86.96,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.22,51.77,86.96,4000,0,1529.67,0
0.015,0.015,0.015,0.007,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.26,51.77,86.92,4000,0,1529.67,0
0.007,0.022,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,110.26,51.77,86.96,4000,0,1529.67,0
0,0.007,0,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.78,4000,0,61.54,110.26,51.77,86.92,4000,0,1529.67,0
0,0,0,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.26,51.77,86.96,4000,0,1529.67,0
0,0,0,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.29,64.47,86.96,4000,0,1529.67,0
0.007,0.007,0,0,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,61.54,110.26,51.77,86.96,4000,0,1529.67,0
0.015,0.022,0.015,0.007,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.22,51.77,86.96,4000,0,1529.67,0
0,0.007,0,0.051,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.22,64.47,86.89,4000,0,1529.67,0
0,0,0,0.059,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.22,64.47,86.89,4000,0,1529.67,0
0.007,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.22,64.47,86.96,4000,0,1529.67,0
0.037,0.022,0.015,0.022,0,0, ,0,0,0,179.88,0,0,,4000,29.85,4000,0,71.31,110.15,64.47,86.92,4000,0,1529.67,0
0.029,0.022,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110.18,64.47,86.89,4000,0,1529.67,0
0.007,0.029,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.18,64.47,86.89,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,71.31,110.18,64.47,86.89,4000,0,1529.67,0
0,0.007,0,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,71.31,110.15,64.47,86.85,4000,0,1529.67,0
0.015,0,0,0.007,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,71.31,110.15,64.47,86.85,4000,0,1529.67,0
0,0.015,0,0.007,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,71.31,110.15,64.47,86.85,4000,0,1529.67,0
0,0.022,0,0.037,0,0, ,0,0,0,180.12,0,0,,4000,29.78,4000,0,71.31,110.15,64.47,86.89,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.85,4000,0,71.31,110.11,64.47,86.92,4000,0,1529.67,0
0.007,0.015,0,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.85,4000,0,71.31,110.15,64.47,86.85,4000,0,1529.67,0
0.022,0.029,0.015,0.007,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.18,64.47,86.89,4000,0,1646.89,0
0.007,0.022,0.007,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.22,64.47,86.92,4000,0,1529.67,0
0,0.007,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.15,64.47,86.92,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.85,4000,0,71.31,110.18,64.47,86.89,4000,0,1529.67,0
0.029,0.022,0.015,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.22,64.47,86.89,4000,0,1529.67,0
0.015,0.022,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.18,64.47,86.92,4000,0,1529.67,0
0.022,0.022,0.007,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.11,64.47,86.89,4000,0,1529.67,0
0.007,0.022,0.007,0.029,0,0, ,0,0,0,180.2,0,0,,4000,29.89,4000,0,71.31,110.11,51.77,86.89,4000,0,1529.67,0
0,0.007,0,0.051,0.007,0.007, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,71.31,110.11,64.47,86.85,4000,0,1529.67,0
0.029,0.022,0.022,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,61.54,110.11,51.77,86.85,4000,0,1646.89,0
0.015,0.022,0.022,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.11,51.77,86.89,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.07,51.77,86.85,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.11,51.77,86.85,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.11,51.77,86.85,4000,0,1529.67,0
0.015,0.015,0,0.015,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.07,51.77,86.85,4000,0,1529.67,0
0,0.007,0,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.85,4000,0,71.31,110.04,51.77,86.78,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,109.96,51.77,86.74,4000,0,1646.89,0
0,0.007,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,109.93,64.47,86.74,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.89,4000,0,71.31,109.96,51.77,86.74,4000,0,1646.89,0
0.029,0.022,0.007,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,109.96,51.77,86.67,4000,0,1529.67,0
0.015,0.007,0.007,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.89,4000,0,71.31,109.93,51.77,86.74,4000,0,1529.67,0
0,0.007,0,0.051,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,109.96,51.77,86.67,4000,0,1529.67,0
0.007,0.007,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,109.93,51.77,86.67,4000,0,1529.67,0
0.029,0.022,0.007,0.015,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,109.89,51.77,86.63,4000,0,1646.89,0
0.007,0.015,0.022,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,109.93,51.77,86.63,4000,0,1646.89,0
0.015,0.015,0.007,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110,51.77,86.74,4000,0,1646.89,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,109.96,51.77,86.74,4000,0,1646.89,0
0,0,0,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110,64.47,86.78,4000,0,1529.67,0
0,0.007,0,0,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.07,64.47,86.81,4000,0,1529.67,0
0,0,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.07,51.77,86.85,4000,0,1646.89,0
0,0.007,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,110.07,64.47,86.89,4000,0,1646.89,0
0,0,0,0.037,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110.04,64.47,86.89,4000,0,1646.89,0
0,0,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.89,4000,0,61.54,110.07,64.47,86.85,4000,0,1529.67,0
0.015,0.015,0.007,0.015,0,0, ,0,0,0,180.04,0,0,,4000,29.89,4000,0,61.54,110.04,64.47,86.81,4000,0,1646.89,0
0,0.007,0,0.029,0,0, ,0,0,0,180.2,0,0,,4000,29.89,4000,0,61.54,110.11,64.47,86.85,4000,0,1646.89,0
0,0,0,0.044,0,0, ,0,0,0,180.2,0,0,,4000,29.93,4000,0,71.31,110.07,64.47,86.85,4000,0,1646.89,0
0,0,0,0.044,0.007,0, ,0,0,0,179.88,0,0,,4000,29.85,4000,0,61.54,110.11,64.47,86.85,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.89,4000,0,61.54,110.04,64.47,86.85,4000,0,1529.67,0
0.029,0.022,0,0.007,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.07,64.47,86.85,4000,0,1529.67,0
0.007,0.007,0.007,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.89,4000,0,61.54,110.07,51.77,86.85,4000,0,1529.67,0
0,0,0,0.059,0,0.007, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110.04,51.77,86.81,4000,0,1529.67,0
0.015,0.007,0.007,0.029,0,0, ,0,0,0,180.04,0,0,,4000,29.78,4000,0,61.54,110.07,51.77,86.85,4000,0,1529.67,0
0,0.007,0,0.022,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,71.31,110,51.77,86.81,4000,0,1646.89,0
0.015,0.022,0.007,0.015,0,0, ,0,0,0,180.12,0,0,,4000,29.85,4000,0,61.54,110,51.77,86.85,4000,0,1646.89,0
0.015,0.007,0,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,110.04,51.77,86.81,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110.04,51.77,86.85,4000,0,1646.89,0
0,0,0,0.015,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110.04,51.77,86.81,4000,0,1646.89,0
0.015,0.007,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.89,4000,0,61.54,110.04,51.77,86.81,4000,0,1529.67,0
0.015,0.015,0,0.015,0,0, ,0,0,0,180.12,0,0,,4000,29.85,4000,0,71.31,110.04,51.77,86.81,4000,0,1646.89,0
0,0.007,0,0.037,0,0, ,0,0,0,180.12,0,0,,4000,29.85,4000,0,61.54,110.07,64.47,86.85,4000,0,1646.89,0
0,0,0,0.044,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,61.54,110.04,51.77,86.85,4000,0,1646.89,0
0.007,0.007,0.007,0.007,0,0, ,0,0,0,179.96,0,0,,4000,29.89,4000,0,61.54,110.07,64.47,86.85,4000,0,1646.89,0
0.029,0.044,0.029,0.007,0,0, ,0,0,0,180.12,0,0,,4000,29.89,4000,0,61.54,110.04,51.77,86.85,4000,0,1646.89,0
0.015,0.015,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,71.31,110.04,64.47,86.81,4000,0,1646.89,0
0.015,0.015,0,0.029,0,0, ,0,0,0,180.28,0,0,,4000,29.85,4000,0,61.54,109.96,64.47,86.81,4000,0,1529.67,0
0,0,0,0.044,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,61.54,110,64.47,86.81,4000,0,1646.89,0
0.007,0.007,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.89,4000,0,61.54,109.96,64.47,86.78,4000,0,1646.89,0
0.022,0.022,0.015,0,0,0, ,0,0,0,179.88,0,0,,4000,29.78,4000,0,61.54,110.04,51.77,86.81,4000,0,1529.67,0
0.015,0.015,0.007,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,61.54,110,64.47,86.78,4000,0,1529.67,0
0,0.007,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,61.54,110,64.47,86.78,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.04,64.47,86.81,4000,0,1529.67,0
0.007,0.007,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110.04,64.47,86.85,4000,0,1646.89,0
0.022,0.029,0.007,0.007,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,71.31,110.04,64.47,86.85,4000,0,1646.89,0
0,0.015,0,0.022,0,0, ,0,0,0,180.12,0,0,,4000,29.82,4000,0,71.31,110.04,64.47,86.81,4000,0,1646.89,0
0,0,0,0.044,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110,64.47,86.81,4000,0,1529.67,0
0,0,0,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.85,4000,0,71.31,109.96,64.47,86.81,4000,0,1529.67,0
0.007,0.007,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,71.31,110,64.47,86.78,4000,0,1529.67,0
0.037,0.037,0.022,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.93,4000,0,71.31,110,64.47,86.81,4000,0,1529.67,0
0.022,0.015,0.007,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.85,4000,0,71.31,110,64.47,86.81,4000,0,1646.89,0
0,0.015,0,0.044,0,0, ,0,0,0,179.88,0,0,,4000,29.85,4000,0,71.31,109.96,64.47,86.81,4000,0,1646.89,0
0,0,0,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.85,4000,0,71.31,109.96,64.47,86.78,4000,0,1646.89,0
0.022,0.029,0.015,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.85,4000,0,61.54,109.96,64.47,86.81,4000,0,1646.89,0
0.022,0.029,0.022,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,109.96,64.47,86.78,4000,0,1529.67,0
0,0.007,0,0.029,0,0, ,0,0,0,179.96,0,0,,4000,29.78,4000,0,61.54,109.93,64.47,86.81,4000,0,1529.67,0
0,0,0,0.037,0,0, ,0,0,0,179.8,0,0,,4000,29.82,4000,0,61.54,109.93,64.47,86.81,4000,0,1529.67,0
0,0,0,0.015,0,0, ,0,0,0,179.96,0,0,,4000,29.89,4000,0,61.54,109.96,64.47,86.74,4000,0,1646.89,0
0.007,0.015,0,0.029,0,0, ,0,0,0,179.88,0,0,,4000,29.82,4000,0,61.54,109.93,64.47,86.78,4000,0,1529.67,0
0,0.007,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.82,4000,0,61.54,109.96,64.47,86.78,4000,0,1646.89,0
0.007,0.015,0,0.022,0,0, ,0,0,0,180.04,0,0,,4000,29.85,4000,0,61.54,109.96,64.47,86.81,4000,0,1529.67,0
0,0.007,0,0.037,0,0, ,0,0,0,180.04,0,0,,4000,29.89,4000,0,61.54,110,64.47,86.78,4000,0,1646.89,0
0,0,0,0.029,0,0, ,0,0,0,179.8,0,0,,4000,29.89,4000,0,71.31,109.93,51.77,86.81,4000,0,1646.89,0
0.029,0.029,0.007,0.022,0,0, ,0,0,0,179.96,0,0,,4000,29.89,4000,0,71.31,110,51.77,86.78,4000,0,1646.89,0
0.007,0.022,0.007,0.029,0,0, ,0,0,0,180.2,0,0,,4000,29.85,4000,0,71.31,109.93,51.77,86.74,4000,0,1646.89,0
0,0,0,0.037,0,0, ,0,0,0,179.96,0,0,,4000,29.85,4000,0,71.31,110,51.77,86.74,4000,0,1529.67,0
0,0,0,0.051,0.007,0, ,0,0,0,180.04,0,0,,4000,29.82,4000,0,71.31,109.93,51.77,86.74,4000,0,1529.67,0
