,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.54,Close -Velocity (m/s) :,3.49,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,7.45,Open -Velocity (m/s) :,7.37,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR2,,TR2,,TR4,,TR4,,TR2,,TR2,
,,,,,,,,,,,,,,NA,,NA,,YBreak1,,YBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0.015,0.007,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.42,0,0,555.8,0
0.015,0,0,0.015,0,0, ,0,0,0,179.43,0,0,,4000,30.51,4000,0,51.77,108.46,50.79,88.42,0,0,666.18,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.5,63.49,88.39,0,0,666.18,0
0.015,0.015,0,0,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.46,50.79,88.46,0,0,555.8,0
0,0.007,0,0.007,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.42,50.79,88.39,0,0,666.18,0
0,0,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.46,50.79,88.39,0,0,666.18,0
0.015,0,0,0.022,0,0, ,0,0,0,178.95,0,0,,4000,30.48,4000,0,51.77,108.46,50.79,88.39,0,0,555.8,0
0,0,0,0.015,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,666.18,0
0,0,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.46,63.49,88.42,0,0,555.8,0
0.015,0.007,0.007,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.5,63.49,88.46,0,0,555.8,0
0,0.007,0,0.022,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,62.52,108.57,63.49,88.46,0,0,666.18,0
0.015,0.022,0.007,0.007,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.53,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,62.52,108.57,63.49,88.53,0,0,666.18,0
0.015,0.007,0,0.007,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,62.52,108.46,63.49,88.46,0,0,666.18,0
0,0.015,0,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.59,4000,0,62.52,108.61,63.49,88.5,0,0,666.18,0
0,0,0,0.037,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.57,0,0,555.8,0
0,0.007,0,0.015,0,0, ,0,0,0,178.95,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.57,0,0,666.18,0
0.007,0,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0,0.007,0,0.037,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0.022,0.015,0.007,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0,0,0,0.037,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.61,0,0,666.18,0
0,0,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0.029,0.022,0.015,0.015,0,0, ,0,0,0,178.87,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.64,0,0,666.18,0
0,0.007,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.72,50.79,88.64,0,0,666.18,0
0,0,0,0.037,0,0, ,0,0,0,178.95,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.64,0,0,648.6,0
0.015,0.015,0.015,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.68,0,0,666.18,0
0,0,0,0.037,0,0.007, ,0,0,0,178.71,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0,0.022,0.007,0.044,0,0, ,0,0,0,178.79,0,0,,4000,30.59,4000,0,62.52,108.72,63.49,88.64,0,0,666.18,0
0.029,0.022,0.015,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.68,63.49,88.57,0,0,666.18,0
0,0,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0,0.015,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.68,63.49,88.61,0,0,666.18,0
0.022,0.007,0,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.64,63.49,88.57,0,0,555.8,0
0.007,0,0,0.037,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,51.77,108.68,63.49,88.57,0,0,666.18,0
0.015,0.015,0,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.61,0,0,666.18,0
0.029,0.015,0.007,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.68,63.49,88.61,0,0,666.18,0
0,0,0,0.051,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.64,0,0,666.18,0
0,0.022,0,0.029,0,0, ,0,0,0,178.87,0,0,,4000,30.55,4000,0,51.77,108.68,63.49,88.61,0,0,666.18,0
0,0,0,0.037,0.015,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.68,63.49,88.57,0,0,555.8,0
0.015,0.022,0.007,0.037,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.64,63.49,88.53,0,0,666.18,0
0.029,0.037,0.029,0.029,0,0, ,0,0,0,178.87,0,0,,4000,30.55,4000,0,51.77,108.64,63.49,88.53,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.64,63.49,88.57,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.61,63.49,88.57,0,0,666.18,0
0.022,0.029,0.022,0.007,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.64,63.49,88.57,0,0,555.8,0
0.007,0.007,0.007,0.037,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.64,63.49,88.53,0,0,555.8,0
0,0.007,0.007,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.61,63.49,88.53,0,0,666.18,0
0.015,0.022,0,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,62.52,108.61,63.49,88.53,0,0,666.18,0
0,0,0,0.037,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,62.52,108.57,50.79,88.64,0,0,666.18,0
0,0.015,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.61,50.79,88.53,0,0,666.18,0
0.015,0.029,0.015,0.007,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.61,63.49,88.53,0,0,555.8,0
0,0.007,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.64,63.49,88.57,0,0,666.18,0
0,0.015,0,0.007,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,51.77,108.64,50.79,88.57,0,0,555.8,0
0.015,0.007,0,0.015,0,0, ,0,0,0,179.58,0,0,,4000,30.59,4000,0,51.77,108.61,50.79,88.57,0,0,666.18,0
0,0,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.64,50.79,88.57,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,178.95,0,0,,4000,30.51,4000,0,51.77,108.64,63.49,88.53,0,0,555.8,0
0.015,0.007,0,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.64,50.79,88.57,0,0,666.18,0
0,0,0,0.037,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.64,50.79,88.57,0,0,666.18,0
0.015,0,0,0.007,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.64,63.49,88.57,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.64,63.49,88.53,0,0,666.18,0
0.015,0,0.015,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.55,4000,0,51.77,108.64,63.49,88.57,0,0,666.18,0
0.022,0.022,0.022,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.64,50.79,88.53,0,0,666.18,0
0,0,0,0.015,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.57,0,0,666.18,0
0,0,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.57,0,0,666.18,0
0.022,0.022,0.015,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.57,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,178.95,0,0,,4000,30.55,4000,0,62.52,108.64,50.79,88.57,0,0,666.18,0
0,0,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.57,0,0,666.18,0
0.007,0.007,0,0.029,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.5,63.49,88.42,0,0,666.18,0
0,0,0,0.029,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.5,63.49,88.42,0,0,666.18,0
0,0,0,0.015,0,0, ,0,0,0,178.95,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.53,0,0,666.18,0
0.007,0.007,0,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.59,4000,0,62.52,108.61,63.49,88.53,0,0,666.18,0
0,0,0,0.037,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,62.52,108.61,63.49,88.53,0,0,666.18,0
0.015,0.029,0.007,0.029,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.64,63.49,88.53,0,0,666.18,0
0.015,0.007,0.007,0,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.53,0,0,666.18,0
0,0,0,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.61,63.49,88.57,0,0,555.8,0
0.037,0.029,0.029,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.57,63.49,88.53,0,0,540.17,0
0.015,0.022,0.007,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.57,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,51.77,108.64,63.49,88.53,0,0,555.8,0
0.007,0.007,0,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.55,4000,0,62.52,108.61,63.49,88.53,0,0,666.18,0
0.022,0.015,0.007,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.53,63.49,88.57,0,0,555.8,0
0,0.007,0,0.051,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.57,63.49,88.5,0,0,555.8,0
0.029,0.022,0,0.015,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,51.77,108.57,63.49,88.53,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.57,63.49,88.5,0,0,555.8,0
0,0.007,0,0.037,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.61,63.49,88.57,0,0,555.8,0
0.044,0.037,0.022,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.61,63.49,88.53,0,0,555.8,0
0.007,0.007,0,0.037,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,51.77,108.57,63.49,88.53,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.57,63.49,88.5,0,0,555.8,0
0.015,0.022,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.57,63.49,88.46,0,0,555.8,0
0,0.007,0,0.044,0,0.007, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.57,63.49,88.5,0,0,555.8,0
0,0.022,0,0.029,0,0, ,0,0,0,178.95,0,0,,4000,30.51,4000,0,62.52,108.53,63.49,88.42,0,0,555.8,0
0.015,0.015,0.007,0.022,0,0, ,0,0,0,178.87,0,0,,4000,30.48,4000,0,62.52,108.57,63.49,88.53,0,0,555.8,0
0,0,0,0.037,0,0.007, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.5,63.49,88.53,0,0,555.8,0
0.015,0.007,0.015,0.037,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.53,63.49,88.46,0,0,555.8,0
0,0.015,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,62.52,108.53,63.49,88.46,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,62.52,108.53,63.49,88.5,0,0,555.8,0
0.022,0.015,0.015,0,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,62.52,108.53,63.49,88.5,0,0,555.8,0
0.015,0.022,0.007,0.007,0,0, ,0,0,0,179.43,0,0,,4000,30.51,4000,0,62.52,108.46,50.79,88.46,0,0,555.8,0
0,0,0,0.044,0.007,0.007, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,62.52,108.32,63.49,88.35,0,0,555.8,0
0.007,0.007,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.48,4000,0,62.52,108.28,63.49,88.28,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.24,63.49,88.28,0,0,555.8,0
0.015,0.022,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.48,4000,0,62.52,108.24,63.49,88.24,0,0,555.8,0
0.015,0.022,0,0,0,0, ,0,0,0,178.79,0,0,,4000,30.48,4000,0,51.77,108.24,63.49,88.24,0,0,555.8,0
0,0,0,0.015,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,62.52,108.21,63.49,88.17,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.24,63.49,88.21,0,0,555.8,0
0.015,0.015,0.007,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.24,63.49,88.24,0,0,555.8,0
0,0.007,0,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.24,63.49,88.24,0,0,555.8,0
0,0.015,0,0.007,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.21,63.49,88.24,0,0,555.8,0
0.015,0.022,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.21,63.49,88.24,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.24,63.49,88.24,0,0,666.18,0
0,0.007,0,0.022,0,0, ,0,0,0,178.95,0,0,,4000,30.48,4000,0,51.77,108.24,63.49,88.24,0,0,555.8,0
0.015,0.022,0.007,0,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,51.77,108.21,63.49,88.24,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,179.35,0,0,,4000,30.51,4000,0,62.52,108.21,50.79,88.28,0,0,555.8,0
0.015,0.022,0.007,0.007,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.24,63.49,88.24,0,0,555.8,0
0,0,0,0,0,0, ,0,0,0,179.43,0,0,,4000,30.51,4000,0,62.52,108.28,63.49,88.28,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,62.52,108.28,63.49,88.24,0,0,555.8,0
0.029,0.022,0.007,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.24,63.49,88.24,0,0,555.8,0
0.007,0.007,0,0.015,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,62.52,108.28,63.49,88.21,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,178.87,0,0,,4000,30.51,4000,0,62.52,108.28,63.49,88.24,0,0,555.8,0
0.015,0.007,0,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,62.52,108.24,63.49,88.24,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.32,63.49,88.28,0,0,555.8,0
0.015,0.015,0,0.037,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0.022,0.022,0.007,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.42,63.49,88.42,0,0,555.8,0
0,0.007,0,0.029,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,62.52,108.46,63.49,88.42,0,0,555.8,0
0.029,0.029,0.022,0.037,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,62.52,108.42,63.49,88.46,0,0,555.8,0
0.015,0.007,0.015,0.015,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,62.52,108.5,63.49,88.42,0,0,555.8,0
0,0.007,0,0.022,0,0, ,0,0,0,179.43,0,0,,4000,30.51,4000,0,51.77,108.5,63.49,88.42,0,0,555.8,0
0.015,0.029,0.007,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,62.52,108.53,63.49,88.42,0,0,555.8,0
0.022,0.029,0.007,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.5,63.49,88.42,0,0,555.8,0
0,0,0,0.044,0,0.007, ,0,0,0,179.43,0,0,,4000,30.55,4000,0,62.52,108.46,63.49,88.5,0,0,555.8,0
0.007,0.007,0,0.037,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.5,63.49,88.42,0,0,555.8,0
0.015,0.007,0,0.037,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,62.52,108.5,63.49,88.42,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,62.52,108.5,63.49,88.42,0,0,555.8,0
0.015,0.029,0.007,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.42,0,0,555.8,0
0.029,0.015,0.007,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.5,63.49,88.42,0,0,555.8,0
0.007,0,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.42,0,0,555.8,0
0.037,0.037,0.015,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.53,63.49,88.39,0,0,555.8,0
0,0.007,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.5,63.49,88.39,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0.022,0.015,0,0.029,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0.015,0.022,0.007,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.42,0,0,555.8,0
0.029,0.022,0.022,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,178.71,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0,0.007,0,0.037,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0.029,0.037,0.037,0.007,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.42,0,0,555.8,0
0.007,0.022,0.007,0.037,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.015,0,0, ,0,0,0,179.35,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.55,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.32,0,0,555.8,0
0,0.015,0,0.007,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.42,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.35,0,0,555.8,0
0.029,0.015,0.007,0.007,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.35,0,0,555.8,0
0,0,0,0.015,0,0, ,0,0,0,179.35,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0.015,0.007,0,0.015,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.35,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0,0.007,0,0.022,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.35,0,0,555.8,0
0.022,0.015,0.007,0.007,0,0, ,0,0,0,179.58,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,178.71,0,0,,4000,30.48,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,178.71,0,0,,4000,30.48,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0.029,0.022,0.007,0.007,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0,0,0,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.46,63.49,88.39,0,0,555.8,0
0.022,0.015,0,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.42,63.49,88.39,0,0,555.8,0
0.007,0.015,0,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.55,4000,0,51.77,108.42,50.79,88.35,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,179.43,0,0,,4000,30.51,4000,0,51.77,108.39,50.79,88.35,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.42,63.49,88.32,0,0,555.8,0
0.007,0.007,0,0.015,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,51.77,108.28,63.49,88.21,0,0,555.8,0
0.022,0.022,0.015,0.037,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.32,50.79,88.21,0,0,666.18,0
0.029,0.029,0.022,0.007,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.32,63.49,88.28,0,0,555.8,0
0,0.015,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,51.77,108.35,63.49,88.32,0,0,555.8,0
0,0,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.51,4000,0,51.77,108.32,50.79,88.32,0,0,555.8,0
0.015,0.022,0.022,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.35,63.49,88.32,0,0,666.18,0
0.022,0.022,0.007,0.022,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.42,63.49,88.32,0,0,555.8,0
0.015,0.015,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,51.77,108.35,63.49,88.35,0,0,666.18,0
0.022,0.015,0,0.029,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,51.77,108.42,63.49,88.32,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,179.43,0,0,,4000,30.55,4000,0,51.77,108.39,63.49,88.32,0,0,555.8,0
0,0.022,0.007,0.037,0,0, ,0,0,0,179.51,0,0,,4000,30.51,4000,0,51.77,108.35,63.49,88.32,0,0,555.8,0
0.022,0.029,0.007,0.022,0,0, ,0,0,0,179.58,0,0,,4000,30.55,4000,0,51.77,108.39,63.49,88.32,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,178.71,0,0,,4000,30.51,4000,0,51.77,108.39,63.49,88.32,0,0,666.18,0
0.015,0.022,0.007,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.51,4000,0,51.77,108.35,63.49,88.28,0,0,555.8,0
0.015,0.007,0,0.022,0,0, ,0,0,0,178.71,0,0,,4000,30.55,4000,0,51.77,108.39,63.49,88.32,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.35,63.49,88.24,0,0,666.18,0
0.007,0.022,0,0.015,0,0, ,0,0,0,178.79,0,0,,4000,30.55,4000,0,51.77,108.35,63.49,88.28,0,0,555.8,0
