,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,7.72,Open -Velocity (m/s) :,7.61,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR4,,TR4,,TR2,,TR2,,TR2,,TR2,
,,,,,,,,,,,,,,YBreak1,,YBreak2,,NA,,NA,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0.007,0.007,0,0.022,0,0, ,0,0,0,183.78,0,0,,67.4,83.77,50.79,110.11,0,0,4000,25.82,4000,0,0,0
0.029,0.037,0.007,0.022,0,0, ,0,0,0,183.62,0,0,,53.72,83.85,50.79,110.22,0,0,4000,25.82,4000,0,0,0
0.007,0.015,0.015,0.022,0,0, ,0,0,0,183.62,0,0,,53.72,83.81,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0.015,0,0.037,0,0, ,0,0,0,183.62,0,0,,53.72,83.74,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0.007,0.022,0.007,0.022,0,0, ,0,0,0,183.86,0,0,,53.72,83.74,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,83.7,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,83.7,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0.022,0.029,0.029,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,83.74,50.79,110.18,0,0,4000,25.75,4000,0,0,0
0.007,0.015,0.007,0.022,0,0, ,0,0,0,183.7,0,0,,53.72,83.7,50.79,110.18,0,0,4000,25.82,4000,0,0,0
0,0.015,0.015,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,83.7,50.79,110.15,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,183.7,0,0,,53.72,83.81,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.7,0,0,,53.72,83.96,50.79,110.29,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,183.7,0,0,,53.72,83.99,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.007,0,0,0.015,0,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0,0,0.015,0,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0.015,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.37,0,0,4000,25.75,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.7,0,0,,53.72,84.07,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.62,0,0,,53.72,84.03,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0.015,0.007,0.029,0,0, ,0,0,0,183.7,0,0,,66.42,84.07,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.78,0,0,,66.42,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.62,0,0,,66.42,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.044,0,0, ,0,0,0,183.62,0,0,,66.42,84.1,50.79,110.44,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.62,0,0,,66.42,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.62,0,0,,53.72,84.14,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0.007,0,0.007,0.037,0,0, ,0,0,0,183.86,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.86,4000,0,0,0
0,0,0,0.044,0,0, ,0,0,0,183.86,0,0,,53.72,84.14,50.79,110.44,0,0,4000,25.82,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0,0,0,0.051,0.007,0, ,0,0,0,183.7,0,0,,53.72,84.14,50.79,110.44,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.029,0,0, ,0,0,0,183.7,0,0,,53.72,84.1,50.79,110.48,0,0,4000,25.86,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.7,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.86,4000,0,0,0
0,0.007,0,0.037,0,0, ,0,0,0,183.7,0,0,,53.72,84.14,50.79,110.44,0,0,4000,25.82,4000,0,0,0
0.007,0.007,0,0.029,0,0, ,0,0,0,183.7,0,0,,53.72,84.14,50.79,110.44,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0.007,0, ,0,0,0,183.7,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.46,0,0,,53.72,84.14,50.79,110.44,0,0,4000,25.79,4000,0,0,0
0.015,0.015,0,0.029,0,0, ,0,0,0,183.46,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0.007,0,0,0.015,0,0, ,0,0,0,183.78,0,0,,53.72,84.14,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0,0,0.044,0,0.007, ,0,0,0,183.78,0,0,,53.72,84.1,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0,0.022,0.007,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,84.1,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.037,0,0.007, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0.015,0.007,0.022,0,0, ,0,0,0,183.7,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.79,4000,0,0,0
0,0.022,0.015,0.037,0,0, ,0,0,0,183.62,0,0,,40.05,84.1,50.79,110.4,0,0,4000,25.79,4000,0,0,0
0.007,0.007,0.015,0.029,0,0, ,0,0,0,183.78,0,0,,40.05,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.62,0,0,,40.05,84.07,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.015,0,0, ,0,0,0,183.62,0,0,,40.05,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0.007,0,0,0.015,0,0, ,0,0,0,183.78,0,0,,40.05,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0.015,0.007,0,0,0,0, ,0,0,0,183.86,0,0,,40.05,84.07,50.79,110.4,0,0,4000,25.79,4000,0,0,0
0,0,0,0.015,0,0, ,0,0,0,183.78,0,0,,40.05,84.1,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.015,0.037,0.007,0.007,0,0, ,0,0,0,183.86,0,0,,40.05,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0,0.015,0,0.015,0,0, ,0,0,0,183.86,0,0,,40.05,84.1,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.007,0.015,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.86,4000,0,0,0
0.007,0.007,0,0,0,0, ,0,0,0,183.94,0,0,,40.05,84.1,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0.022,0.022,0.015,0,0,0, ,0,0,0,184.02,0,0,,40.05,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0.015,0.007,0,0.022,0,0, ,0,0,0,184.02,0,0,,40.05,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0.022,0.029,0.007,0,0,0, ,0,0,0,183.94,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.022,0.022,0.007,0.015,0,0, ,0,0,0,183.94,0,0,,40.05,84.07,50.79,110.4,0,0,4000,25.79,4000,0,0,0
0.007,0.007,0,0.022,0,0, ,0,0,0,183.94,0,0,,40.05,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.022,0.022,0.007,0.007,0,0, ,0,0,0,184.02,0,0,,53.72,83.99,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0.022,0.007,0.007,0.007,0,0, ,0,0,0,184.02,0,0,,40.05,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,184.17,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.86,4000,0,0,0
0,0.007,0.007,0.037,0,0, ,0,0,0,183.94,0,0,,40.05,84.1,50.79,110.37,0,0,4000,25.86,4000,0,0,0
0.037,0.029,0.015,0.007,0,0, ,0,0,0,183.86,0,0,,40.05,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0.007,0.007,0,0.037,0,0, ,0,0,0,184.02,0,0,,40.05,84.1,50.79,110.37,0,0,4000,25.86,4000,0,0,0
0.037,0.029,0.022,0.029,0,0, ,0,0,0,183.94,0,0,,53.72,84.1,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.029,0.022,0.007,0.029,0,0, ,0,0,0,184.02,0,0,,53.72,84.14,50.79,110.4,0,0,4000,25.86,4000,0,0,0
0,0.015,0.007,0.037,0,0, ,0,0,0,183.94,0,0,,53.72,84.1,50.79,110.4,0,0,4000,25.82,4000,0,0,0
0.007,0.007,0,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0.015,0.015,0,0.015,0,0, ,0,0,0,183.86,0,0,,53.72,84.1,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,184.02,0,0,,53.72,84.07,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0.007,0.015,0.029,0,0, ,0,0,0,183.94,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,184.02,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.82,4000,0,0,0
0,0.022,0.007,0.037,0,0, ,0,0,0,184.09,0,0,,53.72,84.1,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0,0,0.044,0,0, ,0,0,0,183.86,0,0,,53.72,84.03,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0.015,0.015,0.007,0.029,0,0, ,0,0,0,183.86,0,0,,53.72,84.03,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0.015,0.007,0.037,0,0, ,0,0,0,183.86,0,0,,53.72,84.03,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.75,4000,0,0,0
0,0.007,0,0.037,0,0, ,0,0,0,184.02,0,0,,53.72,83.99,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0.015,0,0.059,0,0, ,0,0,0,183.78,0,0,,40.05,84.03,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0,0,0.015,0,0, ,0,0,0,183.7,0,0,,53.72,84.03,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0,0.007,0.007,0.022,0,0, ,0,0,0,183.94,0,0,,53.72,84.1,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.29,0,0,4000,25.75,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.29,0,0,4000,25.82,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.7,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.86,0,0,,53.72,84.07,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.86,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.75,4000,0,0,0
0,0,0,0.029,0,0.007, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.37,0,0,4000,25.79,4000,0,0,0
0.007,0.007,0,0.029,0,0, ,0,0,0,183.86,0,0,,53.72,84.1,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0,0,0,0.044,0,0.007, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0,0,0,0.051,0,0, ,0,0,0,183.78,0,0,,53.72,84.1,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0.007,0,0,0.022,0,0, ,0,0,0,183.86,0,0,,53.72,84.1,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.33,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,84.07,50.79,110.33,0,0,4000,25.75,4000,0,0,0
0.022,0.015,0.007,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.33,0,0,4000,25.82,4000,0,0,0
0,0,0,0.029,0.015,0, ,0,0,0,183.78,0,0,,53.72,84.03,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.62,0,0,,53.72,83.88,50.79,110.15,0,0,4000,25.75,4000,0,0,0
0.015,0.015,0,0.029,0,0, ,0,0,0,183.7,0,0,,53.72,83.7,50.79,110.11,0,0,4000,25.79,4000,0,0,0
0.007,0.007,0.007,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,83.7,50.79,110.07,0,0,4000,25.79,4000,0,0,0
0.022,0.015,0.015,0.022,0,0, ,0,0,0,183.62,0,0,,53.72,83.66,50.79,110.07,0,0,4000,25.75,4000,0,0,0
0.015,0.015,0,0.015,0,0, ,0,0,0,183.7,0,0,,53.72,83.59,50.79,110.04,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,184.02,0,0,,53.72,83.55,50.79,110.04,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.007,0,0, ,0,0,0,183.7,0,0,,53.72,83.66,50.79,110,0,0,4000,25.79,4000,0,0,0
0.015,0.022,0.022,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,83.63,50.79,110,0,0,4000,25.75,4000,0,0,0
0.007,0.007,0.029,0.015,0,0, ,0,0,0,183.86,0,0,,53.72,83.63,50.79,110.04,0,0,4000,25.75,4000,0,0,0
0.022,0.015,0.029,0.015,0,0, ,0,0,0,183.7,0,0,,53.72,83.59,50.79,110,0,0,4000,25.79,4000,0,0,0
0.015,0.007,0,0.029,0,0, ,0,0,0,183.86,0,0,,53.72,83.55,50.79,110.07,0,0,4000,25.79,4000,0,0,0
0.007,0.007,0,0.022,0,0, ,0,0,0,183.86,0,0,,53.72,83.63,50.79,110.04,0,0,4000,25.71,4000,0,0,0
0.022,0.015,0,0.007,0,0, ,0,0,0,183.78,0,0,,53.72,83.59,50.79,110.04,0,0,4000,25.75,4000,0,0,0
0.007,0,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,83.55,50.79,110,0,0,4000,25.79,4000,0,0,0
0.022,0.022,0.007,0.022,0,0, ,0,0,0,183.86,0,0,,53.72,83.55,50.79,110.04,0,0,4000,25.82,4000,0,0,0
0.022,0.015,0,0.015,0,0, ,0,0,0,183.86,0,0,,53.72,83.63,50.79,109.96,0,0,4000,25.79,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,184.02,0,0,,53.72,83.59,50.79,110.04,0,0,4000,25.75,4000,0,0,0
0.015,0.022,0.015,0,0,0, ,0,0,0,183.78,0,0,,53.72,83.7,50.79,110.11,0,0,4000,25.75,4000,0,0,0
0.022,0.022,0.015,0.007,0,0, ,0,0,0,183.86,0,0,,53.72,83.77,50.79,110.18,0,0,4000,25.75,4000,0,0,0
0.007,0.007,0,0.022,0,0, ,0,0,0,183.94,0,0,,53.72,83.88,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0.029,0.029,0.015,0.015,0,0, ,0,0,0,183.78,0,0,,53.72,83.92,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0.022,0.022,0,0.007,0,0, ,0,0,0,183.86,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.029,0,0, ,0,0,0,184.02,0,0,,53.72,83.92,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0.015,0.022,0,0.015,0,0, ,0,0,0,183.94,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0.015,0.015,0,0.015,0,0, ,0,0,0,184.02,0,0,,53.72,83.96,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0.007,0,0,0.029,0,0, ,0,0,0,183.94,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0.007,0.022,0.022,0.022,0,0, ,0,0,0,183.94,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,183.94,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0.007,0.015,0.007,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0.029,0.037,0.007,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.75,4000,0,0,0
0.022,0.022,0.007,0.015,0,0, ,0,0,0,183.86,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0.007,0.015,0.007,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.75,4000,0,0,0
0.007,0.007,0,0.037,0,0, ,0,0,0,183.62,0,0,,53.72,84.07,50.79,110.33,0,0,4000,25.75,4000,0,0,0
0,0.015,0,0.037,0,0, ,0,0,0,183.7,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.71,4000,0,0,0
0.015,0.022,0,0.051,0,0, ,0,0,0,183.62,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0.007,0.015,0,0.029,0,0, ,0,0,0,183.78,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.75,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,183.78,0,0,,53.72,83.96,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0.015,0.029,0.022,0.037,0,0, ,0,0,0,183.78,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.75,4000,0,0,0
0,0,0,0.037,0,0.007, ,0,0,0,183.78,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.75,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.62,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0,0.007,0.044,0,0, ,0,0,0,183.54,0,0,,53.72,83.96,50.79,110.22,0,0,4000,25.75,4000,0,0,0
0,0.007,0,0.037,0,0, ,0,0,0,183.54,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.75,4000,0,0,0
0,0,0,0.044,0,0, ,0,0,0,183.46,0,0,,53.72,83.99,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0,0.015,0,0.037,0,0, ,0,0,0,183.46,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.75,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.46,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.38,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.82,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.38,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.38,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0,0,0,0.044,0,0, ,0,0,0,183.46,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0,0,0.044,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.22,0,0,,53.72,83.96,50.79,110.26,0,0,4000,25.75,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.75,4000,0,0,0
0,0,0,0.044,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,183.3,0,0,,53.72,84.03,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.044,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.79,4000,0,0,0
0.007,0,0,0.022,0,0, ,0,0,0,183.3,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0.015,0,0,0.022,0,0, ,0,0,0,183.15,0,0,,53.72,83.99,50.79,110.29,0,0,4000,25.82,4000,0,0,0
0.007,0.007,0,0.037,0,0, ,0,0,0,183.15,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.71,4000,0,0,0
0,0,0,0.029,0,0, ,0,0,0,183.22,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.75,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.22,0,0,,53.72,84.03,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0.015,0.015,0,0.037,0,0, ,0,0,0,183.15,0,0,,53.72,84.03,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0.015,0.015,0.007,0.015,0,0, ,0,0,0,183.38,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0.022,0.015,0.015,0,0,0, ,0,0,0,183.15,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0.022,0.015,0,0.029,0,0, ,0,0,0,182.91,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0.015,0.007,0,0.029,0,0, ,0,0,0,183.15,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.79,4000,0,0,0
0.022,0.015,0,0.015,0,0, ,0,0,0,183.07,0,0,,53.72,83.99,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0.029,0.015,0,0.037,0,0, ,0,0,0,183.07,0,0,,53.72,83.88,50.79,110.15,0,0,4000,25.79,4000,0,0,0
0.015,0.037,0,0.007,0,0, ,0,0,0,183.07,0,0,,53.72,83.88,50.79,110.11,0,0,4000,25.79,4000,0,0,0
0.029,0.029,0.015,0.015,0,0, ,0,0,0,183.15,0,0,,53.72,83.92,50.79,110.26,0,0,4000,25.71,4000,0,0,0
0.015,0.022,0.015,0.029,0,0, ,0,0,0,183.07,0,0,,53.72,83.96,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0.022,0.022,0.022,0.022,0,0, ,0,0,0,182.99,0,0,,53.72,83.92,50.79,110.18,0,0,4000,25.75,4000,0,0,0
0.029,0.029,0.029,0.022,0,0, ,0,0,0,183.07,0,0,,53.72,83.96,50.79,110.18,0,0,4000,25.75,4000,0,0,0
0.007,0.007,0,0.022,0,0, ,0,0,0,183.07,0,0,,53.72,83.96,50.79,110.22,0,0,4000,25.79,4000,0,0,0
0.022,0.029,0.022,0.029,0,0, ,0,0,0,183.07,0,0,,53.72,83.96,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0.015,0.022,0.007,0.007,0,0, ,0,0,0,182.99,0,0,,53.72,83.92,50.79,110.15,0,0,4000,25.79,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,183.07,0,0,,53.72,83.92,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0.007,0.022,0.007,0.007,0,0, ,0,0,0,182.99,0,0,,53.72,83.99,50.79,110.15,0,0,4000,25.75,4000,0,0,0
0.007,0.015,0.007,0,0,0, ,0,0,0,183.07,0,0,,53.72,83.96,50.79,110.18,0,0,4000,25.82,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,182.99,0,0,,53.72,83.96,50.79,110.15,0,0,4000,25.79,4000,0,0,0
0.007,0.007,0.015,0.022,0,0, ,0,0,0,182.91,0,0,,53.72,83.96,50.79,110.15,0,0,4000,25.79,4000,0,0,0
0.007,0,0,0.022,0,0, ,0,0,0,182.99,0,0,,53.72,83.96,50.79,110.15,0,0,4000,25.79,4000,0,0,0
0,0,0,0,0,0, ,0,0,0,182.99,0,0,,53.72,83.96,50.79,110.22,0,0,4000,25.82,4000,0,0,0
0.015,0.022,0.007,0.029,0,0, ,0,0,0,182.75,0,0,,53.72,83.92,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0.007,0.015,0,0.015,0,0, ,0,0,0,182.99,0,0,,53.72,83.99,50.79,110.22,0,0,4000,25.86,4000,0,0,0
0,0,0,0.015,0,0, ,0,0,0,182.99,0,0,,53.72,83.99,50.79,110.26,0,0,4000,25.82,4000,0,0,0
0,0.007,0,0.022,0,0, ,0,0,0,182.83,0,0,,53.72,83.96,50.79,110.22,0,0,4000,25.82,4000,0,0,0
0,0,0,0.022,0,0, ,0,0,0,182.99,0,0,,53.72,83.96,50.79,110.18,0,0,4000,25.79,4000,0,0,0
0,0.007,0,0.015,0,0, ,0,0,0,183.07,0,0,,53.72,83.96,50.79,110.22,0,0,4000,25.86,4000,0,0,0
0.007,0.007,0.007,0.015,0,0, ,0,0,0,182.75,0,0,,53.72,83.99,50.79,110.15,0,0,4000,25.82,4000,0,0,0
0.007,0,0,0.029,0,0, ,0,0,0,182.83,0,0,,53.72,83.96,50.79,110.18,0,0,4000,25.82,4000,0,0,0
0,0.015,0.007,0.037,0,0, ,0,0,0,182.83,0,0,,53.72,84.03,50.79,110.18,0,0,4000,25.82,4000,0,0,0
0,0,0,0.037,0,0, ,0,0,0,182.83,0,0,,53.72,83.96,50.79,110.22,0,0,4000,25.82,4000,0,0,0
